발생년,발생년월일,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자,발생지시도,발생지시군,사고유형_,사고유형__1,사고유형,법규위반,도로형태_,도로형태,가해자_당,피해자_당,발생위치X_,발생위치Y_,경도,위도,시설종류,대상시설명,소재지도로,소재지지번,위도_2,경도_2,관리기관명,관할경찰서,CCTV설치여,CCTV설치대,보호구역도,데이터기준,제공기관코,제공기관명,옐로카펫_,보호구역_
"2015","20150120",야,화,"1","1","0","0","0",서울,강동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,경형,보행자,968431.000000000000000,1948370.000000000000000,127.142682499999992,37.534104970000001,어린이집,애지어린이집,서울특별시 강동구 진황도로 160,서울특별시 강동구 둔촌2동 452-2,37.531761000000003,127.141580500000003,서울특별시 강동구청,강동경찰서,Y,"1","12",2019/12/06,"3240000",서울특별시 강동구,"0","13"
"2015","20150120",주,화,"1","1","0","0","0",서울,금천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,소형,보행자,947402.000000000000000,1940054.000000000000000,126.905267400000014,37.458191309999997,어린이집,시흥4동어린이집,서울특별시 금천구 독산로36길 14,서울특별시 금천구 시흥동 812-38,37.458980150000002,126.906171000000001,서울특별시 금천구청,금천경찰서,Y,"1",4~8,2020/02/20,"3170000",서울특별시 금천구,"0","12"
"2015","20150127",야,화,"1","2","0","1","0",서울,동대문구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,중형,없음,961548.000000000000000,1952363.000000000000000,127.064568999999992,37.569833770000002,초등학교,동답초교,서울특별시 동대문구 답십리로60길 12,서울특별시 동대문구 답십리동 2-24,37.571502950000003,127.064033600000002,서울특별시 동대문구청,동대문경찰서,Y,"2",,2019/11/25,"3050000",서울특별시 동대문구,"0","95"
"2015","20150127",야,화,"1","2","0","1","0",서울,동대문구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,중형,없음,961548.000000000000000,1952363.000000000000000,127.064568999999992,37.569833770000002,어린이집,푸른하늘어린이집,서울특별시 동대문구 답십리로66길 75-4,서울특별시 동대문구 장안동 393-2,37.568944209999998,127.066940299999999,서울특별시 동대문구청,동대문경찰서,Y,"1",,2019/11/25,"3050000",서울특별시 동대문구,"0","9"
"2015","20150128",주,수,"1","1","0","0","0",서울,성북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,960893.000000000000000,1957549.000000000000000,127.056874900000011,37.616548909999999,초등학교,선곡초교,서울특별시 노원구 광운로2길 1,서울특별시 노원구 월계1동 470,37.618692889999998,127.057803500000006,노원구청,노원경찰서,Y,"2",3.5~20,2020/07/14,"3100000",서울특별시 노원구,"0","95"
"2015","20150129",야,목,"1","1","0","0","0",서울,구로구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,중형,대형,942102.000000000000000,1945202.000000000000000,126.844938100000007,37.504274010000003,유치원,매봉초병설유치원,서울특별시 구로구 고척로21길 55,,37.504916770000001,126.844374999999999,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,"3160000",서울특별시 구로구,"0","95"
"2015","20150129",야,목,"1","1","0","0","0",서울,구로구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,중형,대형,942102.000000000000000,1945202.000000000000000,126.844938100000007,37.504274010000003,초등학교,매봉초등학교,서울특별시 구로구 고척로21길 55,,37.504916770000001,126.844374999999999,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,"3160000",서울특별시 구로구,"0","95"
"2015","20150129",야,목,"1","1","0","0","0",서울,구로구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,중형,대형,942102.000000000000000,1945202.000000000000000,126.844938100000007,37.504274010000003,유치원,아람유치원,서울특별시 구로구 고척로25길 62,,37.504545999999998,126.846112000000005,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,"3160000",서울특별시 구로구,"0","8"
"2015","20150129",주,목,"1","2","0","1","0",서울,동대문구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,교차로,교차로부근,중형,소형,960895.000000000000000,1952490.000000000000000,127.057167899999996,37.570950949999997,초등학교,답십리초교,서울특별시 동대문구 전농로3길 23,서울특별시 동대문구 답십리동 274,37.568804319999998,127.055429500000002,서울특별시 동대문구청,동대문경찰서,Y,"5",,2019/11/25,"3050000",서울특별시 동대문구,"0","95"
"2015","20150129",주,목,"1","2","0","1","0",서울,동대문구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,교차로,교차로부근,중형,소형,960895.000000000000000,1952490.000000000000000,127.057167899999996,37.570950949999997,유치원,답십리초교병설유치원,서울특별시 동대문구 전농로3길 23,서울특별시 동대문구 답십리동 274,37.568804319999998,127.055429500000002,서울특별시 동대문구청,동대문경찰서,Y,"0",,2019/11/25,"3050000",서울특별시 동대문구,"0","95"
"2015","20150129",주,목,"1","2","0","1","0",서울,동대문구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,교차로,교차로부근,중형,소형,960895.000000000000000,1952490.000000000000000,127.057167899999996,37.570950949999997,어린이집,조은어린이집,서울특별시 동대문구 답십리로56길 21,서울특별시 동대문구 답십리 990-14,37.570070760000000,127.059862300000006,서울특별시 동대문구청,동대문경찰서,Y,"1",,2019/11/25,"3050000",서울특별시 동대문구,"0","9"
"2015","20150131",야,토,"1","1","0","0","0",서울,금천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,947245.000000000000000,1941891.000000000000000,126.903360700000007,37.474739669999998,어린이집,한울 아트스쿨,서울특별시 금천구 독산로94길 17,서울특별시 금천구 독산동 977-15,37.474612999999998,126.904109000000005,서울특별시 금천구청,금천경찰서,Y,"1",6~8,2020/02/20,"3170000",서울특별시 금천구,"0","11"
"2015","20150131",야,토,"1","1","0","0","0",서울,금천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,947245.000000000000000,1941891.000000000000000,126.903360700000007,37.474739669999998,어린이집,개미 어린이집,서울특별시 금천구 독산로54길 251,서울특별시 금천구 독산동 993-30,37.473042880000001,126.905857999999995,서울특별시 금천구청,금천경찰서,Y,"1",6~10,2020/02/20,"3170000",서울특별시 금천구,"0","99"
"2015","20150201",주,일,"1","1","0","0","0",서울,노원구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,중형,보행자,962170.000000000000000,1959878.000000000000000,127.071223799999984,37.637594149999998,유치원,성실유치원,서울특별시 노원구 한글비석로1길 28,서울특별시 노원구 하계1동 251,37.638947240000000,127.070708199999999,노원구청,노원경찰서,Y,"1",5.6~9,2020/07/14,"3100000",서울특별시 노원구,"0","6"
"2015","20150204",주,수,"1","1","0","0","0",서울,관악구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,949633.000000000000000,1943377.000000000000000,126.930265199999994,37.488266639999999,초등학교,당곡초등학교,서울특별시 관악구 보라매로2길 23,,37.490168199999999,126.930368500000000,서울특별시 관악구청,서울관악경찰서,Y,"7",6~12,2020/05/31,"3200000",서울특별시 관악구,"0","95"
"2015","20150205",주,목,"1","1","0","0","0",서울,송파구,차대사람,기타,기타,보행자 보호의무 위반,교차로,교차로내,중형,보행자,965941.000000000000000,1947911.000000000000000,127.114520999999996,37.529879170000001,초등학교,송파초등학교,서울특별시 송파구 풍성로20길 44,서울특별시 송파구 송파1동 114,37.531884660000003,127.115631300000004,서울특별시 송파구청,송파경찰서,Y,"4","6",2020/02/20,"3230000",서울특별시 송파구,2019-05-21,"4"
"2015","20150205",주,목,"1","1","0","0","0",서울,송파구,차대사람,기타,기타,보행자 보호의무 위반,교차로,교차로내,중형,보행자,965941.000000000000000,1947911.000000000000000,127.114520999999996,37.529879170000001,초등학교,토성초등학교,서울특별시 송파구 풍성로20길 44,서울특별시 송파구 풍납2동 191,37.531884660000003,127.115631300000004,서울특별시 송파구청,송파경찰서,Y,"4",6~15,2020/02/20,"3230000",서울특별시 송파구,"0","6"
"2015","20150205",주,목,"1","1","0","0","0",서울,송파구,차대사람,기타,기타,보행자 보호의무 위반,교차로,교차로내,중형,보행자,965941.000000000000000,1947911.000000000000000,127.114520999999996,37.529879170000001,유치원,동화나라유치원,서울특별시 송파구 강동대로3길 23,서울특별시 송파구 풍납2동 238-2,37.528817859999997,127.115429000000006,서울특별시 송파구청,송파경찰서,Y,"1",7~8,2020/02/20,"3230000",서울특별시 송파구,"0","9"
"2015","20150205",주,목,"1","1","0","0","0",서울,송파구,차대사람,기타,기타,보행자 보호의무 위반,교차로,교차로내,중형,보행자,965941.000000000000000,1947911.000000000000000,127.114520999999996,37.529879170000001,어린이집,풍납어린이집,서울특별시 송파구 토성로 60,서울특별시 송파구 풍납2동 403-4,37.528807499999999,127.116553999999994,서울특별시 송파구청,송파경찰서,Y,"1",15~25,2020/02/20,"3230000",서울특별시 송파구,"0","6"
"2015","20150213",야,금,"1","2","0","1","0",서울,동대문구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,중형,보행자,960559.000000000000000,1952873.000000000000000,127.053342400000005,37.574388700000007,초등학교,전농초교,서울특별시 동대문구 사가정로 66,서울특별시 동대문구 전농동 298,37.574729769999998,127.054332700000003,서울특별시 동대문구청,동대문경찰서,Y,"2",,2019/11/25,"3050000",서울특별시 동대문구,"0","96"
"2015","20150215",야,일,"1","2","1","0","0",서울,도봉구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,소형,보행자,958948.000000000000000,1961091.000000000000000,127.034637599999996,37.648388730000001,어린이집,쌍문삼성,서울특별시 도봉구 노해로 238,,37.650960099999999,127.034491399999993,도봉구청,도봉경찰서,Y,"1","20",2019/09/05,"3090000",서울특별시 도봉구,"0","6"
"2015","20150217",주,화,"1","1","0","0","0",서울,노원구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,교차로,교차로부근,중형,자전거,960684.000000000000000,1963566.000000000000000,127.054182799999992,37.670772260000000,초등학교,상경초교,서울특별시 노원구 수락산로 237,서울특별시 노원구 상계8동 621,37.670552770000000,127.051673100000002,노원구청,노원경찰서,Y,"1",9.7~22,2020/07/14,"3100000",서울특별시 노원구,"0","96"
"2015","20150217",주,화,"1","1","0","0","0",서울,노원구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,교차로,교차로부근,중형,자전거,960684.000000000000000,1963566.000000000000000,127.054182799999992,37.670772260000000,초등학교,노일초교,서울특별시 노원구 동일로231길 24,서울특별시 노원구 상계1동 1044,37.672288860000002,127.053891399999998,노원구청,노원경찰서,Y,"3","10",2020/07/14,"3100000",서울특별시 노원구,"0","95"
"2015","20150217",주,화,"1","1","0","0","0",서울,노원구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,교차로,교차로부근,중형,자전거,960684.000000000000000,1963566.000000000000000,127.054182799999992,37.670772260000000,유치원,상경병설유치원,서울특별시 노원구 수락산로 237,서울특별시 노원구 상계8동 621,37.670552770000000,127.051673100000002,노원구청,노원경찰서,Y,"1",9.7~22,2020/07/14,"3100000",서울특별시 노원구,"0","96"
"2015","20150217",주,화,"1","1","0","0","0",서울,노원구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,교차로,교차로부근,중형,자전거,960684.000000000000000,1963566.000000000000000,127.054182799999992,37.670772260000000,유치원,노일유치원,서울특별시 노원구 동일로231길 24,서울특별시 노원구 상계1동 1044,37.672288860000002,127.053891399999998,노원구청,노원경찰서,Y,"2","10",2020/07/14,"3100000",서울특별시 노원구,"0","95"
"2015","20150218",주,수,"1","1","0","0","0",서울,영등포구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,중형,보행자,945692.000000000000000,1947107.000000000000000,126.885412599999995,37.521662270000000,유치원,청은유치원,서울특별시 영등포구 선유서로 76,서울특별시 영등포구 양평동1가 20,37.522523000000000,126.885694999999998,영등포구청,영등포경찰서,Y,"1",7~13.5,2020/06/30,"3180000",서울특별시 영등포구,"0","8"
"2015","20150218",주,수,"1","1","0","0","0",서울,영등포구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,중형,보행자,945692.000000000000000,1947107.000000000000000,126.885412599999995,37.521662270000000,초등학교,영문초등학교,서울특별시 영등포구 문래로 56,서울특별시 영등포구 문래동6가 13,37.519807139999998,126.887590900000006,영등포구청,영등포경찰서,Y,"2",7~11,2020/06/30,"3180000",서울특별시 영등포구,"0","5"
"2015","20150218",야,수,"1","1","0","0","0",서울,영등포구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,947797.000000000000000,1945342.000000000000000,126.909358499999996,37.505875580000001,어린이집,영신어린이집,서울특별시 영등포구 신길로 132,서울특별시 영등포구 신길4동 239-6,37.503962000000001,126.910640900000004,영등포구청,영등포경찰서,Y,"1","20",2020/06/30,"3180000",서울특별시 영등포구,"0","11"
"2015","20150218",야,수,"1","1","0","0","0",서울,영등포구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,947797.000000000000000,1945342.000000000000000,126.909358499999996,37.505875580000001,어린이집,하나푸르니신길어린이집,서울특별시 영등포구 신길로40길 5,서울특별시 영등포구 신길동 232-20,37.507152269999999,126.911654999999996,영등포구청,영등포경찰서,Y,"3","4",2020/06/30,"3180000",서울특별시 영등포구,"0","11"
"2015","20150218",야,수,"1","1","0","0","0",서울,영등포구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,947797.000000000000000,1945342.000000000000000,126.909358499999996,37.505875580000001,유치원,명신유치원,서울특별시 영등포구 신길로41라길 11,서울특별시 영등포구 신길동 281-24,37.507660999999999,126.907810999999995,영등포구청,영등포경찰서,Y,"1","5",2020/06/30,"3180000",서울특별시 영등포구,"0","8"
"2015","20150218",야,수,"1","1","0","0","0",서울,영등포구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,947797.000000000000000,1945342.000000000000000,126.909358499999996,37.505875580000001,유치원,동천유치원,서울특별시 영등포구 신길로40길 10,서울특별시 영등포구 신길동 4903-20,37.506348920000001,126.912121900000002,영등포구청,영등포경찰서,Y,"1","5",2020/06/30,"3180000",서울특별시 영등포구,"0","8"
"2015","20150219",야,목,"1","2","1","0","0",서울,성동구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,소형,소형,957804.000000000000000,1950795.000000000000000,127.022263499999994,37.555537000000001,초등학교,금북초등학교,서울특별시 성동구 행당로1길 13,서울특별시 성동구 금호동1가 48-2,37.557465000000001,127.023576000000006,서울특별시 성동구,성동경찰서,Y,"6",5~20,2020/06/17,"3030000",서울특별시 성동구,2017-12-12,"96"
"2015","20150219",주,목,"1","31","7","21","2",서울,강북구,차대차,추돌,진행중 추돌,신호위반,교차로,교차로내,중형,대형,958343.000000000000000,1958135.000000000000000,127.027948099999989,37.621718600000001,초등학교,서울화계초등학교(새롬유치원 중복),서울특별시 강북구 솔매로50가길 25,서울특별시 강북구 미아동 127-2,37.623885790000003,127.029714799999994,강북구청,강북경찰서,Y,"7","8",2019/05/10,"3080000",서울특별시 강북구,"0","95"
"2015","20150221",야,토,"1","2","0","1","0",서울,영등포구,차대차,정면충돌,정면충돌,안전운전 의무 불이행,단일로,교량위,소형,소형,945225.000000000000000,1947358.000000000000000,126.880109299999987,37.523896940000000,유치원,등대유치원,서울특별시 양천구 목동동로12길 60,서울특별시 양천구 신정2동 1279,37.522132810000002,126.877791000000002,서울특별시 양천구청,양천경찰서,Y,"3","6",2020/06/01,"3140000",서울특별시 양천구,"0","98"
"2015","20150224",야,화,"1","1","0","0","0",서울,성북구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,960278.000000000000000,1957546.000000000000000,127.049906700000008,37.616495499999999,초등학교,장곡초등학교,서울특별시 성북구 장월로23길 16,서울특별시 성북구 장위동 235,37.616830380000003,127.048156300000002,서울특별시 성북구청,서울특별시 종암경찰서,Y,"1",,2020/02/28,"3070000",서울특별시 성북구,"0","95"
"2015","20150225",야,수,"1","1","0","0","0",서울,용산구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,중형,953769.000000000000000,1946488.000000000000000,126.976852799999989,37.516523319999997,유치원,강변유치원,서울특벽시 용산구 이촌로84길 9-7,서울특별시 용산구 이촌동 300-18,37.518337580000001,126.977417299999999,용산구청,용산경찰서,Y,,"6",2020/02/18,"3020000",서울특별시 용산구,"0","10"
"2015","20150225",야,수,"1","1","0","0","0",서울,용산구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,중형,953769.000000000000000,1946488.000000000000000,126.976852799999989,37.516523319999997,유치원,원유치원,서울특벽시 용산구 이촌로81길 14,서울특별시 용산구 이촌동 402,37.519213200000003,126.976629700000004,용산구청,용산경찰서,Y,,"7.5",2020/02/18,"3020000",서울특별시 용산구,"0","10"
"2015","20150302",주,월,"1","1","0","0","0",서울,송파구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,중형,보행자,966955.000000000000000,1944512.000000000000000,127.126150099999990,37.499279350000002,어린이집,가락본동어린이집,서울특별시 송파구 송이로17길 46,서울특별시 송파구 가락본동 16,37.501003539999999,127.124628099999995,서울특별시 송파구청,송파경찰서,Y,"1",6~8,2020/02/20,"3230000",서울특별시 송파구,"0","10"
"2015","20150308",야,일,"1","1","0","0","0",서울,강남구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,중형,보행자,958752.300000000046566,1947540.000000000000000,127.033182599999989,37.526241650000003,어린이집,압구정어린이집,서울특별시 강남구 언주로 157길 8,,37.523923000000003,127.032263499999999,서울특별시 강남구청,강남경찰서,Y,"1","6",2020/06/24,"3220000",서울특별시 강남구,"0","12"
"2015","20150308",야,일,"1","1","0","0","0",서울,강남구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,중형,보행자,958752.300000000046566,1947540.000000000000000,127.033182599999989,37.526241650000003,어린이집,바롬어린이집,서울특별시 강남구 언주로164길 36,,37.525305000000003,127.036309000000003,서울특별시 강남구청,강남경찰서,Y,"1","6",2020/06/24,"3220000",서울특별시 강남구,"0","13"
"2015","20150309",주,월,"1","1","0","0","0",서울,강남구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,경형,보행자,960491.000000000000000,1945125.000000000000000,127.052989499999995,37.504550500000001,어린이집,선릉삼성어린이집,서울특별시 강남구 선릉로100길 48,,37.506633999999998,127.051164000000000,서울특별시 강남구청,강남경찰서,Y,"1","12",2020/06/24,"3220000",서울특별시 강남구,"0","11"
"2015","20150311",야,수,"1","1","0","0","0",서울,강남구,차량단독,기타,기타,안전운전 의무 불이행,교차로,교차로부근,중형,없음,962455.000000000000000,1943068.000000000000000,127.075314899999995,37.486091879999996,어린이집,개포어린이집,서울특별시 강남구 영동대로3길,,37.487954000000002,127.073673999999997,서울특별시 강남구청,수서경찰서,Y,"1","12",2020/06/24,"3220000",서울특별시 강남구,"0","12"
"2015","20150320",야,금,"1","1","0","0","0",서울,강남구,차대사람,보도통행중,보도통행중,중앙선 침범,교차로,교차로부근,소형,보행자,960540.300000000046566,1942490.399999999906868,127.053688600000001,37.480805900000000,초등학교,구룡초등학교,서울특별시 강남구 개포로 263,,37.481196130000001,127.051772999999997,서울특별시 강남구청,수서경찰서,Y,"3","14",2020/06/24,"3220000",서울특별시 강남구,"0","97"
"2015","20150320",야,금,"1","1","0","0","0",서울,강북구,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,956961.000000000000000,1962183.000000000000000,127.012049399999995,37.658140039999999,어린이집,제일어린이집,서울특별시 강북구 삼양로159길 63,서울특별시 강북구 우이동 124-46,37.658670000000001,127.010419999999996,강북구청,강북경찰서,Y,"4","5",2019/05/10,"3080000",서울특별시 강북구,"0","10"
"2015","20150323",야,월,"1","1","0","0","0",서울,강북구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,956776.000000000000000,1962347.000000000000000,127.009942299999992,37.659609490000001,어린이집,제일어린이집,서울특별시 강북구 삼양로159길 63,서울특별시 강북구 우이동 124-46,37.658670000000001,127.010419999999996,강북구청,강북경찰서,Y,"4","5",2019/05/10,"3080000",서울특별시 강북구,"0","10"
