발생년,발생년월일,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자,발생지시도,발생지시군,사고유형_,사고유형__1,사고유형,법규위반,도로형태_,도로형태,가해자_당,피해자_당,발생위치X_,발생위치Y_,경도,위도,시설종류,대상시설명,소재지도로,소재지지번,위도_2,경도_2,관리기관명,관할경찰서,CCTV설치여,CCTV설치대,보호구역도,데이터기준,제공기관코,제공기관명,옐로카펫_,보호구역_,평균기온(℃),최저기온(℃),최고기온(℃),강수량(mm),옐로카펫_설치유무
2015,20150116,주,금,1,1,0,0,0,서울,영등포구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,948652,1947639,126.9188712,37.52662682,어린이집,KDB어린이집,서울특별시 영등포구 은행로 14,서울특별시 영등포구 여의도동 16-3,37.52712141,126.920824,영등포구청,영등포경찰서,Y,1,22,2020-06-30,3180000,서울특별시 영등포구,0,14,0.8,-2.5,3.4,0.3,0
2015,20150116,야,금,1,1,0,0,0,서울,영등포구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,946912.8,1947723.7,126.8991828,37.52729174,유치원,은하유치원,서울특별시 영등포구 당산로28길 11,서울특별시 영등포구 당산동3가 79,37.5249271,126.8980316,영등포구청,영등포경찰서,Y,1,7~7.4,2020-06-30,3180000,서울특별시 영등포구,0,9,0.8,-2.5,3.4,0.3,0
2015,20150117,야,토,1,1,0,0,0,서울,서초구,차대사람,보도통행중,보도통행중,과속,단일로,기타단일로,대형,보행자,955683,1942390,126.9987576,37.47968066,유치원,새성민유치원,서울특별시 서초구 효령로 110,서울특별시 서초구 방배3동 981-2,37.4806567,126.9961191,서울시 서초구,방배경찰서,Y,1,1,2019-06-03,3210000,서울특별시 서초구,0,10,-4.1,-7.7,0,,0
2015,20150117,주,토,1,1,0,0,0,서울,금천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,945793,1939876,126.8870883,37.45649401,초등학교,안천초등학교,서울특별시 금천구 한내로 69-16,서울특별시 금천구 독산동 1090,37.45874483,126.888356,서울특별시 금천구청,금천경찰서,Y,1,10~20,2020-02-20,3170000,서울특별시 금천구,0,96,-4.1,-7.7,0,,0
2015,20150118,야,일,1,2,1,0,0,서울,용산구,차량단독,기타,기타,신호위반,교차로,교차로내,중형,없음,954692.2,1948504.1,126.9871749,37.53474077,초등학교,이태원초교,서울특벽시 용산구 녹사평대로40길 19,서울특별시 용산구 이태원동 406,37.53647807,126.9876718,용산구청,용산경찰서,Y,,6~7,2020-02-18,3020000,서울특별시 용산구,0,96,-1.3,-6.5,2.1,4,0
2015,20150120,야,화,1,1,0,0,0,서울,강동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,경형,보행자,968431,1948370,127.1426825,37.53410497,어린이집,성심어린이집,서울특별시 강동구 천호대로193길 23-3,서울특별시 강동구 길동 401-2,37.53621721,127.1445702,서울특별시 강동구청,강동경찰서,Y,1,6,2019-12-06,3240000,서울특별시 강동구,0,10,-0.9,-6.4,4.4,,0
2015,20150120,야,화,1,1,0,0,0,서울,강동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,경형,보행자,968431,1948370,127.1426825,37.53410497,어린이집,애지어린이집,서울특별시 강동구 진황도로 160,서울특별시 강동구 둔촌2동 452-2,37.531761,127.1415805,서울특별시 강동구청,강동경찰서,Y,1,12,2019-12-06,3240000,서울특별시 강동구,0,13,-0.9,-6.4,4.4,,0
2015,20150120,주,화,1,1,0,0,0,서울,금천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,소형,보행자,947402,1940054,126.9052674,37.45819131,어린이집,시흥4동어린이집,서울특별시 금천구 독산로36길 14,서울특별시 금천구 시흥동 812-38,37.45898015,126.906171,서울특별시 금천구청,금천경찰서,Y,1,4~8,2020-02-20,3170000,서울특별시 금천구,0,12,-0.9,-6.4,4.4,,0
2015,20150127,야,화,1,2,0,1,0,서울,동대문구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,중형,없음,961548,1952363,127.064569,37.56983377,초등학교,동답초교,서울특별시 동대문구 답십리로60길 12,서울특별시 동대문구 답십리동 2-24,37.57150295,127.0640336,서울특별시 동대문구청,동대문경찰서,Y,2,,2019-11-25,3050000,서울특별시 동대문구,0,95,-3.6,-7.4,0.5,,0
2015,20150127,야,화,1,2,0,1,0,서울,동대문구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,중형,없음,961548,1952363,127.064569,37.56983377,어린이집,푸른하늘어린이집,서울특별시 동대문구 답십리로66길 75-4,서울특별시 동대문구 장안동 393-2,37.56894421,127.0669403,서울특별시 동대문구청,동대문경찰서,Y,1,,2019-11-25,3050000,서울특별시 동대문구,0,9,-3.6,-7.4,0.5,,0
2015,20150128,주,수,1,1,0,0,0,서울,성북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,960893,1957549,127.0568749,37.61654891,초등학교,선곡초교,서울특별시 노원구 광운로2길 1,서울특별시 노원구 월계1동 470,37.61869289,127.0578035,노원구청,노원경찰서,Y,2,3.5~20,2020-07-14,3100000,서울특별시 노원구,0,95,-4.1,-9.1,2.7,,0
2015,20150129,야,목,1,1,0,0,0,서울,구로구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,중형,대형,942102,1945202,126.8449381,37.50427401,유치원,매봉초병설유치원,서울특별시 구로구 고척로21길 55,,37.50491677,126.844375,서울특별시 구로구청,구로경찰서,Y,,,2019-10-28,3160000,서울특별시 구로구,0,95,-1.1,-4.6,3,,0
2015,20150129,야,목,1,1,0,0,0,서울,구로구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,중형,대형,942102,1945202,126.8449381,37.50427401,초등학교,매봉초등학교,서울특별시 구로구 고척로21길 55,,37.50491677,126.844375,서울특별시 구로구청,구로경찰서,Y,,,2019-10-28,3160000,서울특별시 구로구,0,95,-1.1,-4.6,3,,0
2015,20150129,야,목,1,1,0,0,0,서울,구로구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,중형,대형,942102,1945202,126.8449381,37.50427401,유치원,아람유치원,서울특별시 구로구 고척로25길 62,,37.504546,126.846112,서울특별시 구로구청,구로경찰서,Y,,,2019-10-28,3160000,서울특별시 구로구,0,8,-1.1,-4.6,3,,0
2015,20150129,주,목,1,2,0,1,0,서울,동대문구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,교차로,교차로부근,중형,소형,960895,1952490,127.0571679,37.57095095,초등학교,답십리초교,서울특별시 동대문구 전농로3길 23,서울특별시 동대문구 답십리동 274,37.56880432,127.0554295,서울특별시 동대문구청,동대문경찰서,Y,5,,2019-11-25,3050000,서울특별시 동대문구,0,95,-1.1,-4.6,3,,0
2015,20150129,주,목,1,2,0,1,0,서울,동대문구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,교차로,교차로부근,중형,소형,960895,1952490,127.0571679,37.57095095,유치원,답십리초교병설유치원,서울특별시 동대문구 전농로3길 23,서울특별시 동대문구 답십리동 274,37.56880432,127.0554295,서울특별시 동대문구청,동대문경찰서,Y,0,,2019-11-25,3050000,서울특별시 동대문구,0,95,-1.1,-4.6,3,,0
2015,20150129,주,목,1,2,0,1,0,서울,동대문구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,교차로,교차로부근,중형,소형,960895,1952490,127.0571679,37.57095095,어린이집,조은어린이집,서울특별시 동대문구 답십리로56길 21,서울특별시 동대문구 답십리 990-14,37.57007076,127.0598623,서울특별시 동대문구청,동대문경찰서,Y,1,,2019-11-25,3050000,서울특별시 동대문구,0,9,-1.1,-4.6,3,,0
2015,20150131,야,토,1,1,0,0,0,서울,금천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,947245,1941891,126.9033607,37.47473967,어린이집,한울 아트스쿨,서울특별시 금천구 독산로94길 17,서울특별시 금천구 독산동 977-15,37.474613,126.904109,서울특별시 금천구청,금천경찰서,Y,1,6~8,2020-02-20,3170000,서울특별시 금천구,0,11,-4.5,-8.5,0.8,,0
2015,20150131,야,토,1,1,0,0,0,서울,금천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,947245,1941891,126.9033607,37.47473967,어린이집,개미 어린이집,서울특별시 금천구 독산로54길 251,서울특별시 금천구 독산동 993-30,37.47304288,126.905858,서울특별시 금천구청,금천경찰서,Y,1,6~10,2020-02-20,3170000,서울특별시 금천구,0,99,-4.5,-8.5,0.8,,0
2015,20150201,주,일,1,1,0,0,0,서울,노원구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,중형,보행자,962170,1959878,127.0712238,37.63759415,유치원,성실유치원,서울특별시 노원구 한글비석로1길 28,서울특별시 노원구 하계1동 251,37.63894724,127.0707082,노원구청,노원경찰서,Y,1,5.6~9,2020-07-14,3100000,서울특별시 노원구,0,6,-3,-8.2,3.6,,0
2015,20150204,주,수,1,1,0,0,0,서울,관악구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,949633,1943377,126.9302652,37.48826664,초등학교,당곡초등학교,서울특별시 관악구 보라매로2길 23,,37.4901682,126.9303685,서울특별시 관악구청,서울관악경찰서,Y,7,6~12,2020-05-31,3200000,서울특별시 관악구,0,95,0.4,-3.1,5.8,,0
2015,20150205,주,목,1,1,0,0,0,서울,송파구,차대사람,기타,기타,보행자 보호의무 위반,교차로,교차로내,중형,보행자,965941,1947911,127.114521,37.52987917,초등학교,송파초등학교,서울특별시 송파구 풍성로20길 44,서울특별시 송파구 송파1동 114,37.53188466,127.1156313,서울특별시 송파구청,송파경찰서,Y,4,6,2020-02-20,3230000,서울특별시 송파구,20190521,4,-0.1,-3.8,4.8,,0
2015,20150205,주,목,1,1,0,0,0,서울,송파구,차대사람,기타,기타,보행자 보호의무 위반,교차로,교차로내,중형,보행자,965941,1947911,127.114521,37.52987917,초등학교,토성초등학교,서울특별시 송파구 풍성로20길 44,서울특별시 송파구 풍납2동 191,37.53188466,127.1156313,서울특별시 송파구청,송파경찰서,Y,4,6~15,2020-02-20,3230000,서울특별시 송파구,0,6,-0.1,-3.8,4.8,,0
2015,20150205,주,목,1,1,0,0,0,서울,송파구,차대사람,기타,기타,보행자 보호의무 위반,교차로,교차로내,중형,보행자,965941,1947911,127.114521,37.52987917,유치원,동화나라유치원,서울특별시 송파구 강동대로3길 23,서울특별시 송파구 풍납2동 238-2,37.52881786,127.115429,서울특별시 송파구청,송파경찰서,Y,1,7~8,2020-02-20,3230000,서울특별시 송파구,0,9,-0.1,-3.8,4.8,,0
2015,20150205,주,목,1,1,0,0,0,서울,송파구,차대사람,기타,기타,보행자 보호의무 위반,교차로,교차로내,중형,보행자,965941,1947911,127.114521,37.52987917,어린이집,풍납어린이집,서울특별시 송파구 토성로 60,서울특별시 송파구 풍납2동 403-4,37.5288075,127.116554,서울특별시 송파구청,송파경찰서,Y,1,15~25,2020-02-20,3230000,서울특별시 송파구,0,6,-0.1,-3.8,4.8,,0
2015,20150213,야,금,1,2,0,1,0,서울,동대문구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,중형,보행자,960559,1952873,127.0533424,37.5743887,초등학교,전농초교,서울특별시 동대문구 사가정로 66,서울특별시 동대문구 전농동 298,37.57472977,127.0543327,서울특별시 동대문구청,동대문경찰서,Y,2,,2019-11-25,3050000,서울특별시 동대문구,0,96,-1.6,-6.4,4,,0
2015,20150215,야,일,1,2,1,0,0,서울,도봉구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,소형,보행자,958948,1961091,127.0346376,37.64838873,어린이집,쌍문삼성,서울특별시 도봉구 노해로 238,,37.6509601,127.0344914,도봉구청,도봉경찰서,Y,1,20,2019-09-05,3090000,서울특별시 도봉구,0,6,7.9,3.2,13,,0
2015,20150217,주,화,1,1,0,0,0,서울,노원구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,교차로,교차로부근,중형,자전거,960684,1963566,127.0541828,37.67077226,초등학교,상경초교,서울특별시 노원구 수락산로 237,서울특별시 노원구 상계8동 621,37.67055277,127.0516731,노원구청,노원경찰서,Y,1,9.7~22,2020-07-14,3100000,서울특별시 노원구,0,96,1.9,0.5,4.1,0.5,0
2015,20150217,주,화,1,1,0,0,0,서울,노원구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,교차로,교차로부근,중형,자전거,960684,1963566,127.0541828,37.67077226,초등학교,노일초교,서울특별시 노원구 동일로231길 24,서울특별시 노원구 상계1동 1044,37.67228886,127.0538914,노원구청,노원경찰서,Y,3,10,2020-07-14,3100000,서울특별시 노원구,0,95,1.9,0.5,4.1,0.5,0
2015,20150217,주,화,1,1,0,0,0,서울,노원구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,교차로,교차로부근,중형,자전거,960684,1963566,127.0541828,37.67077226,유치원,상경병설유치원,서울특별시 노원구 수락산로 237,서울특별시 노원구 상계8동 621,37.67055277,127.0516731,노원구청,노원경찰서,Y,1,9.7~22,2020-07-14,3100000,서울특별시 노원구,0,96,1.9,0.5,4.1,0.5,0
2015,20150217,주,화,1,1,0,0,0,서울,노원구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,교차로,교차로부근,중형,자전거,960684,1963566,127.0541828,37.67077226,유치원,노일유치원,서울특별시 노원구 동일로231길 24,서울특별시 노원구 상계1동 1044,37.67228886,127.0538914,노원구청,노원경찰서,Y,2,10,2020-07-14,3100000,서울특별시 노원구,0,95,1.9,0.5,4.1,0.5,0
2015,20150218,주,수,1,1,0,0,0,서울,영등포구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,중형,보행자,945692,1947107,126.8854126,37.52166227,유치원,청은유치원,서울특별시 영등포구 선유서로 76,서울특별시 영등포구 양평동1가 20,37.522523,126.885695,영등포구청,영등포경찰서,Y,1,7~13.5,2020-06-30,3180000,서울특별시 영등포구,0,8,0.8,-1.5,3.3,0,0
2015,20150218,주,수,1,1,0,0,0,서울,영등포구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,중형,보행자,945692,1947107,126.8854126,37.52166227,초등학교,영문초등학교,서울특별시 영등포구 문래로 56,서울특별시 영등포구 문래동6가 13,37.51980714,126.8875909,영등포구청,영등포경찰서,Y,2,7~11,2020-06-30,3180000,서울특별시 영등포구,0,5,0.8,-1.5,3.3,0,0
2015,20150218,야,수,1,1,0,0,0,서울,영등포구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,947797,1945342,126.9093585,37.50587558,어린이집,영신어린이집,서울특별시 영등포구 신길로 132,서울특별시 영등포구 신길4동 239-6,37.503962,126.9106409,영등포구청,영등포경찰서,Y,1,20,2020-06-30,3180000,서울특별시 영등포구,0,11,0.8,-1.5,3.3,0,0
2015,20150218,야,수,1,1,0,0,0,서울,영등포구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,947797,1945342,126.9093585,37.50587558,어린이집,하나푸르니신길어린이집,서울특별시 영등포구 신길로40길 5,서울특별시 영등포구 신길동 232-20,37.50715227,126.911655,영등포구청,영등포경찰서,Y,3,4,2020-06-30,3180000,서울특별시 영등포구,0,11,0.8,-1.5,3.3,0,0
2015,20150218,야,수,1,1,0,0,0,서울,영등포구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,947797,1945342,126.9093585,37.50587558,유치원,명신유치원,서울특별시 영등포구 신길로41라길 11,서울특별시 영등포구 신길동 281-24,37.507661,126.907811,영등포구청,영등포경찰서,Y,1,5,2020-06-30,3180000,서울특별시 영등포구,0,8,0.8,-1.5,3.3,0,0
2015,20150218,야,수,1,1,0,0,0,서울,영등포구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,947797,1945342,126.9093585,37.50587558,유치원,동천유치원,서울특별시 영등포구 신길로40길 10,서울특별시 영등포구 신길동 4903-20,37.50634892,126.9121219,영등포구청,영등포경찰서,Y,1,5,2020-06-30,3180000,서울특별시 영등포구,0,8,0.8,-1.5,3.3,0,0
2015,20150219,야,목,1,2,1,0,0,서울,성동구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,소형,소형,957804,1950795,127.0222635,37.555537,초등학교,금북초등학교,서울특별시 성동구 행당로1길 13,서울특별시 성동구 금호동1가 48-2,37.557465,127.023576,서울특별시 성동구,성동경찰서,Y,6,5~20,2020-06-17,3030000,서울특별시 성동구,20171212,96,2.2,-2.7,8.6,,0
2015,20150219,주,목,1,31,7,21,2,서울,강북구,차대차,추돌,진행중 추돌,신호위반,교차로,교차로내,중형,대형,958343,1958135,127.0279481,37.6217186,초등학교,서울화계초등학교(새롬유치원 중복),서울특별시 강북구 솔매로50가길 25,서울특별시 강북구 미아동 127-2,37.62388579,127.0297148,강북구청,강북경찰서,Y,7,8,2019-05-10,3080000,서울특별시 강북구,0,95,2.2,-2.7,8.6,,0
2015,20150221,야,토,1,2,0,1,0,서울,영등포구,차대차,정면충돌,정면충돌,안전운전 의무 불이행,단일로,교량위,소형,소형,945225,1947358,126.8801093,37.52389694,유치원,등대유치원,서울특별시 양천구 목동동로12길 60,서울특별시 양천구 신정2동 1279,37.52213281,126.877791,서울특별시 양천구청,양천경찰서,Y,3,6,2020-06-01,3140000,서울특별시 양천구,0,98,5.7,4.8,6.7,8,0
2015,20150224,야,화,1,1,0,0,0,서울,성북구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,960278,1957546,127.0499067,37.6164955,초등학교,장곡초등학교,서울특별시 성북구 장월로23길 16,서울특별시 성북구 장위동 235,37.61683038,127.0481563,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,,2020-02-28,3070000,서울특별시 성북구,0,95,2.1,-1.1,7.5,,0
2015,20150225,야,수,1,1,0,0,0,서울,용산구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,중형,953769,1946488,126.9768528,37.51652332,유치원,강변유치원,서울특벽시 용산구 이촌로84길 9-7,서울특별시 용산구 이촌동 300-18,37.51833758,126.9774173,용산구청,용산경찰서,Y,,6,2020-02-18,3020000,서울특별시 용산구,0,10,5.4,0.2,12.5,0.5,0
2015,20150225,야,수,1,1,0,0,0,서울,용산구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,중형,953769,1946488,126.9768528,37.51652332,유치원,원유치원,서울특벽시 용산구 이촌로81길 14,서울특별시 용산구 이촌동 402,37.5192132,126.9766297,용산구청,용산경찰서,Y,,7.5,2020-02-18,3020000,서울특별시 용산구,0,10,5.4,0.2,12.5,0.5,0
2015,20150302,주,월,1,1,0,0,0,서울,송파구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,중형,보행자,966955,1944512,127.1261501,37.49927935,어린이집,가락본동어린이집,서울특별시 송파구 송이로17길 46,서울특별시 송파구 가락본동 16,37.50100354,127.1246281,서울특별시 송파구청,송파경찰서,Y,1,6~8,2020-02-20,3230000,서울특별시 송파구,0,10,3.9,-1.9,9.7,,0
2015,20150308,야,일,1,1,0,0,0,서울,강남구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,중형,보행자,958752.3,1947540,127.0331826,37.52624165,어린이집,압구정어린이집,서울특별시 강남구 언주로 157길 8,,37.523923,127.0322635,서울특별시 강남구청,강남경찰서,Y,1,6,2020-06-24,3220000,서울특별시 강남구,0,12,7.7,0.4,15.1,,0
2015,20150308,야,일,1,1,0,0,0,서울,강남구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,중형,보행자,958752.3,1947540,127.0331826,37.52624165,어린이집,바롬어린이집,서울특별시 강남구 언주로164길 36,,37.525305,127.036309,서울특별시 강남구청,강남경찰서,Y,1,6,2020-06-24,3220000,서울특별시 강남구,0,13,7.7,0.4,15.1,,0
2015,20150309,주,월,1,1,0,0,0,서울,강남구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,경형,보행자,960491,1945125,127.0529895,37.5045505,어린이집,선릉삼성어린이집,서울특별시 강남구 선릉로100길 48,,37.506634,127.051164,서울특별시 강남구청,강남경찰서,Y,1,12,2020-06-24,3220000,서울특별시 강남구,0,11,2.2,-5.4,8.2,,0
2015,20150311,야,수,1,1,0,0,0,서울,강남구,차량단독,기타,기타,안전운전 의무 불이행,교차로,교차로부근,중형,없음,962455,1943068,127.0753149,37.48609188,어린이집,개포어린이집,서울특별시 강남구 영동대로3길,,37.487954,127.073674,서울특별시 강남구청,수서경찰서,Y,1,12,2020-06-24,3220000,서울특별시 강남구,0,12,0.4,-5.1,7.5,,0
2015,20150320,야,금,1,1,0,0,0,서울,강남구,차대사람,보도통행중,보도통행중,중앙선 침범,교차로,교차로부근,소형,보행자,960540.3,1942490.4,127.0536886,37.4808059,초등학교,구룡초등학교,서울특별시 강남구 개포로 263,,37.48119613,127.051773,서울특별시 강남구청,수서경찰서,Y,3,14,2020-06-24,3220000,서울특별시 강남구,0,97,13.4,7.6,21.9,,0
2015,20150320,야,금,1,1,0,0,0,서울,강북구,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,956961,1962183,127.0120494,37.65814004,어린이집,제일어린이집,서울특별시 강북구 삼양로159길 63,서울특별시 강북구 우이동 124-46,37.65867,127.01042,강북구청,강북경찰서,Y,4,5,2019-05-10,3080000,서울특별시 강북구,0,10,13.4,7.6,21.9,,0
2015,20150323,야,월,1,1,0,0,0,서울,강북구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,956776,1962347,127.0099423,37.65960949,어린이집,제일어린이집,서울특별시 강북구 삼양로159길 63,서울특별시 강북구 우이동 124-46,37.65867,127.01042,강북구청,강북경찰서,Y,4,5,2019-05-10,3080000,서울특별시 강북구,0,10,4.6,0,10.1,,0
2015,20150326,야,목,1,2,0,1,0,서울,중랑구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,횡단보도부근,중형,대형,963453,1955307,127.0859938,37.59644653,어린이집,삼성어린이집,서울특별시 중랑구 면목로88길 9,서울특별시 중랑구 상봉2동 107-1,37.5941501,127.0869214,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,6,7.9,1.6,14.8,,0
2015,20150326,야,목,1,1,0,0,0,서울,강남구,차대사람,횡단중,횡단중,신호위반,단일로,기타단일로,중형,보행자,960468,1946182,127.0526724,37.51407665,특수학교,정애학교,서울특별시 강남구 봉은사로81길 16,,37.514363,127.054425,서울특별시 강남구청,강남경찰서,Y,2,6,2020-06-24,3220000,서울특별시 강남구,0,10,7.9,1.6,14.8,,0
