발생년,발생년월일,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자,발생지시도,발생지시군,사고유형_,사고유형__1,사고유형,법규위반,도로형태_,도로형태,가해자_당,피해자_당,발생위치X_,발생위치Y_,경도,위도,시설종류,대상시설명,소재지도로,소재지지번,위도_2,경도_2,관리기관명,관할경찰서,CCTV설치여,CCTV설치대,보호구역도,데이터기준,제공기관코,제공기관명,옐로카펫_,보호구역_
"2017","20170116",주간,월,"1","1","0","0","0",서울,강서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,"942464","1949674",126.848683199999996,37.544602990000001,초등학교,화곡초등학교,서울특별시 강서구 초록마을로 28 (화곡동),,37.543669800000004,126.846470600000004,서울특별시 강서구청,강서경찰서,Y,"2","10",2020/01/01,"3150000",서울특별시 강서구,2017-09-26,"96"
"2017","20170117",주간,화,"1","1","0","0","0",서울,관악구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,"948061","1941725",126.912600600000005,37.473289710000003,어린이집,구립다원어린이집,서울특별시 관악구 미성길 123,,37.471966530000003,126.912189299999994,서울특별시 관악구청,서울관악경찰서,Y,"2","6",2020/05/31,"3200000",서울특별시 관악구,"0","10"
"2017","20170120",주간,금,"1","1","0","0","0",서울,영등포구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,승용차,보행자,"946822","1945294",126.898330999999999,37.505387280000001,유치원,파란나라유치원,서울특별시 영등포구 도신로8길 17,서울특별시 영등포구 대림동 652,37.503219459999997,126.897260500000002,영등포구청,영등포경찰서,Y,"1",6~9,2020/06/30,"3180000",서울특별시 영등포구,"0","8"
"2017","20170120",주간,금,"1","1","0","0","0",서울,영등포구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,승용차,보행자,"946822","1945294",126.898330999999999,37.505387280000001,유치원,큰나무유치원,서울특별시 영등포구 도신로 31,서울특별시 영등포구 대림3동 608-1,37.506233999999999,126.895152999999993,영등포구청,영등포경찰서,Y,"1",3~5,2020/06/30,"3180000",서울특별시 영등포구,"0","8"
"2017","20170120",주간,금,"1","1","0","0","0",서울,영등포구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,승용차,보행자,"946822","1945294",126.898330999999999,37.505387280000001,유치원,우성유치원,서울특별시 영등포구 도신로 68-1,서울특별시 영등포구 신길동 365,37.505741999999998,126.900622999999996,영등포구청,영등포경찰서,Y,"1","18",2020/06/30,"3180000",서울특별시 영등포구,"0","8"
"2017","20170120",주간,금,"1","2","1","0","0",서울,광진구,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,승용차,이륜차,"962129","1950299",127.071254699999997,37.551254360000001,초등학교,세종초등학교,서울특별시 광진구 군자로 114,서울특별시 광진구 군자동 111-3,37.552987000000002,127.070716000000004,서울특별시청,광진경찰서,Y,"2",,2019/02/20,"3040000",서울특별시 광진구,2017-05-29,"98"
"2017","20170120",주간,금,"1","2","1","0","0",서울,광진구,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,승용차,이륜차,"962129","1950299",127.071254699999997,37.551254360000001,유치원,동심유치원,서울특별시 광진구 군자로12길 46 (군자동 일성아파트단지내),서울특별시 광진구 군자동 99,37.551319999999997,127.070383000000007,서울특별시청,광진경찰서,Y,"1",,2019/02/20,"3040000",서울특별시 광진구,"0","10"
"2017","20170122",야간,일,"1","1","0","0","0",서울,종로구,차대사람,차도통행중,차도통행중,안전거리 미확보,단일로,기타단일로,승용차,보행자,"956221","1952530",127.004237999999987,37.571101079999998,초등학교,효제초등학교,서울특별시 종로구 대학로12,서울특별시 종로구 효제동 255-4,37.572882800000002,127.003257000000005,종로구청,혜화경찰서,Y,"4",20~25,2019/01/14,"3000000",서울특별시 종로구,2017-04-12,"97"
"2017","20170122",야간,일,"1","2","0","1","0",서울,동작구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,승합차,"947795","1943863",126.909440799999999,37.492544959999996,유치원,평강유치원,서울특별시 영등포구 신길로 27,서울특별시 영등포구 대림동 912-46,37.494931970000003,126.908145000000005,영등포구청,영등포경찰서,Y,"1",4.2~4.7,2020/06/30,"3180000",서울특별시 영등포구,"0","9"
"2017","20170127",야간,금,"1","1","0","0","0",서울,종로구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,"956493","1952747",127.007305200000019,37.573069840000002,유치원,봄샘유치원,서울특별시 종로구 율곡로264,서울특별시 종로구 종로6가 210-1,37.573321900000003,127.006603999999996,종로구청,혜화경찰서,Y,"2","20",2019/01/14,"3000000",서울특별시 종로구,"0","9"
"2017","20170130",야간,월,"1","1","0","0","0",서울,서초구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,"957658","1942767",127.021073200000004,37.483171360000000,초등학교,서일초등학교,서울특별시 서초구 남부순환로339길 38,서울특별시 서초구 서초1동 1436-8,37.485101100000001,127.022273100000007,서울시 서초구,서초경찰서,Y,"1","5",2019/06/03,"3210000",서울특별시 서초구,2017-11-15,"98"
"2017","20170201",야간,수,"1","1","0","0","0",서울,도봉구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,"959876","1964315",127.044979699999999,37.677488099999998,어린이집,하늘빛,서울특별시 도봉구 도봉로167길 13,,37.677655999999999,127.044042200000007,도봉구청,도봉경찰서,Y,"1",8~10,2019/09/05,"3090000",서울특별시 도봉구,"0","6"
"2017","20170202",주간,목,"1","1","0","0","0",서울,양천구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,"944651","1947090",126.873633799999993,37.521447160000001,초등학교,목동초교,서울특별시 양천구 목동동로12길 12,서울특별시 양천구 신정2동 86-2,37.522807960000002,126.872159699999997,서울특별시 양천구청,양천경찰서,Y,"5","5",2020/06/01,"3140000",서울특별시 양천구,"0","8"
"2017","20170202",주간,목,"1","1","0","0","0",서울,양천구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,"944651","1947090",126.873633799999993,37.521447160000001,어린이집,꿈나래어린이집,서울특별시 양천구 목동동로12길 7,서울특별시 양천구 목1동 405-463,37.523104099999998,126.872139000000004,서울특별시 양천구청,양천경찰서,Y,"0","6",2020/06/01,"3140000",서울특별시 양천구,"0","97"
"2017","20170202",주간,목,"1","1","0","0","0",서울,양천구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,"944651","1947090",126.873633799999993,37.521447160000001,학원,잉글리쉬러닝베이(목동),서울특별시 양천구 신목로 50,서울특별시 양천구 신정2동 296-93,37.519741660000001,126.872779899999998,서울특별시 양천구청,양천경찰서,Y,"3","14",2020/06/01,"3140000",서울특별시 양천구,"0","8"
"2017","20170203",야간,금,"1","1","0","0","0",서울,양천구,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,"944521","1948172",126.872081000000009,37.531191499999998,어린이집,목동어린이집,서울특별시 양천구 목동서로8길 32,서울특별시 양천구 목5동 903-3,37.532909400000001,126.871604500000004,서울특별시 양천구청,양천경찰서,Y,"1","6",2020/06/01,"3140000",서울특별시 양천구,"0","8"
"2017","20170205",야간,일,"1","2","1","0","0",서울,노원구,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,"960334","1963973",127.050191999999996,37.674425540000001,어린이집,노원어린이집,서울특별시 노원구 동일로239다길 23,서울특별시 노원구 상계1동 1096-1,37.676220999999998,127.051145000000005,노원구청,노원경찰서,Y,"1",4.8~10,2020/07/14,"3100000",서울특별시 노원구,"0","8"
"2017","20170205",야간,일,"1","1","0","0","0",서울,종로구,차량단독,전도,전도,안전운전 의무 불이행,교차로,교차로내,이륜차,없음,"955961","1954155",127.001196099999987,37.585735130000003,유치원,혜화유치원,서울특별시 종로구 창경궁로 296,서울특별시 종로구 혜화동 161-4,37.586801999999999,127.003114999999994,종로구청,혜화경찰서,Y,"1","35",2019/01/14,"3000000",서울특별시 종로구,"0","97"
"2017","20170211",야간,토,"1","1","0","0","0",서울,종로구,차대사람,차도통행중,차도통행중,신호위반,교차로,교차로내,승용차,보행자,"953830","1952480",126.977165999999997,37.570533609999998,초등학교,덕수초등학교,서울특별시 중구 덕수궁길 140,서울특별시 중구 정동 1-76,37.569088520000001,126.974658099999999,서울특별시 중구,서울남대문경찰서,Y,"2","8",2020/07/14,"3010000",서울특별시 중구,2015-09-14,"95"
"2017","20170211",주간,토,"1","1","0","0","0",서울,강남구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,"959803","1947177",127.045093299999991,37.523016200000001,어린이집,준현어린이집,서울특별시 강남구 선릉로148길 48-6,,37.522624149999999,127.043338000000006,서울특별시 강남구청,강남경찰서,Y,"1","4",2020/06/24,"3220000",서울특별시 강남구,"0","11"
"2017","20170213",야간,월,"1","2","0","1","0",서울,동대문구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,화물차,승합차,"960665","1954382",127.054461799999999,37.587994260000002,어린이집,꿈마루어린이집,서울특별시 동대문구 전농로36길 29-3,서울특별시 동대문구 전농동 103-53,37.585502190000000,127.054041400000003,서울특별시 동대문구청,동대문경찰서,Y,"1",,2019/11/25,"3050000",서울특별시 동대문구,"0","9"
"2017","20170213",야간,월,"1","2","0","1","0",서울,동대문구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,화물차,승합차,"960665","1954382",127.054461799999999,37.587994260000002,어린이집,회기어린이집,서울특별시 동대문구 회기로 165,서울특별시 동대문구 회기동 58-1,37.590678130000001,127.054552599999994,서울특별시 동대문구청,동대문경찰서,Y,"1",,2019/11/25,"3050000",서울특별시 동대문구,"0","13"
"2017","20170213",야간,월,"1","1","0","0","0",서울,관악구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,"947828","1942610",126.909903000000000,37.481253279999997,어린이집,노아어린이집,서울특별시 관악구 남부순환로145길 6,,37.481853700000002,126.912372199999993,서울특별시 관악구청,서울관악경찰서,Y,"2","6",2020/05/31,"3200000",서울특별시 관악구,"0","97"
"2017","20170216",야간,목,"1","1","0","0","0",서울,중랑구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,"962912","1952584",127.080051799999993,37.572750739999996,어린이집,이화어린이집,서울특별시 중랑구 면목로27길 85,서울특별시 중랑구 면목4동 715-1,37.573951999999998,127.080810999999997,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,"3060000",서울특별시 중랑구,"0","6"
"2017","20170216",야간,목,"1","1","0","0","0",서울,중랑구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,"962912","1952584",127.080051799999993,37.572750739999996,유치원,동서울유치원,서울특별시 광진구 답십리로78길 26 (중곡동),서울특별시 광진구 중곡3동 578-9,37.570346000000001,127.078826000000007,서울특별시청,광진경찰서,Y,"2",,2019/02/20,"3040000",서울특별시 광진구,"0","6"
"2017","20170216",야간,목,"1","1","0","0","0",서울,중랑구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,"962912","1952584",127.080051799999993,37.572750739999996,어린이집,예아랑어린이집,서울특별시 광진구 동일로 456 성수교회 2층 1호(중곡동),서울특별시 광진구 중곡3동 589-1,37.570678999999998,127.078048999999993,서울특별시청,광진경찰서,Y,"1",,2019/02/20,"3040000",서울특별시 광진구,"0","7"
"2017","20170218",야간,토,"1","1","0","0","0",서울,성동구,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,"958955","1952565",127.035195400000021,37.571542500000000,어린이집,구립성모어린이집,서울특별시 성동구 청계천로 506,서울특별시 성동구 마장동 527-2,37.570221750000002,127.033442500000007,서울특별시 성동구,성동경찰서,Y,"1",6~14,2020/06/17,"3030000",서울특별시 성동구,"0","11"
"2017","20170218",야간,토,"1","1","0","0","0",서울,성동구,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,"958955","1952565",127.035195400000021,37.571542500000000,어린이집,햇살어린이집,서울특별시 동대문구 청계천로 547,서울특별시 동대문구 용두동 696-9,37.572819170000002,127.036982899999998,서울특별시 동대문구청,동대문경찰서,Y,"1",,2019/11/25,"3050000",서울특별시 동대문구,"0","11"
"2017","20170223",야간,목,"1","1","0","0","0",서울,송파구,차대사람,횡단중,횡단중,신호위반,교차로,교차로내,승용차,보행자,"968669","1944100",127.145558399999999,37.495625570000001,초등학교,영풍초등학교,서울특별시 송파구 오금로57길 15,서울특별시 송파구 거여1동 12,37.496264300000000,127.143014899999997,서울특별시 송파구청,송파경찰서,Y,"7",7~9,2020/02/20,"3230000",서울특별시 송파구,2019-05-21,"5"
"2017","20170223",야간,목,"1","1","0","0","0",서울,송파구,차대사람,횡단중,횡단중,신호위반,교차로,교차로내,승용차,보행자,"968669","1944100",127.145558399999999,37.495625570000001,어린이집,가원어린이집,서울특별시 송파구 오금로57길 22,서울특별시 송파구 거여1동 178-123,37.495538500000002,127.143675799999997,서울특별시 송파구청,송파경찰서,Y,"1",6~7,2020/02/20,"3230000",서울특별시 송파구,"0","15"
"2017","20170223",주간,목,"1","1","0","0","0",서울,은평구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승합차,보행자,"948723","1959621",126.918835900000019,37.634625489999998,유치원,숲유치원,서울특별시 은평구 진관2로 37,서울특별시 은평구 진관2로 37,37.637035400000002,126.917565999999994,서울특별시 은평구,은평경찰서,Y,"1","20",2019/07/31,"3110000",서울특별시 은평구,"0","12"
"2017","20170223",주간,목,"1","1","0","0","0",서울,은평구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승합차,보행자,"948723","1959621",126.918835900000019,37.634625489999998,초등학교,은진초등,서울특별시 은평구 진관1로 21-20,서울특별시 은평구 진관1로 21-20,37.632607000000000,126.920928200000006,서울특별시 은평구,은평경찰서,Y,"2","12",2019/07/31,"3110000",서울특별시 은평구,2017-05-30,"9"
"2017","20170223",주간,목,"1","1","0","0","0",서울,은평구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승합차,보행자,"948723","1959621",126.918835900000019,37.634625489999998,초등학교,은빛초등,서울특별시 은평구 진관3로 73-17,서울특별시 은평구 진관3로 73-17,37.635171200000002,126.920027800000000,서울특별시 은평구,은평경찰서,Y,"2","12",2019/07/31,"3110000",서울특별시 은평구,2017-10-23,"11"
"2017","20170227",야간,월,"1","1","0","0","0",서울,도봉구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,기타,기타,화물차,보행자,"960104","1961467",127.047720999999996,37.651828639999998,유치원,한사랑,서울특별시 도봉구 노해로66길 21,,37.650390620000003,127.047330400000007,도봉구청,도봉경찰서,Y,"0",6~20,2019/09/05,"3090000",서울특별시 도봉구,"0","10"
"2017","20170305",주간,일,"1","1","0","0","0",서울,강서구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,"941903","1947741",126.842486000000008,37.527145630000000,초등학교,신강초교,서울특별시 양천구 목동중앙로55길 72,서울특별시 양천구 신월2동 448-5,37.525717000000000,126.841555999999997,서울특별시 양천구청,양천경찰서,Y,"3","6",2020/06/01,"3140000",서울특별시 양천구,"0","98"
"2017","20170305",주간,일,"1","1","0","0","0",서울,강서구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,"941903","1947741",126.842486000000008,37.527145630000000,유치원,대한유치원,서울특별시 양천구 오목로13길 31,서울특별시 양천구 신월2동 465-6,37.525734120000003,126.844805899999997,서울특별시 양천구청,양천경찰서,Y,"2","6",2020/06/01,"3140000",서울특별시 양천구,"0","97"
"2017","20170307",야간,화,"1","1","0","0","0",서울,관악구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,"953680","1941775",126.976142500000009,37.474039189999999,초등학교,사당초등학교,서울특별시 관악구 남현4길 51,서울특별시 관악구 남현동 1080-1,37.473837809999999,126.973351800000003,서울특별시 관악구청,서울관악경찰서,Y,"8",4~8,2020/05/31,"3200000",서울특별시 관악구,2018-07-26,"95"
"2017","20170307",야간,화,"1","1","0","0","0",서울,관악구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,"953680","1941775",126.976142500000009,37.474039189999999,유치원,새싹유치원,서울특별시 관악구 남현2길 90,,37.474565400000003,126.972834000000006,서울특별시 관악구청,서울관악경찰서,Y,"1","6",2020/05/31,"3200000",서울특별시 관악구,"0","98"
"2017","20170309",야간,목,"1","1","0","0","0",서울,강북구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로횡단보도내,이륜차,이륜차,"957920","1959440",127.023079699999997,37.633461499999996,유치원,운산유치원,서울특별시 강북구 수유로4길 58,서울특별시 강북구 수유동 52-21,37.632069999999999,127.021720000000002,강북구청,강북경찰서,Y,"2","7",2019/05/10,"3080000",서울특별시 강북구,"0","98"
"2017","20170312",야간,일,"1","1","0","0","0",서울,성동구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,이륜차,화물차,"959708","1952047",127.043750799999998,37.566906879999998,어린이집,마장어린이집,서울특별시 성동구 마장로44길 10,서울특별시 성동구 마장동 780,37.566426000000000,127.045579300000000,서울특별시 성동구,성동경찰서,Y,"1","24",2020/06/17,"3030000",서울특별시 성동구,"0","97"
"2017","20170313",야간,월,"1","2","1","0","0",서울,강북구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,승용차,원동기장치자전거,"957511","1957937",127.018531799999991,37.619895899999996,어린이집,솔바람어린이집,서울특별시 강북구 삼양로41길 60,서울특별시 강북구 미아동 791-2119,37.621699999999997,127.016859999999994,강북구청,강북경찰서,Y,"2","7",2019/05/10,"3080000",서울특별시 강북구,"0","10"
