field_1,관리기관명,소재지도로,소재지지번,설치목적구,카메라대수,카메라화소,촬영방면정,보관일수,설치년월,관리기관전,위도,경도,데이터기준,제공기관코,제공기관명,시설종류,대상시설명,소재지도로_2,소재지지번_2,위도_2,경도_2,관리기관명_2,관할경찰서,CCTV설치여,CCTV설치대,보호구역도,데이터기준_2,제공기관코_2,제공기관명_2,옐로카펫_,보호구역_
14788,서울특별시 노원구청,서울특별시 노원구 한글비석로15길 27 중계초교후문,서울특별시 노원구 중계4동 449-2 (중계초등학교 후문),생활방범,1,200.0,회전,30.0,200811,02-2116-4917,37.65677985,127.0739534,2019/04/08,3100000,서울특별시 노원구,초등학교,중계초교,서울특별시 노원구 한글비석로19길 39,서울특별시 노원구 중계4동 447-2,37.65784108,127.07331,노원구청,노원경찰서,Y,5.0,5~11,2020/07/14,3100000,서울특별시 노원구,0,97
14828,서울특별시 노원구청,서울특별시 노원구 덕릉로83길9-14,서울특별시 노원구 중계동 154-40,생활방범,1,200.0,회전,30.0,201603,02-2116-4917,37.6596104,127.07440459999998,2019/04/08,3100000,서울특별시 노원구,초등학교,중계초교,서울특별시 노원구 한글비석로19길 39,서울특별시 노원구 중계4동 447-2,37.65784108,127.07331,노원구청,노원경찰서,Y,5.0,5~11,2020/07/14,3100000,서울특별시 노원구,0,97
15173,서울특별시 노원구청,서울특별시 노원구 상계로23가길40,서울특별시 노원구 상계동 169-146,생활방범,1,200.0,고정,30.0,201512,02-2116-4917,37.65961804,127.0709166,2019/04/08,3100000,서울특별시 노원구,초등학교,중계초교,서울특별시 노원구 한글비석로19길 39,서울특별시 노원구 중계4동 447-2,37.65784108,127.07331,노원구청,노원경찰서,Y,5.0,5~11,2020/07/14,3100000,서울특별시 노원구,0,97
15174,서울특별시 노원구청,서울특별시 노원구 상계로23다길52,서울특별시 노원구 상계동 389-54,생활방범,1,200.0,고정,30.0,201512,02-2116-4917,37.65994581,127.071215,2019/04/08,3100000,서울특별시 노원구,초등학교,중계초교,서울특별시 노원구 한글비석로19길 39,서울특별시 노원구 중계4동 447-2,37.65784108,127.07331,노원구청,노원경찰서,Y,5.0,5~11,2020/07/14,3100000,서울특별시 노원구,0,97
15194,서울특별시 노원구청,서울특별시 노원구 상계로18길44,서울특별시 노원구 상계동 387-165,생활방범,1,200.0,고정,30.0,201512,02-2116-4917,37.65653457,127.0704301,2019/04/08,3100000,서울특별시 노원구,초등학교,중계초교,서울특별시 노원구 한글비석로19길 39,서울특별시 노원구 중계4동 447-2,37.65784108,127.07331,노원구청,노원경찰서,Y,5.0,5~11,2020/07/14,3100000,서울특별시 노원구,0,97
15195,서울특별시 노원구청,서울특별시 노원구 상계로18길52,서울특별시 노원구 상계동 387-154,생활방범,1,200.0,고정,30.0,201512,02-2116-4917,37.6563635,127.0706153,2019/04/08,3100000,서울특별시 노원구,초등학교,중계초교,서울특별시 노원구 한글비석로19길 39,서울특별시 노원구 중계4동 447-2,37.65784108,127.07331,노원구청,노원경찰서,Y,5.0,5~11,2020/07/14,3100000,서울특별시 노원구,0,97
15196,서울특별시 노원구청,서울특별시 노원구 상계로24길28,서울특별시 노원구 상계동 387-122,생활방범,1,200.0,고정,30.0,201512,02-2116-4917,37.65728148,127.0705899,2019/04/08,3100000,서울특별시 노원구,초등학교,중계초교,서울특별시 노원구 한글비석로19길 39,서울특별시 노원구 중계4동 447-2,37.65784108,127.07331,노원구청,노원경찰서,Y,5.0,5~11,2020/07/14,3100000,서울특별시 노원구,0,97
15197,서울특별시 노원구청,서울특별시 노원구 상계로18길39,서울특별시 노원구 상계동 387-126,생활방범,1,200.0,고정,30.0,201512,02-2116-4917,37.65674744,127.0702878,2019/04/08,3100000,서울특별시 노원구,초등학교,중계초교,서울특별시 노원구 한글비석로19길 39,서울특별시 노원구 중계4동 447-2,37.65784108,127.07331,노원구청,노원경찰서,Y,5.0,5~11,2020/07/14,3100000,서울특별시 노원구,0,97
15282,서울특별시 노원구청,서울특별시 노원구 중계4동 453-39 불암소공원,서울특별시 노원구 중계4동 453-38 불암소공원,시설물관리,1,200.0,회전,30.0,201409,02-2116-3952,37.65841948,127.0723021,2019/04/08,3100000,서울특별시 노원구,초등학교,중계초교,서울특별시 노원구 한글비석로19길 39,서울특별시 노원구 중계4동 447-2,37.65784108,127.07331,노원구청,노원경찰서,Y,5.0,5~11,2020/07/14,3100000,서울특별시 노원구,0,97
15469,서울특별시 노원구청,서울특별시 노원구 덕릉로83길9-20,서울특별시 노원구 중계동 154-44,생활방범,1,200.0,고정,30.0,201603,02-2116-4917,37.65958235,127.0739914,2019/04/08,3100000,서울특별시 노원구,초등학교,중계초교,서울특별시 노원구 한글비석로19길 39,서울특별시 노원구 중계4동 447-2,37.65784108,127.07331,노원구청,노원경찰서,Y,5.0,5~11,2020/07/14,3100000,서울특별시 노원구,0,97
15608,서울특별시 노원구청,서울특별시 노원구 한글비석로19길 39 중계초교 정문,서울특별시 노원구 중계4동 452-7 정문 앞 횡단보도 주변 (중계),어린이보호,1,200.0,회전,30.0,201011,02-2116-4105,37.65736593,127.072447,2019/04/08,3100000,서울특별시 노원구,초등학교,중계초교,서울특별시 노원구 한글비석로19길 39,서울특별시 노원구 중계4동 447-2,37.65784108,127.07331,노원구청,노원경찰서,Y,5.0,5~11,2020/07/14,3100000,서울특별시 노원구,0,97
15629,서울특별시 노원구청,서울특별시 노원구 한글비석로384 상계역앞,서울특별시 노원구 중계4동 141-65상계역 앞,교통단속,1,200.0,회전,30.0,200708,02-2116-4087,37.65975961,127.0728237,2019/04/08,3100000,서울특별시 노원구,초등학교,중계초교,서울특별시 노원구 한글비석로19길 39,서울특별시 노원구 중계4동 447-2,37.65784108,127.07331,노원구청,노원경찰서,Y,5.0,5~11,2020/07/14,3100000,서울특별시 노원구,0,97
15630,서울특별시 노원구청,서울특별시 노원구 한글비석로 377 삼창상가앞,서울특별시 노원구 중계동 157-30 삼창상가앞,교통단속,1,200.0,회전,30.0,200708,02-2116-4087,37.65916416,127.0732535,2019/04/08,3100000,서울특별시 노원구,초등학교,중계초교,서울특별시 노원구 한글비석로19길 39,서울특별시 노원구 중계4동 447-2,37.65784108,127.07331,노원구청,노원경찰서,Y,5.0,5~11,2020/07/14,3100000,서울특별시 노원구,0,97
15637,서울특별시 노원구청,서울특별시 노원구 덕릉로83길 16 앞 사거리,서울특별시 노원구 중계동 154-23,생활방범,1,200.0,회전,30.0,201709,02-2116-4917,37.65999684,127.07462379999998,2019/04/08,3100000,서울특별시 노원구,초등학교,중계초교,서울특별시 노원구 한글비석로19길 39,서울특별시 노원구 중계4동 447-2,37.65784108,127.07331,노원구청,노원경찰서,Y,5.0,5~11,2020/07/14,3100000,서울특별시 노원구,0,97
15666,서울특별시 노원구청,서울특별시 노원구 상계로 26길 20,서울특별시 노원구 상계동 1284,생활방범,1,200.0,회전,30.0,201709,02-2116-4917,37.65802465,127.0715874,2019/04/08,3100000,서울특별시 노원구,초등학교,중계초교,서울특별시 노원구 한글비석로19길 39,서울특별시 노원구 중계4동 447-2,37.65784108,127.07331,노원구청,노원경찰서,Y,5.0,5~11,2020/07/14,3100000,서울특별시 노원구,0,97
15707,서울특별시 노원구청,서울특별시 노원구 한글비석로 363(앞 전주),서울특별시 노원구 중계동 450,생활방범,1,200.0,고정,30.0,201808,02-2116-4917,37.65791725,127.074297,2019/04/08,3100000,서울특별시 노원구,초등학교,중계초교,서울특별시 노원구 한글비석로19길 39,서울특별시 노원구 중계4동 447-2,37.65784108,127.07331,노원구청,노원경찰서,Y,5.0,5~11,2020/07/14,3100000,서울특별시 노원구,0,97
15733,서울특별시 노원구청,"서울특별시 노원구 한글비석로20길 23(방범068, 필부동산앞)",서울특별시 노원구 중계동 142-47,생활방범,1,200.0,고정,30.0,201808,02-2116-4917,37.66024527,127.0739814,2019/04/08,3100000,서울특별시 노원구,초등학교,중계초교,서울특별시 노원구 한글비석로19길 39,서울특별시 노원구 중계4동 447-2,37.65784108,127.07331,노원구청,노원경찰서,Y,5.0,5~11,2020/07/14,3100000,서울특별시 노원구,0,97
15734,서울특별시 노원구청,"서울특별시 노원구 한글비석로20길 23(방범068, 필부동산앞)",서울특별시 노원구 중계동 142-47,생활방범,1,200.0,고정,30.0,201808,02-2116-4917,37.66024527,127.0739814,2019/04/08,3100000,서울특별시 노원구,초등학교,중계초교,서울특별시 노원구 한글비석로19길 39,서울특별시 노원구 중계4동 447-2,37.65784108,127.07331,노원구청,노원경찰서,Y,5.0,5~11,2020/07/14,3100000,서울특별시 노원구,0,97
15735,서울특별시 노원구청,"서울특별시 노원구 한글비석로20길 23(방범068, 필부동산앞)",서울특별시 노원구 중계동 142-47,생활방범,1,200.0,고정,30.0,201808,02-2116-4917,37.66024527,127.0739814,2019/04/08,3100000,서울특별시 노원구,초등학교,중계초교,서울특별시 노원구 한글비석로19길 39,서울특별시 노원구 중계4동 447-2,37.65784108,127.07331,노원구청,노원경찰서,Y,5.0,5~11,2020/07/14,3100000,서울특별시 노원구,0,97
15736,서울특별시 노원구청,"서울특별시 노원구 한글비석로20길 23(방범068, 필부동산앞)",서울특별시 노원구 중계동 142-47,생활방범,1,200.0,고정,30.0,201808,02-2116-4917,37.66024527,127.0739814,2019/04/08,3100000,서울특별시 노원구,초등학교,중계초교,서울특별시 노원구 한글비석로19길 39,서울특별시 노원구 중계4동 447-2,37.65784108,127.07331,노원구청,노원경찰서,Y,5.0,5~11,2020/07/14,3100000,서울특별시 노원구,0,97
15754,서울특별시 노원구청,서울특별시 노원구 상계로26길 20,서울특별시 노원구 상계동 1284,생활방범,1,200.0,회전,30.0,201808,02-2116-4917,37.65657196,127.0718924,2019/04/08,3100000,서울특별시 노원구,초등학교,중계초교,서울특별시 노원구 한글비석로19길 39,서울특별시 노원구 중계4동 447-2,37.65784108,127.07331,노원구청,노원경찰서,Y,5.0,5~11,2020/07/14,3100000,서울특별시 노원구,0,97
14703,서울특별시 노원구청,서울특별시 노원구 초안산로12 성원교회 옆,서울특별시 노원구 월계동 782 신계초교 언덕길,생활방범,1,200.0,회전,30.0,201409,02-2116-4917,37.63096081,127.0529761,2019/04/08,3100000,서울특별시 노원구,초등학교,신계초교,서울특별시 노원구 초안산로 29,서울특별시 노원구 월계2동 602,37.62979181,127.0527686,노원구청,노원경찰서,Y,2.0,5.8~25,2020/07/14,3100000,서울특별시 노원구,0,95
15096,서울특별시 노원구청,서울특별시 노원구 초안산로29,서울특별시 노원구 월계동 602,생활방범,1,200.0,회전,30.0,201512,02-2116-4917,37.62929033,127.05332649999998,2019/04/08,3100000,서울특별시 노원구,초등학교,신계초교,서울특별시 노원구 초안산로 29,서울특별시 노원구 월계2동 602,37.62979181,127.0527686,노원구청,노원경찰서,Y,2.0,5.8~25,2020/07/14,3100000,서울특별시 노원구,0,95
15598,서울특별시 노원구청,서울특별시 노원구 초안산로 29 신계초정문,서울특별시 노원구 월계2동 582 정문 앞 횡단보도 주변 (신계),어린이보호,1,200.0,회전,30.0,201011,02-2116-4105,37.62990002,127.0540013,2019/04/08,3100000,서울특별시 노원구,초등학교,신계초교,서울특별시 노원구 초안산로 29,서울특별시 노원구 월계2동 602,37.62979181,127.0527686,노원구청,노원경찰서,Y,2.0,5.8~25,2020/07/14,3100000,서울특별시 노원구,0,95
14787,서울특별시 노원구청,서울특별시 노원구 노원로16길82 서라벌고후문,서울특별시 노원구 하계1동 256-27 (서라벌고등학교 후문) (근린공원 삼거리),생활방범,1,200.0,회전,30.0,200811,02-2116-4917,37.6445852,127.0749685,2019/04/08,3100000,서울특별시 노원구,특수학교,동천학교,서울특별시 노원구 노원로18길 41,서울특별시 노원구 하계1동 288-1,37.64451398,127.0729253,노원구청,노원경찰서,Y,2.0,20,2020/07/14,3100000,서울특별시 노원구,0,97
15057,서울특별시 노원구청,서울특별시 노원구 한글비석로5길62,서울특별시 노원구 중계동 362-1,생활방범,1,200.0,고정,30.0,201609,02-2116-4917,37.64632887,127.0743219,2019/04/08,3100000,서울특별시 노원구,특수학교,동천학교,서울특별시 노원구 노원로18길 41,서울특별시 노원구 하계1동 288-1,37.64451398,127.0729253,노원구청,노원경찰서,Y,2.0,20,2020/07/14,3100000,서울특별시 노원구,0,97
15262,서울특별시 노원구청,서울특별시 노원구 노원로22길34 꿈동산공원2,서울특별시 노원구 중계1동 361-2 꿈동산어린이공원2,시설물관리,1,130.0,회전,30.0,201201,02-2116-3952,37.64669671,127.072283,2019/04/08,3100000,서울특별시 노원구,특수학교,동천학교,서울특별시 노원구 노원로18길 41,서울특별시 노원구 하계1동 288-1,37.64451398,127.0729253,노원구청,노원경찰서,Y,2.0,20,2020/07/14,3100000,서울특별시 노원구,0,97
15278,서울특별시 노원구청,서울특별시 노원구 한글비석로5길 45 한글비공원1,서울특별시 노원구 하계1동 288-2 한글비공원1,시설물관리,1,130.0,회전,30.0,201201,02-2116-3952,37.64516066,127.0732023,2019/04/08,3100000,서울특별시 노원구,특수학교,동천학교,서울특별시 노원구 노원로18길 41,서울특별시 노원구 하계1동 288-1,37.64451398,127.0729253,노원구청,노원경찰서,Y,2.0,20,2020/07/14,3100000,서울특별시 노원구,0,97
15279,서울특별시 노원구청,서울특별시 노원구 한글비석로5길 45 한글비공원2,서울특별시 노원구 하계1동 288-2 한글비공원2,시설물관리,1,130.0,회전,30.0,201201,02-2116-3952,37.64470066,127.07434730000001,2019/04/08,3100000,서울특별시 노원구,특수학교,동천학교,서울특별시 노원구 노원로18길 41,서울특별시 노원구 하계1동 288-1,37.64451398,127.0729253,노원구청,노원경찰서,Y,2.0,20,2020/07/14,3100000,서울특별시 노원구,0,97
15280,서울특별시 노원구청,서울특별시 노원구 한글비석로5길 45 한글비공원3,서울특별시 노원구 하계1동 288-2 한글비공원3,시설물관리,1,130.0,회전,30.0,201201,02-2116-3952,37.64505066,127.0743298,2019/04/08,3100000,서울특별시 노원구,특수학교,동천학교,서울특별시 노원구 노원로18길 41,서울특별시 노원구 하계1동 288-1,37.64451398,127.0729253,노원구청,노원경찰서,Y,2.0,20,2020/07/14,3100000,서울특별시 노원구,0,97
15281,서울특별시 노원구청,서울특별시 노원구 한글비석로5길 45 한글비공원4,서울특별시 노원구 하계1동 288-2 한글비공원4,시설물관리,1,130.0,회전,30.0,201201,02-2116-3952,37.64498066,127.0725298,2019/04/08,3100000,서울특별시 노원구,특수학교,동천학교,서울특별시 노원구 노원로18길 41,서울특별시 노원구 하계1동 288-1,37.64451398,127.0729253,노원구청,노원경찰서,Y,2.0,20,2020/07/14,3100000,서울특별시 노원구,0,97
15558,서울특별시 노원구청,서울특별시 노원구 노원로19길31 상원유치원,서울특별시 노원구 노원로19길31 (중계동 511-2) - 상원유치원,어린이보호,2,200.0,고정,30.0,201509,02-2116-4105,37.64496229,127.069609,2019/04/08,3100000,서울특별시 노원구,특수학교,동천학교,서울특별시 노원구 노원로18길 41,서울특별시 노원구 하계1동 288-1,37.64451398,127.0729253,노원구청,노원경찰서,Y,2.0,20,2020/07/14,3100000,서울특별시 노원구,0,97
15782,서울특별시 노원구청,서울특별시 노원구 노원로22길34 꿈동산공원1,서울특별시 노원구 중계1동 361-2 꿈동산어린이공원1,시설물관리,1,130.0,회전,30.0,201201,02-2116-3952,37.64685635,127.0723993,2019/04/08,3100000,서울특별시 노원구,특수학교,동천학교,서울특별시 노원구 노원로18길 41,서울특별시 노원구 하계1동 288-1,37.64451398,127.0729253,노원구청,노원경찰서,Y,2.0,20,2020/07/14,3100000,서울특별시 노원구,0,97
15694,서울특별시 노원구청,서울특별시 노원구 동일로242길8-9,서울특별시 노원구 상계1동 1119-43,생활방범,1,200.0,회전,30.0,200412,02-2116-4917,37.67537648,127.0558018,2019/04/08,3100000,서울특별시 노원구,어린이집,품속어린이집,서울특별시 노원구 동일로230가길 23,서울특별시 노원구 상계1동1019-83,37.673154,127.057064,노원구청,노원경찰서,Y,1.0,10,2020/07/14,3100000,서울특별시 노원구,0,10
14583,서울특별시 노원구청,서울특별시 노원구 노원로 331 백합어린이공원,서울특별시 노원구 중계동 514-4 (백합어린이공원),시설물관리,1,200.0,회전,30.0,201509,02-2116-3952,37.64812682,127.069657,2019/04/08,3100000,서울특별시 노원구,어린이집,꿈동산어린이집,서울특별시 노원구 노원로22길 34,서울특별시 노원구 중계1동361-1,37.64735098,127.0717722,노원구청,노원경찰서,Y,1.0,12,2020/07/14,3100000,서울특별시 노원구,0,10
14595,서울특별시 노원구청,서울특별시 노원구 덕릉로130길47-1,서울특별시 노원구 상계동 71-17,생활방범,1,200.0,고정,30.0,201603,02-2116-4917,37.67212394,127.0856713,2019/04/08,3100000,서울특별시 노원구,어린이집,상계4동어린이집,서울특별시 노원구 덕릉로130길 6,서울특별시 노원구 상계4동 48-11,37.671925,127.083211,노원구청,노원경찰서,Y,2.0,10~14,2020/07/14,3100000,서울특별시 노원구,0,8
14596,서울특별시 노원구청,서울특별시 노원구 덕릉로130길56-2,서울특별시 노원구 상계동 71-71,생활방범,1,200.0,회전,30.0,201603,02-2116-4917,37.67196931,127.0857408,2019/04/08,3100000,서울특별시 노원구,어린이집,상계4동어린이집,서울특별시 노원구 덕릉로130길 6,서울특별시 노원구 상계4동 48-11,37.671925,127.083211,노원구청,노원경찰서,Y,2.0,10~14,2020/07/14,3100000,서울특별시 노원구,0,8
14597,서울특별시 노원구청,서울특별시 노원구 덕릉로126가길77,서울특별시 노원구 상계동 71-87,생활방범,1,200.0,회전,30.0,201603,02-2116-4917,37.67121639,127.0857767,2019/04/08,3100000,서울특별시 노원구,어린이집,상계4동어린이집,서울특별시 노원구 덕릉로130길 6,서울특별시 노원구 상계4동 48-11,37.671925,127.083211,노원구청,노원경찰서,Y,2.0,10~14,2020/07/14,3100000,서울특별시 노원구,0,8
14598,서울특별시 노원구청,서울특별시 노원구 덕릉로126마길21,서울특별시 노원구 상계동 71-95,생활방범,1,200.0,회전,30.0,201603,02-2116-4917,37.67112053,127.08521110000002,2019/04/08,3100000,서울특별시 노원구,어린이집,상계4동어린이집,서울특별시 노원구 덕릉로130길 6,서울특별시 노원구 상계4동 48-11,37.671925,127.083211,노원구청,노원경찰서,Y,2.0,10~14,2020/07/14,3100000,서울특별시 노원구,0,8
14599,서울특별시 노원구청,서울특별시 노원구 덕릉로126마길5-14,서울특별시 노원구 상계동 71-98,생활방범,1,200.0,고정,30.0,201603,02-2116-4917,37.67147729,127.0854274,2019/04/08,3100000,서울특별시 노원구,어린이집,상계4동어린이집,서울특별시 노원구 덕릉로130길 6,서울특별시 노원구 상계4동 48-11,37.671925,127.083211,노원구청,노원경찰서,Y,2.0,10~14,2020/07/14,3100000,서울특별시 노원구,0,8
14600,서울특별시 노원구청,서울특별시 노원구 덕릉로126가길65,서울특별시 노원구 상계동 71-109,생활방범,1,200.0,고정,30.0,201603,02-2116-4917,37.67070991,127.0851507,2019/04/08,3100000,서울특별시 노원구,어린이집,상계4동어린이집,서울특별시 노원구 덕릉로130길 6,서울특별시 노원구 상계4동 48-11,37.671925,127.083211,노원구청,노원경찰서,Y,2.0,10~14,2020/07/14,3100000,서울특별시 노원구,0,8
14601,서울특별시 노원구청,서울특별시 노원구 덕릉로126마길5,서울특별시 노원구 상계동 71-106,생활방범,1,200.0,회전,30.0,201603,02-2116-4917,37.67156997,127.08465330000001,2019/04/08,3100000,서울특별시 노원구,어린이집,상계4동어린이집,서울특별시 노원구 덕릉로130길 6,서울특별시 노원구 상계4동 48-11,37.671925,127.083211,노원구청,노원경찰서,Y,2.0,10~14,2020/07/14,3100000,서울특별시 노원구,0,8
14602,서울특별시 노원구청,서울특별시 노원구 덕릉로130길37,서울특별시 노원구 상계동 71-26,생활방범,1,200.0,고정,30.0,201603,02-2116-4917,37.67220559,127.08505640000001,2019/04/08,3100000,서울특별시 노원구,어린이집,상계4동어린이집,서울특별시 노원구 덕릉로130길 6,서울특별시 노원구 상계4동 48-11,37.671925,127.083211,노원구청,노원경찰서,Y,2.0,10~14,2020/07/14,3100000,서울특별시 노원구,0,8
14640,서울특별시 노원구청,서울특별시 노원구 덕릉로867,서울특별시 노원구 상계동 43-20,생활방범,1,200.0,회전,30.0,201512,02-2116-4917,37.6733218,127.0836395,2019/04/08,3100000,서울특별시 노원구,어린이집,상계4동어린이집,서울특별시 노원구 덕릉로130길 6,서울특별시 노원구 상계4동 48-11,37.671925,127.083211,노원구청,노원경찰서,Y,2.0,10~14,2020/07/14,3100000,서울특별시 노원구,0,8
14705,서울특별시 노원구청,서울특별시 노원구 덕릉로 134가길 꽃사슴 어린이공원 옆,"서울특별시 노원구 상계3,4동 71-4",생활방범,1,200.0,회전,30.0,201409,02-2116-4917,37.67260057,127.0848599,2019/04/08,3100000,서울특별시 노원구,어린이집,상계4동어린이집,서울특별시 노원구 덕릉로130길 6,서울특별시 노원구 상계4동 48-11,37.671925,127.083211,노원구청,노원경찰서,Y,2.0,10~14,2020/07/14,3100000,서울특별시 노원구,0,8
14727,서울특별시 노원구청,서울특별시 노원구 덕릉로 124길 45-13 갈월어린이공원,"서울특별시 노원구 상계3,4동 68-12 갈월어린이공원앞",생활방범,3,130.0,회전/고정2,30.0,201201,02-2116-4917,37.66978238,127.0832781,2019/04/08,3100000,서울특별시 노원구,어린이집,상계4동어린이집,서울특별시 노원구 덕릉로130길 6,서울특별시 노원구 상계4동 48-11,37.671925,127.083211,노원구청,노원경찰서,Y,2.0,10~14,2020/07/14,3100000,서울특별시 노원구,0,8
14766,서울특별시 노원구청,"서울특별시 노원구 덕릉로 864 상계3,4동주민센터앞","서울특별시 노원구 상계3,4동 44-2 삼거리 (상계 3ㆍ4동 주민자치센터)",생활방범,1,200.0,회전,30.0,201002,02-2116-4917,37.67306655,127.083757,2019/04/08,3100000,서울특별시 노원구,어린이집,상계4동어린이집,서울특별시 노원구 덕릉로130길 6,서울특별시 노원구 상계4동 48-11,37.671925,127.083211,노원구청,노원경찰서,Y,2.0,10~14,2020/07/14,3100000,서울특별시 노원구,0,8
14775,서울특별시 노원구청,서울특별시 노원구 덕릉로130길 12 상계2동어린이집인근,"서울특별시 노원구 상계3,4동 71-53 삼거리 부근",생활방범,1,200.0,회전,30.0,200605,02-2116-4917,37.67203243,127.0838559,2019/04/08,3100000,서울특별시 노원구,어린이집,상계4동어린이집,서울특별시 노원구 덕릉로130길 6,서울특별시 노원구 상계4동 48-11,37.671925,127.083211,노원구청,노원경찰서,Y,2.0,10~14,2020/07/14,3100000,서울특별시 노원구,0,8
14776,서울특별시 노원구청,서울특별시 노원구 덕릉로126나길 24 희망촌입구,"서울특별시 노원구 상계3,4동 71-181 희망촌 입구",생활방범,1,200.0,회전,30.0,200605,02-2116-4917,37.67055575,127.0832591,2019/04/08,3100000,서울특별시 노원구,어린이집,상계4동어린이집,서울특별시 노원구 덕릉로130길 6,서울특별시 노원구 상계4동 48-11,37.671925,127.083211,노원구청,노원경찰서,Y,2.0,10~14,2020/07/14,3100000,서울특별시 노원구,0,8
14848,서울특별시 노원구청,서울특별시 노원구 덕릉로134길20,"서울특별시 노원구 상계3,4동42",생활방범,1,200.0,회전,30.0,201609,02-2116-4917,37.67300013,127.0843374,2019/04/08,3100000,서울특별시 노원구,어린이집,상계4동어린이집,서울특별시 노원구 덕릉로130길 6,서울특별시 노원구 상계4동 48-11,37.671925,127.083211,노원구청,노원경찰서,Y,2.0,10~14,2020/07/14,3100000,서울특별시 노원구,0,8
14849,서울특별시 노원구청,서울특별시 노원구 덕릉로134길10 22동 앞,"서울특별시 노원구 상계3,4동47-5",생활방범,1,200.0,회전,30.0,201609,02-2116-4917,37.6728386,127.084183,2019/04/08,3100000,서울특별시 노원구,어린이집,상계4동어린이집,서울특별시 노원구 덕릉로130길 6,서울특별시 노원구 상계4동 48-11,37.671925,127.083211,노원구청,노원경찰서,Y,2.0,10~14,2020/07/14,3100000,서울특별시 노원구,0,8
14850,서울특별시 노원구청,서울특별시 노원구 덕릉로126라길39,"서울특별시 노원구 상계3,4동71-62",생활방범,1,200.0,회전,30.0,201609,02-2116-4917,37.67208464,127.0847495,2019/04/08,3100000,서울특별시 노원구,어린이집,상계4동어린이집,서울특별시 노원구 덕릉로130길 6,서울특별시 노원구 상계4동 48-11,37.671925,127.083211,노원구청,노원경찰서,Y,2.0,10~14,2020/07/14,3100000,서울특별시 노원구,0,8
14851,서울특별시 노원구청,서울특별시 노원구 덕릉로126다길8,"서울특별시 노원구 상계3,4동49-15",생활방범,1,200.0,회전,30.0,201609,02-2116-4917,37.67148636,127.0833003,2019/04/08,3100000,서울특별시 노원구,어린이집,상계4동어린이집,서울특별시 노원구 덕릉로130길 6,서울특별시 노원구 상계4동 48-11,37.671925,127.083211,노원구청,노원경찰서,Y,2.0,10~14,2020/07/14,3100000,서울특별시 노원구,0,8
14852,서울특별시 노원구청,서울특별시 노원구 덕릉로130길6,"서울특별시 노원구 상계3,4동48-11",생활방범,1,200.0,고정,30.0,201609,02-2116-4917,37.67199255,127.083468,2019/04/08,3100000,서울특별시 노원구,어린이집,상계4동어린이집,서울특별시 노원구 덕릉로130길 6,서울특별시 노원구 상계4동 48-11,37.671925,127.083211,노원구청,노원경찰서,Y,2.0,10~14,2020/07/14,3100000,서울특별시 노원구,0,8
14853,서울특별시 노원구청,서울특별시 노원구 덕릉로134가길18 놀이터 휀스,"서울특별시 노원구 상계3,4동71-4 놀이터 휀스",생활방범,1,200.0,고정,30.0,201609,02-2116-4917,37.67272987,127.0845218,2019/04/08,3100000,서울특별시 노원구,어린이집,상계4동어린이집,서울특별시 노원구 덕릉로130길 6,서울특별시 노원구 상계4동 48-11,37.671925,127.083211,노원구청,노원경찰서,Y,2.0,10~14,2020/07/14,3100000,서울특별시 노원구,0,8
14854,서울특별시 노원구청,서울특별시 노원구 덕릉로130길18,"서울특별시 노원구 상계3,4동71-53",생활방범,1,200.0,고정,30.0,201609,02-2116-4917,37.67209554,127.08395100000001,2019/04/08,3100000,서울특별시 노원구,어린이집,상계4동어린이집,서울특별시 노원구 덕릉로130길 6,서울특별시 노원구 상계4동 48-11,37.671925,127.083211,노원구청,노원경찰서,Y,2.0,10~14,2020/07/14,3100000,서울특별시 노원구,0,8
14856,서울특별시 노원구청,서울특별시 노원구 덕릉로130길14-10,"서울특별시 노원구 상계3,4동71-143",생활방범,1,200.0,고정,30.0,201609,02-2116-4917,37.67178389,127.0842106,2019/04/08,3100000,서울특별시 노원구,어린이집,상계4동어린이집,서울특별시 노원구 덕릉로130길 6,서울특별시 노원구 상계4동 48-11,37.671925,127.083211,노원구청,노원경찰서,Y,2.0,10~14,2020/07/14,3100000,서울특별시 노원구,0,8
14857,서울특별시 노원구청,서울특별시 노원구 덕릉로126라길27,"서울특별시 노원구 상계3,4동71-147",생활방범,1,200.0,고정,30.0,201609,02-2116-4917,37.67173655,127.0843591,2019/04/08,3100000,서울특별시 노원구,어린이집,상계4동어린이집,서울특별시 노원구 덕릉로130길 6,서울특별시 노원구 상계4동 48-11,37.671925,127.083211,노원구청,노원경찰서,Y,2.0,10~14,2020/07/14,3100000,서울특별시 노원구,0,8
14858,서울특별시 노원구청,서울특별시 노원구 덕릉로126다길18,"서울특별시 노원구 상계3,4동49-9",생활방범,1,200.0,고정,30.0,201609,02-2116-4917,37.67150362,127.0839355,2019/04/08,3100000,서울특별시 노원구,어린이집,상계4동어린이집,서울특별시 노원구 덕릉로130길 6,서울특별시 노원구 상계4동 48-11,37.671925,127.083211,노원구청,노원경찰서,Y,2.0,10~14,2020/07/14,3100000,서울특별시 노원구,0,8
