발생년,발생년월일,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자,발생지시도,발생지시군,사고유형_,사고유형__1,사고유형,법규위반,도로형태_,도로형태,가해자_당,피해자_당,발생위치X_,발생위치Y_,경도,위도,시설종류,대상시설명,소재지도로,소재지지번,위도_2,경도_2,관리기관명,관할경찰서,CCTV설치여,CCTV설치대,보호구역도,데이터기준,제공기관코,제공기관명,옐로카펫_,보호구역_,평균기온(℃),최저기온(℃),최고기온(℃),강수량(mm),옐로카펫_설치유무
2016,20160401,야간,금,1,1,0,0,0,서울,강북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,중형,보행자,958743,1956851,127.0325532,37.61016371,유치원,숭곡병설유치원,서울특별시 성북구 종암로40길 30,서울특별시 성북구 하월곡동 84-86,37.6084672,127.0328164,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,,2020-02-28,3070000,서울특별시 성북구,0,97,15.3,7.3,23.8,,0
2016,20160315,야간,화,1,6,1,4,0,서울,동대문구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,중형,대형,960634,1951904,127.0542438,37.56565804,유치원,빛나유치원,서울특별시 동대문구 전농로 23,서울특별시 동대문구 답십리동 487-20,37.56720004,127.0564912,서울특별시 동대문구청,동대문경찰서,Y,1,,2019-11-25,3050000,서울특별시 동대문구,0,98,5.2,-1,12.4,,0
2016,20160313,야간,일,1,1,0,0,0,서울,영등포구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,중형,원동기장치자전거,946778,1949116,126.8975563,37.53983293,초등학교,당산초등학교,서울특별시 영등포구 선유로55길 32,서울특별시 영등포구 양평동4가 323,37.54012002,126.8962413,영등포구청,영등포경찰서,Y,6,5~8.5,2020-06-30,3180000,서울특별시 영등포구,0,95,3.7,1.9,6.5,0.1,0
2016,20160320,주간,일,1,2,1,0,0,서울,양천구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,중형,,941386,1947250,126.8366744,37.52268751,유치원,다솜유치원,서울특별시 양천구 월정로9길 23-4,서울특별시 양천구 신월4동 422-2,37.52423757,126.8387504,서울특별시 양천구청,양천경찰서,Y,2,6,2020-06-01,3140000,서울특별시 양천구,0,97,10.6,4.9,17.5,,0
2016,20160320,주간,일,1,2,1,0,0,서울,양천구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,중형,,941386,1947250,126.8366744,37.52268751,어린이집,파랑새어린이집,서울특별시 양천구 남부순환로70길 8,서울특별시 양천구 신월7동 965-1,37.52213246,126.835878,서울특별시 양천구청,양천경찰서,Y,2,7,2020-06-01,3140000,서울특별시 양천구,0,97,10.6,4.9,17.5,,0
2016,20160320,주간,일,1,2,1,0,0,서울,양천구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,중형,,941386,1947250,126.8366744,37.52268751,어린이집,푸르미어린이집,서울특별시 양천구 남부순환로67길 10-6,서울특별시 양천구 신월4동 419-7,37.523505,126.837462,서울특별시 양천구청,양천경찰서,Y,1,5,2020-06-01,3140000,서울특별시 양천구,0,15,10.6,4.9,17.5,,0
2016,20160331,야간,목,1,1,0,0,0,서울,동작구,차대차,측면직각충돌,측면직각충돌,중앙선 침범,단일로,기타단일로,소형,대형,948704,1944431,126.9190184,37.49756884,어린이집,은석어린이집,서울특별시 영등포구 여의대방로23길 11,서울특별시 영등포구 신길6동 4260,37.498165,126.9187041,영등포구청,영등포경찰서,Y,1,6,2020-06-30,3180000,서울특별시 영등포구,0,7,13.5,6,21.4,,0
2016,20160913,주간,화,1,2,0,1,0,서울,강북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,957398,1959974,127.0171326,37.63825045,초등학교,서울우이초등학교,서울특별시 강북구 삼양로99길 36,서울특별시 강북구 수유동 409-6,37.6387116,127.0150054,강북구청,강북경찰서,Y,6,7,2019-05-10,3080000,서울특별시 강북구,0,96,24.6,19.6,30.8,,0
2016,20160730,야간,토,1,1,0,0,0,서울,동작구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,948961,1945263,126.9225332,37.50522866,어린이집,하정어린이집,서울특별시 영등포구 여의대방로 211,서울특별시 영등포구 신길7동 869,37.505832,126.922179,영등포구청,영등포경찰서,Y,2,5~12,2020-06-30,3180000,서울특별시 영등포구,0,11,28.6,26.4,33,0.5,0
2016,20160730,야간,토,1,1,0,0,0,서울,동작구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,948961,1945263,126.9225332,37.50522866,유치원,성모유치원,서울특별시 영등포구 가마산로89길 7,서울특별시 영등포구 신길동 890,37.50555535,126.9213652,영등포구청,영등포경찰서,Y,1,6~7,2020-06-30,3180000,서울특별시 영등포구,0,99,28.6,26.4,33,0.5,0
2016,20160406,야간,수,1,1,0,0,0,서울,영등포구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,경형,보행자,947403,1944593,126.9051637,37.49939003,어린이집,구립신길5동어린이집,서울특별시 영등포구 신길로13길 20,서울특별시 영등포구 신길동 440-53,37.497564,126.906102,영등포구청,영등포경찰서,Y,1,8,2020-06-30,3180000,서울특별시 영등포구,0,7,14.4,6.6,22.9,3,0
2016,20160909,주간,금,1,1,0,0,0,서울,동대문구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,중형,자전거,960604,1952526,127.0538707,37.57126302,어린이집,동대문어린이집,서울특별시 동대문구 사가정로 30,서울특별시 동대문구 답십리동 477-9,37.57180206,127.0512824,서울특별시 동대문구청,동대문경찰서,Y,1,,2019-11-25,3050000,서울특별시 동대문구,0,9,23.9,19.7,29.3,,0
2016,20160427,주간,수,1,1,0,0,0,서울,노원구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,소형,보행자,962908,1958414,127.0796626,37.62442889,어린이집,공릉2동어린이집,서울특별시 노원구 공릉로42길 49,서울특별시 노원구 공릉2동 77,37.624563,127.082366,노원구청,노원경찰서,Y,1,6.1~17.6,2020-07-14,3100000,서울특별시 노원구,0,8,17.2,14.5,20.7,,0
2016,20160427,주간,수,1,1,0,0,0,서울,노원구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,소형,보행자,962908,1958414,127.0796626,37.62442889,유치원,미광유치원,서울특별시 노원구 공릉로34길 62,서울특별시 노원구 공릉2동 81 태강@,37.623341,127.0821207,노원구청,노원경찰서,Y,1,8~20,2020-07-14,3100000,서울특별시 노원구,0,10,17.2,14.5,20.7,,0
2016,20160503,주간,화,1,1,0,0,0,서울,동대문구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,960902,1953327,127.0572025,37.57849537,초등학교,전곡초교,서울특별시 동대문구 전농로 172,서울특별시 동대문구 전농동 188,37.58070438,127.0560126,서울특별시 동대문구청,동대문경찰서,Y,1,,2019-11-25,3050000,서울특별시 동대문구,0,96,12.9,8.9,17.6,27,0
2016,20160624,야간,금,1,1,0,0,0,서울,강남구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,소형,,963353,1943497,127.0854509,37.48999472,어린이집,자람어린이집,서울특별시 강남구 일원로5길 29,,37.491666,127.082926,서울특별시 강남구청,수서경찰서,Y,1,8,2020-06-24,3220000,서울특별시 강남구,0,11,23.1,21.1,25.7,3.5,0
2016,20160624,야간,금,1,1,0,0,0,서울,강남구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,소형,,963353,1943497,127.0854509,37.48999472,어린이집,대청어린이집,서울특별시 강남구 양재대로37길 19,,37.490853,127.083513,서울특별시 강남구청,수서경찰서,Y,1,6,2020-06-24,3220000,서울특별시 강남구,0,13,23.1,21.1,25.7,3.5,0
2016,20161210,야간,토,1,1,0,0,0,서울,강북구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,소형,대형,960058,1958662,127.0473529,37.6265447,초등학교,월계초교,서울특별시 노원구 월계로45가길 10,서울특별시 노원구 월계2동 806-3,37.627663,127.0501888,노원구청,노원경찰서,Y,2,7~12,2020-07-14,3100000,서울특별시 노원구,0,96,-1.6,-5.9,3.6,,0
2016,20161103,야간,목,1,1,0,0,0,서울,용산구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,952541,1947306,126.9629045,37.52383378,초등학교,한강초교,서울특벽시 용산구 한강대로14길 9,서울특별시 용산구 한강로3가 65-6,37.52530098,126.9645638,용산구청,용산경찰서,Y,,7~15,2020-02-18,3020000,서울특별시 용산구,0,98,9.1,4.2,14.1,0.2,0
2016,20160502,주간,월,1,1,0,0,0,서울,성동구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,소형,보행자,959073,1951952,127.0365659,37.56602262,유치원,마장병설유치원,서울특별시 성동구 마장로34나길 31,서울특별시 성동구 마장동 556,37.56812375,127.0351078,서울특별시 성동구,성동경찰서,Y,1,8,2020-06-17,3030000,서울특별시 성동구,0,97,21.1,16.5,28.4,16.5,0
2016,20160502,주간,월,1,1,0,0,0,서울,성동구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,소형,보행자,959073,1951952,127.0365659,37.56602262,유치원,송곡유치원,서울특별시 성동구 무학로6길 41,서울특별시 성동구 홍익동 150,37.56512898,127.034625,서울특별시 성동구,성동경찰서,Y,2,12,2020-06-17,3030000,서울특별시 성동구,0,9,21.1,16.5,28.4,16.5,0
2016,20160502,주간,월,1,1,0,0,0,서울,성동구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,소형,보행자,959073,1951952,127.0365659,37.56602262,유치원,성심유치원,서울특별시 성동구 무학로10길 21,서울특별시 성동구 홍익동 236,37.56624296,127.0334181,서울특별시 성동구,성동경찰서,Y,1,6~20,2020-06-17,3030000,서울특별시 성동구,0,6,21.1,16.5,28.4,16.5,0
2016,20160502,주간,월,1,1,0,0,0,서울,성동구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,소형,보행자,959073,1951952,127.0365659,37.56602262,초등학교,동명초등학교,서울특별시 성동구 마장로29길 29,서울특별시 성동구 마장동 556,37.56812375,127.0351078,서울특별시 성동구,성동경찰서,Y,7,7,2020-06-17,3030000,서울특별시 성동구,20171017,95,21.1,16.5,28.4,16.5,0
2016,20160502,주간,월,1,1,0,0,0,서울,성동구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,소형,보행자,959073,1951952,127.0365659,37.56602262,초등학교,마장초등학교,서울특별시 성동구 마장로34나길 31,서울특별시 성동구 마장동 556,37.56812375,127.0351078,서울특별시 성동구,성동경찰서,Y,2,8~10,2020-06-17,3030000,서울특별시 성동구,20171212,97,21.1,16.5,28.4,16.5,0
2016,20160608,주간,수,1,1,0,0,0,서울,구로구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,경형,보행자,942046,1944262,126.8443786,37.4957982,어린이집,세라핌어린이집,서울특별시 구로구 고척로18길 92,,37.497724,126.8450222,서울특별시 구로구청,구로경찰서,Y,,,2019-10-28,3160000,서울특별시 구로구,0,1,22.1,18.2,27.7,,0
2016,20160608,주간,수,1,1,0,0,0,서울,구로구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,경형,보행자,942046,1944262,126.8443786,37.4957982,초등학교,오류초등학교,서울특별시 구로구 경인로19길 39,,37.49752903,126.8420281,서울특별시 구로구청,구로경찰서,Y,,,2019-10-28,3160000,서울특별시 구로구,0,96,22.1,18.2,27.7,,0
2016,20160608,주간,수,1,1,0,0,0,서울,구로구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,경형,보행자,942046,1944262,126.8443786,37.4957982,유치원,준희유치원,서울특별시 구로구 경인로19길 8,,37.49605966,126.8428318,서울특별시 구로구청,구로경찰서,Y,,,2019-10-28,3160000,서울특별시 구로구,0,96,22.1,18.2,27.7,,0
2016,20160608,주간,수,1,1,0,0,0,서울,구로구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,경형,보행자,942046,1944262,126.8443786,37.4957982,어린이집,코레일오류동어린이집,서울특별시 구로구 경인로20가길 24,,37.49548271,126.8453299,서울특별시 구로구청,구로경찰서,Y,,,2019-10-28,3160000,서울특별시 구로구,0,96,22.1,18.2,27.7,,0
2016,20160614,주간,화,1,1,0,0,0,서울,성동구,차량단독,기타,기타,기타(운전자법규위반),기타/불명,기타/불명,중형,,958722,1950077,127.032697,37.54910705,초등학교,응봉초등학교,서울특별시 성동구 독서당로62길 28,서울특별시 성동구 응봉동 205-1,37.55025195,127.0338274,서울특별시 성동구,성동경찰서,Y,2,4~12,2020-06-17,3030000,서울특별시 성동구,20171017,2,23.8,19.7,29.5,0,0
2016,20160626,야간,일,1,2,0,1,0,서울,구로구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,소형,소형,941567,1943685,126.839006,37.49056746,유치원,일신유치원,서울특별시 구로구 오류로8길 22,,37.49120396,126.842017,서울특별시 구로구청,구로경찰서,Y,,,2019-10-28,3160000,서울특별시 구로구,0,98,24.4,19.4,30.3,,0
2016,20160626,야간,일,1,2,0,1,0,서울,구로구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,소형,소형,941567,1943685,126.839006,37.49056746,초등학교,오류남초등학교,서울특별시 구로구 서해안로24길 22,,37.489606,126.8391137,서울특별시 구로구청,구로경찰서,Y,,,2019-10-28,3160000,서울특별시 구로구,20170605,96,24.4,19.4,30.3,,0
2016,20160706,주간,수,1,1,0,0,0,서울,양천구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,942471,1947772,126.8489115,37.52746064,초등학교,양동초교,서울특별시 양천구 오목로23길 24,서울특별시 양천구 신정4동 941,37.52584691,126.8512404,서울특별시 양천구청,양천경찰서,Y,8,6,2020-06-01,3140000,서울특별시 양천구,0,95,22.9,20.3,26.9,0,0
2016,20160720,주간,수,1,1,0,0,0,서울,은평구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,건설기계,보행자,948612,1955103,126.9178954,37.59389844,어린이집,아이젤어린이집,서울특별시 은평구 응암로22길 9-9,서울특별시 은평구 응암로22길 9-9,37.5941931,126.9192887,서울특별시 은평구,서부경찰서,Y,1,6,2019-07-31,3110000,서울특별시 은평구,0,16,28.6,24,32.9,,0
2016,20160907,야간,수,1,1,0,0,0,서울,송파구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,대형,중형,962937,1946491,127.0805943,37.5169643,초등학교,잠일초등학교,서울특별시 송파구 올림픽로 95,서울특별시 송파구 잠실2동 19-1,37.51473995,127.0816351,서울특별시 송파구청,송파경찰서,Y,1,15,2020-02-20,3230000,서울특별시 송파구,0,8,24.3,20.9,28.6,,0
2016,20160907,야간,수,1,1,0,0,0,서울,송파구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,대형,중형,962937,1946491,127.0805943,37.5169643,유치원,잠일병설유치원,서울특별시 송파구 올림픽로 95,서울특별시 송파구 잠실2동 19-1,37.51473995,127.0816351,서울특별시 송파구청,송파경찰서,Y,1,15,2020-02-20,3230000,서울특별시 송파구,0,8,24.3,20.9,28.6,,0
2016,20160808,주간,월,1,1,0,0,0,서울,노원구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,건설기계,보행자,963155,1963608,127.0821995,37.67125339,어린이집,상계4동어린이집,서울특별시 노원구 덕릉로130길 6,서울특별시 노원구 상계4동 48-11,37.671925,127.083211,노원구청,노원경찰서,Y,2,10~14,2020-07-14,3100000,서울특별시 노원구,0,8,30.5,26.4,35.5,,0
2016,20160415,주간,금,1,4,1,2,0,서울,성북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,소형,보행자,956332,1954542,127.005375,37.58924092,유치원,새삼선유치원,서울특별시 성북구 성북로4길 21,서울특별시 성북구 동소문동1가 140-75,37.59028966,127.0062093,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,14,2020-02-28,3070000,서울특별시 성북구,0,95,15,8.1,23.1,,0
