발생년,발생년월일,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자,발생지시도,발생지시군,사고유형_,사고유형__1,사고유형,법규위반,도로형태_,도로형태,가해자_당,피해자_당,발생위치X_,발생위치Y_,경도,위도,시설종류,대상시설명,소재지도로,소재지지번,위도_2,경도_2,관리기관명,관할경찰서,CCTV설치여,CCTV설치대,보호구역도,데이터기준,제공기관코,제공기관명,옐로카펫_,보호구역_,평균기온(℃),최저기온(℃),최고기온(℃),강수량(mm),옐로카펫_설치유무
2013,20130122,야간,화,1,1,0,0,0,서울,노원구,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,964241,1958613,127.0947585,37.62627537,초등학교,화랑초교,서울특별시 노원구 화랑로53길 22,서울특별시 노원구 공릉2동 126,37.626918,127.093803,노원구청,노원경찰서,Y,1.0,34,2020/07/14,3100000,서울특별시 노원구,0,98,3.8,2.0,6.0,0.5,0
2013,20130122,야간,화,1,2,0,1,0,서울,강남구,차대사람,기타,기타,신호위반,단일로,횡단보도상,중형,보행자,960080,1945908,127.048297,37.51159028,초등학교,삼릉초등학교,서울특별시 강남구 봉은사로63길 22,,37.51325956,127.046914,서울특별시 강남구청,강남경찰서,Y,4.0,5.4,2020/06/24,3220000,서울특별시 강남구,0,95,3.8,2.0,6.0,0.5,0
2013,20130122,야간,화,1,2,0,1,0,서울,강남구,차대사람,기타,기타,신호위반,단일로,횡단보도상,중형,보행자,960080,1945908,127.048297,37.51159028,어린이집,오르다어린이집,서울특별시 강남구 봉은사로73길 3-4,,37.51279678,127.0505144,서울특별시 강남구청,강남경찰서,Y,2.0,10,2020/06/24,3220000,서울특별시 강남구,0,11,3.8,2.0,6.0,0.5,0
2013,20130122,야간,화,1,2,0,1,0,서울,강남구,차대사람,기타,기타,신호위반,단일로,횡단보도상,중형,보행자,960080,1945908,127.048297,37.51159028,어린이집,GKL행복어린이집,서울특별시 강남구 봉은사로68길 27,,37.51043221,127.05124300000001,서울특별시 강남구청,강남경찰서,Y,1.0,12,2020/06/24,3220000,서울특별시 강남구,0,11,3.8,2.0,6.0,0.5,0
2013,20130130,주간,수,1,1,0,0,0,서울,성북구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,957803,1956438,127.021927,37.60639860000001,유치원,선한유치원,서울특별시 성북구 길음로9길 73,,37.60398309,127.0205883,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.0,8,2020/02/28,3070000,서울특별시 성북구,0,98,5.4,3.5,8.5,,0
2013,20130131,주간,목,1,2,1,0,0,서울,도봉구,차대사람,횡단중,횡단중,신호위반,교차로,교차로내,소형,보행자,959410,1963590,127.03973559999999,37.67093309,초등학교,오봉,서울특별시 도봉구 시루봉로 285,,37.6718842,127.0402882,도봉구청,도봉경찰서,Y,5.0,6~15,2019/09/05,3090000,서울특별시 도봉구,20180718,0,7.4,3.7,11.5,0.0,0
2013,20130207,야간,목,1,1,0,0,0,서울,성동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,958023,1950783,127.0247436,37.55543884,어린이집,구립금일어린이집,서울특별시 성동구 난계로 18,서울특별시 성동구 금호동1가 621-10,37.55373563,127.024876,서울특별시 성동구,성동경찰서,Y,1.0,8~9,2020/06/17,3030000,서울특별시 성동구,0,11,-11.1,-13.8,-2.6,0.0,0
2013,20130207,야간,목,1,1,0,0,0,서울,성동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,958023,1950783,127.0247436,37.55543884,유치원,경동(벽산)유치원,서울특별시 성동구 금호로 100,서울특별시 성동구 금호동1가 633,37.55453185,127.0260929,서울특별시 성동구,성동경찰서,Y,1.0,28,2020/06/17,3030000,서울특별시 성동구,0,95,-11.1,-13.8,-2.6,0.0,0
2013,20130207,야간,목,1,1,0,0,0,서울,성동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,958023,1950783,127.0247436,37.55543884,초등학교,금북초등학교,서울특별시 성동구 행당로1길 13,서울특별시 성동구 금호동1가 48-2,37.557465,127.023576,서울특별시 성동구,성동경찰서,Y,6.0,5~20,2020/06/17,3030000,서울특별시 성동구,20171212,96,-11.1,-13.8,-2.6,0.0,0
2013,20130213,야간,수,1,1,0,0,0,서울,강서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,939248,1951528,126.8121263,37.56110656,초등학교,송정초등학교,서울특별시 강서구 공항대로3길 18 (공항동),,37.56223179,126.8102817,서울특별시 강서구청,강서경찰서,Y,1.0,10,2020/01/01,3150000,서울특별시 강서구,20170914,96,-1.3,-6.3,2.9,,0
2013,20130219,야간,화,1,3,2,0,0,서울,서초구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,소형,중형,958024,1942980,127.0252008,37.48510791,어린이집,푸르니서초어린이집,서울특별시 서초구 효령로67길 4,서울특별시 서초구 서초1동 1607-5,37.4873913,127.0237173,서울시 서초구,서초경찰서,Y,1.0,1,2019/06/03,3210000,서울특별시 서초구,0,8,-2.9,-7.1,0.6,,0
2013,20130219,야간,화,1,3,2,0,0,서울,서초구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,소형,중형,958024,1942980,127.0252008,37.48510791,초등학교,서일초등학교,서울특별시 서초구 남부순환로339길 38,서울특별시 서초구 서초1동 1436-8,37.4851011,127.0222731,서울시 서초구,서초경찰서,Y,1.0,5,2019/06/03,3210000,서울특별시 서초구,20171115,98,-2.9,-7.1,0.6,,0
2013,20130219,주간,화,1,1,0,0,0,서울,금천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,소형,보행자,946004,1940996,126.8893918,37.46660115,초등학교,두산초등학교,서울특별시 금천구 범안로 11길 3,서울특별시 금천구 독산동 1002-5,37.4675483,126.890972,서울특별시 금천구청,금천경찰서,Y,1.0,6~10,2020/02/20,3170000,서울특별시 금천구,20161010,95,-2.9,-7.1,0.6,,0
2013,20130220,주간,수,1,4,3,0,0,서울,강서구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,소형,943732,1951705,126.8628805,37.56298674,초등학교,염강초등학교,서울특별시 강서구 허준로 221-22 (가양동),,37.561171,126.8642225,서울특별시 강서구청,강서경찰서,Y,2.0,8,2020/01/01,3150000,서울특별시 강서구,0,97,-4.8,-8.7,0.0,,0
2013,20130228,야간,목,1,1,0,0,0,서울,강동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,966490,1948009,127.12073000000002,37.53078261,어린이집,사랑어린이집,서울특별시 송파구 토성로19길 35-1,서울특별시 송파구 풍납2동 503-1,37.53150614,127.1193467,서울특별시 송파구청,송파경찰서,Y,2.0,6~9,2020/02/20,3230000,서울특별시 송파구,0,6,6.7,-1.1,13.9,1.0,0
2013,20130228,야간,목,1,1,0,0,0,서울,강동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,966490,1948009,127.12073000000002,37.53078261,초등학교,성내초등학교,서울특별시 강동구 성내로3길 19,서울특별시 강동구 성내1동 300-3,37.53135876,127.1225001,서울특별시 강동구청,강동경찰서,Y,3.0,6,2019/12/06,3240000,서울특별시 강동구,0,95,6.7,-1.1,13.9,1.0,0
2013,20130228,야간,목,1,1,0,0,0,서울,강서구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,942133,1949834,126.8449238,37.54602434,유치원,문성유치원,서울특별시 강서구 우현로 8,,37.547055,126.844554,서울특별시 강서구청,강서경찰서,N,,,2020/01/01,3150000,서울특별시 강서구,0,97,6.7,-1.1,13.9,1.0,0
2013,20130228,야간,목,1,1,0,0,0,서울,강서구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,942133,1949834,126.8449238,37.54602434,초등학교,화곡초등학교,서울특별시 강서구 초록마을로 28 (화곡동),,37.5436698,126.8464706,서울특별시 강서구청,강서경찰서,Y,2.0,10,2020/01/01,3150000,서울특별시 강서구,20170926,96,6.7,-1.1,13.9,1.0,0
2013,20130305,야간,화,1,2,0,1,0,서울,금천구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,소형,중형,946750,1938681,126.8979947,37.44577879999999,초등학교,문백초등학교,서울특별시 금천구 시흥대로47길 43-1,서울특별시 금천구 시흥동 564-5,37.447009,126.8986979,서울특별시 금천구청,금천경찰서,Y,1.0,6~14,2020/02/20,3170000,서울특별시 금천구,0,97,3.7,-0.7,9.1,,0
2013,20130305,주간,화,1,1,0,0,0,서울,송파구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,964446,1946462,127.0976712,37.51676231,초등학교,잠동초등학교,서울특별시 송파구 올림픽로35길 122,서울특별시 송파구 잠실6동 7-2,37.51833711,127.0999323,서울특별시 송파구청,송파경찰서,Y,2.0,8~12,2020/02/20,3230000,서울특별시 송파구,0,7,3.7,-0.7,9.1,,0
2013,20130309,야간,토,1,1,0,0,0,서울,강서구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,0,944201,1950673,126.86832949999999,37.55368351,초등학교,염창초등학교,서울특별시 강서구 양천로 646-28 (염창동),,37.55322433,126.8676002,서울특별시 강서구청,강서경찰서,Y,2.0,8,2020/01/01,3150000,서울특별시 강서구,0,97,13.2,6.2,23.8,,0
2013,20130309,야간,토,1,1,0,0,0,서울,강서구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,0,944201,1950673,126.86832949999999,37.55368351,초등학교,염경초등학교,서울특별시 강서구 양천로69길 49 (염창동),,37.55500148,126.8712574,서울특별시 강서구청,강서경찰서,Y,2.0,8,2020/01/01,3150000,서울특별시 강서구,20171019,5,13.2,6.2,23.8,,0
2013,20130309,야간,토,1,1,0,0,0,서울,강서구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,0,944201,1950673,126.86832949999999,37.55368351,유치원,염경초등학교병설유치원,서울특별시 강서구 양천로69길 49 (염창동),,37.55500148,126.8712574,서울특별시 강서구청,강서경찰서,N,,,2020/01/01,3150000,서울특별시 강서구,0,5,13.2,6.2,23.8,,0
2013,20130313,주간,수,1,6,5,0,0,서울,강남구,차대차,측면직각충돌,측면직각충돌,중앙선 침범,단일로,기타단일로,중형,중형,962453,1944394,127.07522460000001,37.49804361,유치원,이화유치원,서울특별시 강남구 개포로109길 9,,37.495751,127.075096,서울특별시 강남구청,수서경찰서,Y,2.0,15,2020/06/24,3220000,서울특별시 강남구,0,97,5.2,1.8,8.4,11.5,0
2013,20130313,주간,수,1,6,5,0,0,서울,강남구,차대차,측면직각충돌,측면직각충돌,중앙선 침범,단일로,기타단일로,중형,중형,962453,1944394,127.07522460000001,37.49804361,초등학교,대진초등학교,서울특별시 강남구 개포로109길 74,,37.497027,127.0780785,서울특별시 강남구청,수서경찰서,Y,3.0,9,2020/06/24,3220000,서울특별시 강남구,0,97,5.2,1.8,8.4,11.5,0
2013,20130314,주간,목,1,1,0,0,0,서울,금천구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로부근,건설기계,보행자,946884,1939921,126.89942020000002,37.45696293,어린이집,금주어린이집,서울특별시 금천구 시흥대로 70길 34,서울특별시 금천구 시흥동 881-25,37.45647886,126.90166,서울특별시 금천구청,금천경찰서,Y,1.0,4~8,2020/02/20,3170000,서울특별시 금천구,0,12,4.1,0.9,9.8,,0
2013,20130314,주간,목,1,1,0,0,0,서울,금천구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로부근,건설기계,보행자,946884,1939921,126.89942020000002,37.45696293,어린이집,꿈나래 어린이집,서울특별시 금천구 금하로3길 32,서울특별시 금천구 시흥동 118-90,37.45492907,126.8973672,서울특별시 금천구청,금천경찰서,Y,1.0,6~8,2020/02/20,3170000,서울특별시 금천구,0,9,4.1,0.9,9.8,,0
2013,20130316,야간,토,2,2,0,0,0,서울,은평구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로내,원동기장치자전거,대형,948075,1957313,126.9116559,37.61378708,유치원,자인(구산초교 중복),서울특별시 은평구 갈현로 169-7,서울특별시 은평구 갈현로 169-7,37.613278,126.91072500000001,서울특별시 은평구,은평경찰서,Y,1.0,6,2019/07/31,3110000,서울특별시 은평구,0,95,6.3,1.6,12.7,,0
2013,20130316,야간,토,2,2,0,0,0,서울,은평구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로내,원동기장치자전거,대형,948075,1957313,126.9116559,37.61378708,유치원,보림유치원,서울특별시 은평구 연서로17길 35-1,서울특별시 은평구 연서로17길 35-1,37.613523,126.9135372,서울특별시 은평구,은평경찰서,Y,1.0,8,2019/07/31,3110000,서울특별시 은평구,0,99,6.3,1.6,12.7,,0
2013,20130316,야간,토,2,2,0,0,0,서울,은평구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로내,원동기장치자전거,대형,948075,1957313,126.9116559,37.61378708,유치원,라라유치원,서울특별시 은평구 갈현로 170-1,서울특별시 은평구 갈현로 170-1,37.613139,126.9119458,서울특별시 은평구,은평경찰서,Y,1.0,6,2019/07/31,3110000,서울특별시 은평구,0,7,6.3,1.6,12.7,,0
2013,20130316,야간,토,2,2,0,0,0,서울,은평구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로내,원동기장치자전거,대형,948075,1957313,126.9116559,37.61378708,초등학교,구산초등,서울특별시 은평구 서오릉로15길 16,서울특별시 은평구 서오릉로15길 16,37.6124476,126.9094685,서울특별시 은평구,은평경찰서,Y,6.0,6,2019/07/31,3110000,서울특별시 은평구,20170929,95,6.3,1.6,12.7,,0
2013,20130316,야간,토,2,2,0,0,0,서울,은평구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로내,원동기장치자전거,대형,948075,1957313,126.9116559,37.61378708,어린이집,다우림어린이집,서울특별시 은평구 갈현로19길 16,서울특별시 은평구 갈현로19길 16,37.615538,126.9111987,서울특별시 은평구,은평경찰서,Y,2.0,6,2019/07/31,3110000,서울특별시 은평구,0,9,6.3,1.6,12.7,,0
2013,20130316,주간,토,1,1,0,0,0,서울,영등포구,차대차,측면직각충돌,측면직각충돌,안전거리 미확보,단일로,기타단일로,소형,대형,945477,1947301,126.8829652,37.52339812,유치원,청은유치원,서울특별시 영등포구 선유서로 76,서울특별시 영등포구 양평동1가 20,37.522523,126.885695,영등포구청,영등포경찰서,Y,1.0,7~13.5,2020/06/30,3180000,서울특별시 영등포구,0,8,6.3,1.6,12.7,,0
2013,20130317,야간,일,1,1,0,0,0,서울,관악구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,소형,중형,949355,1943542,126.92710929999998,37.48973861,초등학교,당곡초등학교,서울특별시 관악구 보라매로2길 23,,37.4901682,126.9303685,서울특별시 관악구청,서울관악경찰서,Y,7.0,6~12,2020/05/31,3200000,서울특별시 관악구,0,95,8.2,3.4,15.9,7.5,0
2013,20130317,야간,일,1,1,0,0,0,서울,용산구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,대형,0,951713,1947503,126.9535214,37.5255664,어린이집,이촌어린이집,서울특벽시 용산구 이촌로14길 11-22,서울특별시 용산구 이촌동 206-1,37.52695898,126.9545216,용산구청,용산경찰서,Y,,8~9,2020/02/18,3020000,서울특별시 용산구,0,6,8.2,3.4,15.9,7.5,0
2013,20130317,주간,일,1,1,0,0,0,서울,서대문구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,953087,1951645,126.96866029999998,37.56323439,초등학교,미동초등학교,서울특별시 서대문구 충정로 52,서울특별시 서대문구 미근동 36,37.563179,126.965787,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,2.0,9~12,2019/03/04,3120000,서울특별시 서대문구,0,97,8.2,3.4,15.9,7.5,0
2013,20130318,주간,월,1,1,0,0,0,서울,강서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,942143,1949836,126.8452934,37.54648608,유치원,문성유치원,서울특별시 강서구 우현로 8,,37.547055,126.844554,서울특별시 강서구청,강서경찰서,N,,,2020/01/01,3150000,서울특별시 강서구,0,97,8.3,5.3,14.2,1.0,0
2013,20130320,주간,수,1,1,0,0,0,서울,종로구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,소형,0,952949,1954590,126.9670543,37.58950676,어린이집,청운어린이집,서울특별시 종로구 자하문로35길 21,서울특별시 종로구 청운동 6-3,37.5883981,126.9660043,종로구청,종로경찰서,Y,1.0,6~8,2019/01/14,3000000,서울특별시 종로구,0,96,2.8,-2.5,8.5,0.1,0
2013,20130320,주간,수,1,1,0,0,0,서울,구로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,건설기계,보행자,943269,1943988,126.8582345,37.49340458,유치원,미림유치원,서울특별시 구로구 개봉로18길 37,,37.490828,126.857951,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,3160000,서울특별시 구로구,0,9,2.8,-2.5,8.5,0.1,0
2013,20130326,주간,화,1,1,0,0,0,서울,노원구,차대사람,보도통행중,보도통행중,중앙선 침범,단일로,기타단일로,소형,보행자,962419,1958989,127.0740917,37.62959163,초등학교,공연초교,서울특별시 노원구 동일로192가길 16,서울특별시 노원구 공릉1동 371,37.62754924,127.0745082,노원구청,노원경찰서,Y,5.0,4~21,2020/07/14,3100000,서울특별시 노원구,0,95,4.4,-0.9,10.4,,0
2013,20130326,주간,화,1,1,0,0,0,서울,노원구,차대사람,보도통행중,보도통행중,중앙선 침범,단일로,기타단일로,소형,보행자,962419,1958989,127.0740917,37.62959163,유치원,꽃동산유치원,서울특별시 노원구 공릉로 257,서울특별시 노원구 공릉동 481-3,37.6307787,127.0739994,노원구청,노원경찰서,Y,1.0,8,2020/07/14,3100000,서울특별시 노원구,0,10,4.4,-0.9,10.4,,0
2013,20130326,주간,화,1,1,0,0,0,서울,노원구,차대사람,보도통행중,보도통행중,중앙선 침범,단일로,기타단일로,소형,보행자,962419,1958989,127.0740917,37.62959163,유치원,사라유치원,서울특별시 노원구 동일로198가길 13,서울특별시 노원구 공릉3동 714,37.629848,127.0726209,노원구청,노원경찰서,Y,1.0,10~28,2020/07/14,3100000,서울특별시 노원구,0,6,4.4,-0.9,10.4,,0
2013,20130328,주간,목,1,1,0,0,0,서울,성북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,956666,1954603,127.0091544,37.58980652,유치원,새삼선유치원,서울특별시 성북구 성북로4길 21,서울특별시 성북구 동소문동1가 140-75,37.59028966,127.0062093,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.0,14,2020/02/28,3070000,서울특별시 성북구,0,95,7.3,4.4,12.0,,0
2013,20130328,주간,목,1,1,0,0,0,서울,성북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,956666,1954603,127.0091544,37.58980652,어린이집,성북어린이집,서울특별시 성북구 성북로4길 13-2,서울특별시 성북구 동소문동1가 1,37.5896356,127.0059087,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.0,,2020/02/28,3070000,서울특별시 성북구,0,10,7.3,4.4,12.0,,0
2013,20130329,야간,금,1,1,0,0,0,서울,강남구,차대사람,횡단중,횡단중,신호위반,단일로,횡단보도상,중형,보행자,964662,1943311,127.1002668,37.48836925,유치원,반디유치원,서울특별시 강남구 광평로47길 17,,37.48790982,127.09818670000001,서울특별시 강남구청,수서경찰서,Y,2.0,9.6,2020/06/24,3220000,서울특별시 강남구,0,7,5.4,0.6,10.4,,0
2013,20130329,야간,금,1,1,0,0,0,서울,강남구,차대사람,횡단중,횡단중,신호위반,단일로,횡단보도상,중형,보행자,964662,1943311,127.1002668,37.48836925,어린이집,수서어린이집,서울특별시 강남구 광평로 242,,37.486135,127.099054,서울특별시 강남구청,수서경찰서,Y,1.0,8,2020/06/24,3220000,서울특별시 강남구,0,12,5.4,0.6,10.4,,0
2013,20130330,주간,토,1,1,0,0,0,서울,성동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,960261,1949696,127.05013999999998,37.54574065,유치원,경동(성수)유치원,서울특별시 성동구 성수일로 34,서울특별시 성동구 성수동1가 19-1,37.54382386,127.05007370000001,서울특별시 성동구,성동경찰서,Y,1.0,4,2020/06/17,3030000,서울특별시 성동구,0,96,4.9,2.3,10.2,0.2,0
2013,20130330,주간,토,1,1,0,0,0,서울,성동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,960261,1949696,127.05013999999998,37.54574065,초등학교,경동초등학교,서울특별시 성동구 성수일로 34,서울특별시 성동구 성수1가1동 19-1,37.54382386,127.05007370000001,서울특별시 성동구,성동경찰서,Y,6.0,8~21,2020/06/17,3030000,서울특별시 성동구,20171017,95,4.9,2.3,10.2,0.2,0
2013,20130331,주간,일,1,1,0,0,0,서울,강동구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,소형,경형,967501,1950840,127.132047,37.55633577,유치원,한울유치원,서울특별시 강동구 올림픽로104길 36,서울특별시 강동구 암사동 442-1,37.55547042,127.1316795,서울특별시 강동구청,강동경찰서,Y,1.0,10,2019/12/06,3240000,서울특별시 강동구,0,12,6.3,1.0,13.2,,0
2013,20130401,주간,월,1,1,0,0,0,서울,강남구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,961566,1944811,127.0651683,37.50176569,유치원,대현초등학교병설유치원,서울특별시 강남구 역삼로98길 16,,37.50372276,127.063564,서울특별시 강남구청,수서경찰서,Y,1.0,5.5,2020/06/24,3220000,서울특별시 강남구,0,95,9.2,3.3,13.4,0.5,0
2013,20130401,주간,월,1,1,0,0,0,서울,강남구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,961566,1944811,127.0651683,37.50176569,초등학교,대현초등학교,서울특별시 강남구 역삼로98길 16,,37.50372276,127.063564,서울특별시 강남구청,수서경찰서,Y,4.0,5.5,2020/06/24,3220000,서울특별시 강남구,0,95,9.2,3.3,13.4,0.5,0
2013,20130401,주간,월,1,1,0,0,0,서울,강남구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,961566,1944811,127.0651683,37.50176569,어린이집,대치어린이집,서울특별시 강남구 영동대로65길 11,,37.50185478,127.065542,서울특별시 강남구청,수서경찰서,Y,1.0,12,2020/06/24,3220000,서울특별시 강남구,0,11,9.2,3.3,13.4,0.5,0
