발생년,발생년월일,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자,발생지시도,발생지시군,사고유형_,사고유형__1,사고유형,법규위반,도로형태_,도로형태,가해자_당,피해자_당,발생위치X_,발생위치Y_,경도,위도,시설종류,대상시설명,소재지도로,소재지지번,위도_2,경도_2,관리기관명,관할경찰서,CCTV설치여,CCTV설치대,보호구역도,데이터기준,제공기관코,제공기관명,옐로카펫_,보호구역_
"2012","20120406",야간,금,"1","1","0","0","0",서울,은평구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,"948418","1956280",126.915604799999997,37.602900509999998,초등학교,역촌초등,서울특별시 은평구 은평로3길 25,서울특별시 은평구 은평로3길 25,37.601736299999999,126.914265700000001,서울특별시 은평구,은평경찰서,Y,"7","10",2019/07/31,"3110000",서울특별시 은평구,"0","95"
"2012","20120408",야간,토,"1","1","0","0","0",서울,종로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,대형,보행자,"953799","1952417",126.976818899999998,37.569964229999997,초등학교,덕수초등학교,서울특별시 중구 덕수궁길 140,서울특별시 중구 정동 1-76,37.569088520000001,126.974658099999999,서울특별시 중구,서울남대문경찰서,Y,"2","8",2020/07/14,"3010000",서울특별시 중구,2015-09-14,"95"
"2012","20120414",야간,금,"1","1","0","0","0",서울,강서구,차대사람,횡단중,횡단중,기타(운전자법규위반),단일로,기타단일로,소형,보행자,"942524","1950023",126.849885299999983,37.548269070000003,유치원,동그라미유치원,서울특별시 강서구 화곡로52길 14 (화곡동),,37.550113600000003,126.849164299999998,서울특별시 강서구청,강서경찰서,Y,"1","6",2020/01/01,"3150000",서울특별시 강서구,"0","98"
"2012","20120414",야간,금,"1","1","0","0","0",서울,강서구,차대사람,횡단중,횡단중,기타(운전자법규위반),단일로,기타단일로,소형,보행자,"942524","1950023",126.849885299999983,37.548269070000003,유치원,강서유치원,서울특별시 강서구 까치산로 116 (화곡동),,37.548211830000000,126.850039100000004,서울특별시 강서구청,강서경찰서,N,,,2020/01/01,"3150000",서울특별시 강서구,"0","9"
"2012","20120414",야간,금,"1","1","0","0","0",서울,강서구,차대사람,횡단중,횡단중,기타(운전자법규위반),단일로,기타단일로,소형,보행자,"942524","1950023",126.849885299999983,37.548269070000003,특수학교,교남학교,서울특별시 강서구 까치산로22길 38 (화곡동),,37.547969649999999,126.852350700000002,서울특별시 강서구청,강서경찰서,N,,,2020/01/01,"3150000",서울특별시 강서구,"0","97"
"2012","20120415",주간,수,"1","2","0","0","1",서울,구로구,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,"0","943095","1943433",126.856309199999998,37.488391589999999,유치원,개봉초병설유치원,서울특별시 구로구 개봉로16길 30-11,,37.489523110000000,126.857974799999994,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,"3160000",서울특별시 구로구,"0","95"
"2012","20120415",주간,수,"1","2","0","0","1",서울,구로구,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,"0","943095","1943433",126.856309199999998,37.488391589999999,초등학교,개봉초등학교,서울특별시 구로구 개봉로16길 30-11,,37.489523110000000,126.857974799999994,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,"3160000",서울특별시 구로구,"0","95"
"2012","20120419",야간,목,"1","1","0","0","0",서울,양천구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,중형,보행자,"943782","1950141",126.863874200000012,37.549994720000001,유치원,미도유치원,서울특별시 강서구 공항대로58가길 39 (등촌동),,37.550429000000001,126.860973500000000,서울특별시 강서구청,강서경찰서,Y,"1","6",2020/01/01,"3150000",서울특별시 강서구,"0","97"
"2012","20120422",야간,토,"1","1","0","0","0",서울,양천구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,소형,대형,"940865","1946357",126.830850499999983,37.514605619999998,초등학교,강월초교,서울특별시 양천구 신월로 97,서울특별시 양천구 신월7동 987-3,37.516340999999997,126.833432500000001,서울특별시 양천구청,양천경찰서,Y,"5","8",2020/06/01,"3140000",서울특별시 양천구,"0","97"
"2012","20120422",야간,토,"1","1","0","0","0",서울,양천구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,소형,대형,"940865","1946357",126.830850499999983,37.514605619999998,초등학교,신은초교,서울특별시 양천구 신정이펜2로 30,서울특별시 양천구 신정3동781-14,37.513992100000003,126.832171099999996,서울특별시 양천구청,양천경찰서,Y,"6","7",2020/06/01,"3140000",서울특별시 양천구,"0","11"
"2012","20120422",야간,수,"1","1","0","0","0",서울,광진구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,"962164","1949929",127.071669999999997,37.547920859999998,유치원,어린이회관유치원,서울특별시 광진구 광나루길 441,서울특별시 광진구 능동 1811,37.547598999999998,127.074938000000003,서울특별시청,광진경찰서,Y,"1",,2019/02/20,"3040000",서울특별시 광진구,"0","9"
"2012","20120422",야간,수,"1","1","0","0","0",서울,은평구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,대형,보행자,"950142","1956002",126.935164599999993,37.602085389999999,초등학교,은평초등(병설포함),서울특별시 은평구 은평로 239,서울특별시 은평구 은평로 239,37.601956800000004,126.934105900000006,서울특별시 은평구,서부경찰서,Y,"1","22",2019/07/31,"3110000",서울특별시 은평구,"0","95"
"2012","20120422",야간,수,"1","1","0","0","0",서울,은평구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,대형,보행자,"950142","1956002",126.935164599999993,37.602085389999999,초등학교,은평초등,서울특별시 은평구 은평로 239,서울특별시 은평구 은평로 239,37.601973000000001,126.934105900000006,서울특별시 은평구,서부경찰서,Y,"4","22",2019/07/31,"3110000",서울특별시 은평구,"0","95"
"2012","20120423",야간,토,"1","1","0","0","0",서울,구로구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,고가도로위,고가도로위,중형,"0","945397","1943895",126.882312900000002,37.492694669999999,어린이집,구로삼성어린이집,서울특별시 구로구 가마산로 174,,37.491253999999998,126.882453999999996,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,"3160000",서울특별시 구로구,"0","10"
"2012","20120425",야간,화,"1","1","0","0","0",서울,구로구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,소형,대형,"942105","1945195",126.844972600000006,37.504211100000006,유치원,매봉초병설유치원,서울특별시 구로구 고척로21길 55,,37.504916770000001,126.844374999999999,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,"3160000",서울특별시 구로구,"0","95"
"2012","20120425",야간,화,"1","1","0","0","0",서울,구로구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,소형,대형,"942105","1945195",126.844972600000006,37.504211100000006,초등학교,매봉초등학교,서울특별시 구로구 고척로21길 55,,37.504916770000001,126.844374999999999,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,"3160000",서울특별시 구로구,"0","95"
"2012","20120425",야간,화,"1","1","0","0","0",서울,구로구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,소형,대형,"942105","1945195",126.844972600000006,37.504211100000006,유치원,아람유치원,서울특별시 구로구 고척로25길 62,,37.504545999999998,126.846112000000005,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,"3160000",서울특별시 구로구,"0","8"
"2012","20120425",야간,화,"1","1","0","0","0",서울,서초구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,"959104","1940401",127.037559700000003,37.461910779999997,초등학교,장안초등학교,서울특별시 광진구 군자로 74,서울특별시 광진구 군자동 365-1,37.461499000000003,127.038197999999994,서울특별시청,광진경찰서,Y,"6",,2019/02/20,"3040000",서울특별시 광진구,2017-05-29,"95"
"2012","20120426",야간,토,"1","1","0","0","0",서울,강서구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,"942305","1948182",126.847000699999995,37.531145619999997,유치원,신영유치원,서울특별시 강서구 곰달래로25길 4 (화곡동),,37.530957999999998,126.849216999999996,서울특별시 강서구청,강서경찰서,Y,"1","8",2020/01/01,"3150000",서울특별시 강서구,"0","97"
"2012","20120427",야간,금,"1","1","0","0","0",서울,구로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,"943088","1943401",126.856232499999990,37.488102740000002,유치원,개봉초병설유치원,서울특별시 구로구 개봉로16길 30-11,,37.489523110000000,126.857974799999994,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,"3160000",서울특별시 구로구,"0","95"
"2012","20120427",야간,금,"1","1","0","0","0",서울,구로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,"943088","1943401",126.856232499999990,37.488102740000002,초등학교,개봉초등학교,서울특별시 구로구 개봉로16길 30-11,,37.489523110000000,126.857974799999994,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,"3160000",서울특별시 구로구,"0","95"
"2012","20120430",야간,금,"1","1","0","0","0",서울,중구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,중형,중형,"953453","1951618",126.972951699999996,37.562745260000000,어린이집,서울직장어린이집,서울특별시 중구 서소문로11길 24,서울특별시 중구 서소문동 37,37.563934480000000,126.973111500000002,서울특별시 중구,서울남대문경찰서,Y,"1","6",2020/07/14,"3010000",서울특별시 중구,"0","6"
"2012","20120503",주간,금,"1","1","0","0","0",서울,성북구,차대차,측면직각충돌,측면직각충돌,안전운전 의무 불이행,교차로,교차로내,자전거,소형,"958590","1953972",127.030982599999987,37.584207790000001,초등학교,종암초교,서울특별시 동대문구 무학로44길 25,서울특별시 동대문구 제기동 1157,37.582306330000002,127.031858400000004,서울특별시 동대문구청,동대문경찰서,Y,"3",,2019/11/25,"3050000",서울특별시 동대문구,"0","95"
"2012","20120503",주간,금,"1","1","0","0","0",서울,성북구,차대차,측면직각충돌,측면직각충돌,안전운전 의무 불이행,교차로,교차로내,자전거,소형,"958590","1953972",127.030982599999987,37.584207790000001,어린이집,해오름어린이집,서울특별시 동대문구 약령시로5길 22,서울특별시 동대문구 제기동 220,37.584021170000000,127.034195900000000,서울특별시 동대문구청,동대문경찰서,Y,"1",,2019/11/25,"3050000",서울특별시 동대문구,"0","9"
"2012","20120509",야간,금,"1","1","0","0","0",서울,종로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도부근,중형,보행자,"956189","1952527",127.003875799999989,37.571072520000001,초등학교,효제초등학교,서울특별시 종로구 대학로12,서울특별시 종로구 효제동 255-4,37.572882800000002,127.003257000000005,종로구청,혜화경찰서,Y,"4",20~25,2019/01/14,"3000000",서울특별시 종로구,2017-04-12,"97"
"2012","20120511",주간,월,"1","1","0","0","0",서울,구로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,건설기계,보행자,"945814","1942780",126.887112100000010,37.482669559999998,어린이집,가산 어린이집,서울특별시 금천구 벚꽃로 38길 35,서울특별시 금천구 가산동 602-71,37.482621000000002,126.884503400000000,서울특별시 금천구청,금천경찰서,Y,"1",6~8,2020/02/20,"3170000",서울특별시 금천구,"0","11"
"2012","20120512",주간,목,"1","1","0","0","0",서울,은평구,차대차,측면직각충돌,측면직각충돌,안전운전 의무 불이행,교차로,교차로내,중형,소형,"949497","1958370",126.927694299999999,37.623393080000000,어린이집,이삭어린이집,서울특별시 은평구 연서로37길 19,서울특별시 은평구 연서로37길 19,37.623181819999999,126.926294100000007,서울특별시 은평구,은평경찰서,Y,"1","6",2019/07/31,"3110000",서울특별시 은평구,"0","10"
"2012","20120513",야간,금,"1","1","0","0","0",서울,양천구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,대형,"0","943461","1947979",126.860099300000002,37.529387579999998,어린이집,어깨동무어린이집,서울특별시 양천구 신정중앙로21길 38,서울특별시 양천구 신정4동 884-19,37.527431999999997,126.859116000000000,서울특별시 양천구청,양천경찰서,Y,"3","5",2020/06/01,"3140000",서울특별시 양천구,"0","11"
"2012","20120517",야간,일,"1","1","0","0","0",서울,강북구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,"959120","1957115",127.036809800000000,37.612560039999998,유치원,동명유치원,서울특별시 강북구 오패산로 130,서울특별시 강북구 미아동 53-1,37.613530410000003,127.034254799999999,강북구청,강북경찰서,Y,"2","15",2019/05/10,"3080000",서울특별시 강북구,"0","2"
"2012","20120519",야간,토,"1","1","0","0","0",서울,용산구,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,교차로,교차로내,중형,보행자,"953501","1948446",126.973696200000006,37.534157780000001,초등학교,용산초교,서울특벽시 용산구 한강대로57길 33,서울특별시 용산구 한강로2가 1,37.535210309999997,126.971669100000000,용산구청,용산경찰서,Y,,6~10,2020/02/18,"3020000",서울특별시 용산구,"0","97"
"2012","20120521",야간,토,"1","1","0","0","0",서울,중랑구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,불명,중형,"962890","1955872",127.079622200000003,37.601417460000000,초등학교,서울묵동초등학교,서울특별시 중랑구 동일로 138길 27,서울특별시 중랑구 중화1동 277-1,37.603358950000001,127.080825899999994,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,"3060000",서울특별시 중랑구,"0","96"
"2012","20120521",주간,수,"1","1","0","0","0",서울,관악구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도부근,대형,보행자,"950712","1942417",126.942534199999997,37.479672129999997,초등학교,관악초등학교,서울특별시 관악구 청룡4길 49,,37.481024120000001,126.942555999999996,서울특별시 관악구청,서울관악경찰서,Y,"4",6~20,2020/05/31,"3200000",서울특별시 관악구,"0","95"
"2012","20120521",주간,수,"1","1","0","0","0",서울,관악구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도부근,대형,보행자,"950712","1942417",126.942534199999997,37.479672129999997,유치원,관악병설유치원,서울특별시 관악구 청룡4길 49,,37.481024120000001,126.942555999999996,서울특별시 관악구청,서울관악경찰서,Y,"1",6~20,2020/05/31,"3200000",서울특별시 관악구,"0","95"
"2012","20120521",주간,일,"1","2","1","0","0",서울,양천구,차대차,측면직각충돌,측면직각충돌,안전운전 의무 불이행,단일로,기타단일로,중형,소형,"940350","1948393",126.824858000000006,37.532922939999999,어린이집,서울SOS어린이집,서울특별시 양천구 가로공원로58길 32,서울특별시 양천구 신월3동 149-6,37.531678069999998,126.824872400000004,서울특별시 양천구청,양천경찰서,Y,"3","5",2020/06/01,"3140000",서울특별시 양천구,"0","97"
"2012","20120524",주간,수,"1","1","0","0","0",서울,노원구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,소형,보행자,"960951","1962862",127.057248000000001,37.664438420000003,초등학교,동일초교,서울특별시 노원구 한글비석로 566,서울특별시 노원구 상계8동 887-7,37.664814200000002,127.054171600000004,노원구청,노원경찰서,Y,"1","20",2020/07/14,"3100000",서울특별시 노원구,"0","96"
"2012","20120524",주간,수,"1","1","0","0","0",서울,노원구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,소형,보행자,"960951","1962862",127.057248000000001,37.664438420000003,유치원,동일병설유치원,서울특별시 노원구 한글비석로 566,서울특별시 노원구 상계8동 887-7,37.664814200000002,127.054171600000004,노원구청,노원경찰서,Y,"1","20",2020/07/14,"3100000",서울특별시 노원구,"0","96"
"2012","20120526",야간,금,"1","1","0","0","0",서울,관악구,차대사람,기타,기타,안전운전 의무 불이행,단일로,횡단보도상,대형,보행자,"949597","1943415",126.929855399999994,37.488607170000002,초등학교,당곡초등학교,서울특별시 관악구 보라매로2길 23,,37.490168199999999,126.930368500000000,서울특별시 관악구청,서울관악경찰서,Y,"7",6~12,2020/05/31,"3200000",서울특별시 관악구,"0","95"
"2012","20120526",야간,수,"1","1","0","0","0",서울,금천구,차대차,측면직각충돌,측면직각충돌,안전운전 의무 불이행,교차로,교차로내,자전거,중형,"946814","1942010",126.898477900000003,37.475787519999997,유치원,동산 유치원,서울특별시 금천구 시흥대로 152길 35,서울특별시 금천구 독산동 955-12,37.476898790000000,126.900953000000001,서울특별시 금천구청,금천경찰서,Y,"1",6~8,2020/02/20,"3170000",서울특별시 금천구,"0","10"
"2012","20120526",야간,수,"1","1","0","0","0",서울,금천구,차대차,측면직각충돌,측면직각충돌,안전운전 의무 불이행,교차로,교차로내,자전거,중형,"946814","1942010",126.898477900000003,37.475787519999997,초등학교,문성초등학교,서울특별시 금천구 시흥대로 460,서울특별시 금천구 독산동 982,37.474911679999998,126.899463999999995,서울특별시 금천구청,금천경찰서,Y,"1",4~10,2020/02/20,"3170000",서울특별시 금천구,"0","96"
"2012","20120527",야간,토,"1","1","0","0","0",서울,중구,차대사람,기타,기타,신호위반,교차로,교차로부근,소형,보행자,"955720","1951550",126.998623999999992,37.562244159999999,초등학교,충무초등학교,서울특별시 중구 퇴계로50길 13,서울특별시 중구 장충동2가 173-7,37.561902000000003,127.001236000000006,서울특별시 중구,서울중부경찰서,Y,"1","20",2020/07/14,"3010000",서울특별시 중구,2015-09-14,"97"
"2012","20120528",주간,토,"1","1","0","0","0",서울,동대문구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,"960973","1954610",127.058210000000003,37.590072429999999,유치원,동안유치원,서울특별시 동대문구 회기로25길 67,서울특별시 동대문구 이문동 346-99,37.592539420000001,127.056845699999997,서울특별시 동대문구청,동대문경찰서,Y,"1",,2019/11/25,"3050000",서울특별시 동대문구,"0","9"
"2012","20120601",야간,금,"1","1","0","0","0",서울,구로구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,소형,소형,"940649","1944604",126.828547999999998,37.498791900000001,어린이집,궁동어린이집,서울특별시 구로구 오리로17길 48,,37.496840579999997,126.829016999999993,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,"3160000",서울특별시 구로구,"0","7"
"2012","20120602",주간,화,"1","1","0","0","0",서울,강동구,차대차,측면직각충돌,측면직각충돌,중앙선 침범,단일로,기타단일로,대형,원동기장치자전거,"967023","1949901",127.127118899999999,37.547856599999996,어린이집,자연어린이집,서울특별시 강동구 상암로4길 98,서울특별시 강동구 천호2동 321-63,37.546504800000001,127.124517999999995,서울특별시 강동구청,강동경찰서,Y,"1","5.5",2019/12/06,"3240000",서울특별시 강동구,"0","10"
"2012","20120605",주간,일,"1","1","0","0","0",서울,양천구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로내,원동기장치자전거,중형,"943817","1945678",126.864304200000007,37.508670250000002,유치원,어린이의정원유치원,서울특별시 양천구 목동남로4길 6-46,서울특별시 양천구 신정7동 337-2,37.506570900000000,126.864769199999998,서울특별시 양천구청,양천경찰서,Y,"2","6",2020/06/01,"3140000",서울특별시 양천구,"0","98"
"2012","20120606",야간,금,"1","1","0","0","0",서울,양천구,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,횡단보도상,소형,보행자,"944562","1947932",126.872563200000002,37.529030830000004,초등학교,목운초교,서울특별시 양천구 목동동로 235,서울특별시 양천구 목1동 922,37.527011229999999,126.873010600000001,서울특별시 양천구청,양천경찰서,Y,"5","14",2020/06/01,"3140000",서울특별시 양천구,"0","9"
"2012","20120608",야간,금,"1","1","0","0","0",서울,양천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,중형,보행자,"942894","1946727",126.853779799999998,37.518068290000002,초등학교,남명초교,서울특별시 양천구 중앙로23길 3,서울특별시 양천구 신정3동 653-5,37.515683549999999,126.854083900000006,서울특별시 양천구청,양천경찰서,Y,"10","5",2020/06/01,"3140000",서울특별시 양천구,"0","95"
"2012","20120608",야간,금,"1","1","0","0","0",서울,양천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,중형,보행자,"942894","1946727",126.853779799999998,37.518068290000002,어린이집,해바라기어린이집,서울특별시 양천구 목동동로1길 33,서울특별시 양천구 신정1동 310-11,37.517160629999999,126.856553000000005,서울특별시 양천구청,양천경찰서,Y,"1","7",2020/06/01,"3140000",서울특별시 양천구,"0","10"
"2012","20120609",주간,월,"1","1","0","0","0",서울,영등포구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,"948731","1944522",126.919982700000006,37.498537120000002,어린이집,은석어린이집,서울특별시 영등포구 여의대방로23길 11,서울특별시 영등포구 신길6동 4260,37.498165000000000,126.918704099999999,영등포구청,영등포경찰서,Y,"1","6",2020/06/30,"3180000",서울특별시 영등포구,"0","7"
"2012","20120610",주간,일,"1","1","0","0","0",서울,성북구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,"0","957055","1955700",127.013496099999983,37.599712240000002,초등학교,정덕초등학교,서울특별시 성북구 아리랑로 63,서울특별시 성북구 동소문동7가 118-1,37.598239409999998,127.013420999999994,서울특별시 성북구청,서울특별시 성북경찰서,Y,"1",,2020/02/28,"3070000",서울특별시 성북구,"0","95"
"2012","20120610",주간,일,"1","1","0","0","0",서울,성북구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,"0","957055","1955700",127.013496099999983,37.599712240000002,유치원,베네딕도유치원,서울특별시 성북구 아리랑로16길 52,서울특별시 성북구 돈암동 413-79,37.599655470000002,127.015803800000000,서울특별시 성북구청,서울특별시 성북경찰서,Y,"1","5",2020/02/28,"3070000",서울특별시 성북구,"0","8"
"2012","20120610",주간,일,"1","1","0","0","0",서울,성북구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,"0","957055","1955700",127.013496099999983,37.599712240000002,유치원,정덕병설유치원,서울특별시 성북구 아리랑로 63,서울특별시 성북구 동소문동7가 118-1,37.598239409999998,127.013420999999994,서울특별시 성북구청,서울특별시 성북경찰서,Y,"1",,2020/02/28,"3070000",서울특별시 성북구,"0","95"
"2012","20120612",주간,토,"1","1","0","0","0",서울,도봉구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,횡단보도부근,소형,자전거,"959362","1962684",127.039241800000013,37.662765080000000,어린이집,신예원,서울특별시 도봉구 방학로2길 44,,37.664806700000000,127.041068499999994,도봉구청,도봉경찰서,Y,"1","10",2019/09/05,"3090000",서울특별시 도봉구,"0","6"
"2012","20120613",주간,수,"1","1","0","0","0",서울,영등포구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,경형,보행자,"947934","1947264",126.904051099999990,37.528770289999997,유치원,영중유치원,서울특별시 영등포구 영중로 163,서울특별시 영등포구 영등포동8가 84,37.531074330000003,126.905232299999994,영등포구청,영등포경찰서,Y,"1",5~26,2020/06/30,"3180000",서울특별시 영등포구,"0","95"
"2012","20120613",주간,수,"1","1","0","0","0",서울,영등포구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,경형,보행자,"947934","1947264",126.904051099999990,37.528770289999997,유치원,한영교회유치원,서울특별시 영등포구 영중로41길 5,서울특별시 영등포구 영등포동8가 69,37.528458000000001,126.904776999999996,영등포구청,영등포경찰서,Y,"1",7~17,2020/06/30,"3180000",서울특별시 영등포구,"0","97"
"2012","20120617",주간,일,"1","1","0","0","0",서울,금천구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,"947234","1941636",126.903254599999983,37.472440669999997,어린이집,한울 아트스쿨,서울특별시 금천구 독산로94길 17,서울특별시 금천구 독산동 977-15,37.474612999999998,126.904109000000005,서울특별시 금천구청,금천경찰서,Y,"1",6~8,2020/02/20,"3170000",서울특별시 금천구,"0","11"
"2012","20120617",주간,일,"1","1","0","0","0",서울,금천구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,"947234","1941636",126.903254599999983,37.472440669999997,어린이집,개미 어린이집,서울특별시 금천구 독산로54길 251,서울특별시 금천구 독산동 993-30,37.473042880000001,126.905857999999995,서울특별시 금천구청,금천경찰서,Y,"1",6~10,2020/02/20,"3170000",서울특별시 금천구,"0","99"
"2012","20120618",야간,목,"1","1","0","0","0",서울,송파구,차대차,측면직각충돌,측면직각충돌,안전운전 의무 불이행,단일로,기타단일로,중형,자전거,"967897","1944247",127.136818599999998,37.496924020000002,초등학교,개롱초등학교,서울특별시 송파구 문정로 211,서울특별시 송파구 오금동 159,37.497351999999999,127.139842599999994,서울특별시 송파구청,송파경찰서,Y,"3",8~20,2020/02/20,"3230000",서울특별시 송파구,"0","8"
"2012","20120618",야간,화,"1","1","0","0","0",서울,광진구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,"963539","1949085",127.087277599999979,37.540369020000000,어린이집,구의3동어린이집,서울특별시 광진구 광나루로54길 36 (구의동),서울특별시 광진구 구의3동 199-21,37.539327999999998,127.086355999999995,서울특별시청,광진경찰서,Y,"2",,2019/02/20,"3040000",서울특별시 광진구,"0","10"
"2012","20120619",야간,화,"1","1","0","0","0",서울,구로구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로부근,대형,자전거,"945473","1945800",126.883031400000007,37.509869200000004,초등학교,신도림초등학교,서울특별시 구로구 신도림로19길 44,,37.511985830000000,126.883254800000003,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,"3160000",서울특별시 구로구,2017-10-18,"97"
"2012","20120619",야간,일,"1","1","0","0","0",서울,관악구,차대차,측면직각충돌,측면직각충돌,안전운전 의무 불이행,단일로,기타단일로,소형,소형,"952715","1941778",126.965229000000008,37.474017340000003,유치원,은아유치원,서울특별시 관악구 남부순환로246길 25,,37.475450080000002,126.964435199999997,서울특별시 관악구청,서울관악경찰서,Y,"2","6",2020/05/31,"3200000",서울특별시 관악구,"0","97"
"2012","20120620",주간,토,"1","1","0","0","0",서울,도봉구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,"959462","1962681",127.040375699999998,37.662742459999997,어린이집,신예원,서울특별시 도봉구 방학로2길 44,,37.664806700000000,127.041068499999994,도봉구청,도봉경찰서,Y,"1","10",2019/09/05,"3090000",서울특별시 도봉구,"0","6"
"2012","20120626",야간,월,"1","1","0","0","0",서울,노원구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,"962973","1963355",127.075916999999990,37.665354270000002,초등학교,신상계초교,서울특별시 노원구 상계로 267,서울특별시 노원구 상계4동 111,37.667473999999999,127.075790999999995,노원구청,노원경찰서,Y,"2","7,30",2020/07/14,"3100000",서울특별시 노원구,"0","95"
"2012","20120626",야간,월,"1","1","0","0","0",서울,노원구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,"962973","1963355",127.075916999999990,37.665354270000002,유치원,무지개유치원,서울특별시 노원구 덕릉로94가길 54,서울특별시 노원구 상계3동 1275-3,37.664554000000003,127.078716099999994,노원구청,노원경찰서,Y,"1",5.6~11.5,2020/07/14,"3100000",서울특별시 노원구,"0","8"
"2012","20120626",야간,월,"1","1","0","0","0",서울,노원구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,"962973","1963355",127.075916999999990,37.665354270000002,유치원,신상계병설유치원,서울특별시 노원구 상계로 267,서울특별시 노원구 상계4동 111,37.667473999999999,127.075790999999995,노원구청,노원경찰서,Y,"2","7,30",2020/07/14,"3100000",서울특별시 노원구,"0","95"
