field_1,관리기관명,소재지도로,소재지지번,설치목적구,카메라대수,카메라화소,촬영방면정,보관일수,설치년월,관리기관전,위도,경도,데이터기준,제공기관코,제공기관명,시설종류,대상시설명,소재지도로_2,소재지지번_2,위도_2,경도_2,관리기관명_2,관할경찰서,CCTV설치여,CCTV설치대,보호구역도,데이터기준_2,제공기관코_2,제공기관명_2,옐로카펫_,보호구역_
38721,서울특별시 성동구청,서울특별시 성동구 난계로 67,서울특별시 성동구 금호동1가 130-37,교통단속,3,200.0,360도 전방면,30.0,201805,02-2286-5879,37.557831,127.023293,2020/06/08,3030000,서울특별시 성동구,초등학교,금북초등학교,서울특별시 성동구 행당로1길 13,서울특별시 성동구 금호동1가 48-2,37.557465,127.023576,서울특별시 성동구,성동경찰서,Y,6.0,5~20,2020/06/17,3030000,서울특별시 성동구,2017-12-12,96
2276,서울특별시 성동구청,서울특별시 성동구 장터길 6,서울특별시 성동구 금호동4가 1454-3,생활방범,4,200.0,360도 전방면,30.0,201712,02-2286-5879,37.54832800000001,127.01651799999999,2020/06/08,3030000,서울특별시 성동구,초등학교,금옥초등학교,서울특별시 성동구 독서당로 251,서울특별시 성동구 금호동4가 1254,37.54630189,127.01765290000002,서울특별시 성동구,성동경찰서,Y,6.0,30,2020/06/17,3030000,서울특별시 성동구,2017-12-12,97
47122,서울특별시 성동구청,서울특별시 성동구 용답길 85,서울특별시 성동구 용답동 40-10,생활방범,4,200.0,360도 전방면,30.0,201512,02-2286-5879,37.56251500000001,127.051376,2020/06/08,3030000,서울특별시 성동구,초등학교,용답초등학교,서울특별시 성동구 용답25길 1,서울특별시 성동구 용답동 29,37.560776700000005,127.0537611,서울특별시 성동구,성동경찰서,Y,6.0,7,2020/06/17,3030000,서울특별시 성동구,2018-04-26,98
2955,서울특별시 성동구청,서울특별시 성동구 무수막12길 8-2,서울특별시 성동구 금호동2가 650,생활방범,2,200.0,정면 90도,30.0,201712,02-2286-5879,37.552170000000004,127.021454,2020/06/08,3030000,서울특별시 성동구,초등학교,금호초등학교,서울특별시 성동구 무수막길 69,서울특별시 성동구 금호동2가 511,37.55189839,127.02075500000001,서울특별시 성동구,성동경찰서,Y,10.0,6,2020/06/17,3030000,서울특별시 성동구,2016-09-21,97
33983,서울특별시 성동구청,서울특별시 성동구 왕십리로 379,서울특별시 성동구 하왕십리동 890-81,쓰레기단속,1,300.0,하단부,30.0,201409,02-2286-5879,37.564621,127.028145,2020/06/08,3030000,서울특별시 성동구,초등학교,무학초등학교,서울특별시 성동구 무학봉15길 21,서울특별시 성동구 하왕십리동 950-1,37.5632029,127.0296455,서울특별시 성동구,성동경찰서,Y,8.0,5,2020/06/17,3030000,서울특별시 성동구,2018-04-26,97
17823,서울특별시 금천구,서울특별시 금천구 범안로16길 24-26,서울특별시 금천구 독산동 1006-66,다목적,2,900.0,360도전방면,30.0,201202,02-2627-1903,37.465061,126.894447,2020/02/20,3170000,서울특별시 금천구,어린이집,기쁨 어린이집,서울특별시 금천구 범안로12길 63-3,서울특별시 금천구 독산동 1006-144,37.464453000000006,126.893515,서울특별시 금천구청,금천경찰서,Y,1.0,6~8,2020/02/20,3170000,서울특별시 금천구,0,9
17842,서울특별시 금천구,서울특별시 금천구 시흥대로 12길 72,서울특별시 금천구 시흥동 655-5,다목적,3,200.0,270도전방면,30.0,201302,02-2627-1903,37.465061,126.90715800000001,2020/02/20,3170000,서울특별시 금천구,어린이집,정심 어린이집,서울특별시 금천구 독산로54길 129,서울특별시 금천구 독산동 938-5,37.467721000000004,126.90726200000002,서울특별시 금천구청,금천경찰서,Y,1.0,6~10,2020/02/20,3170000,서울특별시 금천구,0,99
17828,서울특별시 금천구,서울특별시 금천구 시흥대로94길 20,서울특별시 금천구 독산동 1060-31,다목적,5,200.0,360도전방면,30.0,201211,02-2627-1903,37.465061,126.899091,2020/02/20,3170000,서울특별시 금천구,유치원,독산유치원,서울특별시 금천구 시흥대로 98길 45,서울특별시 금천구 독산동 1051-20,37.46434175,126.90028799999999,서울특별시 금천구청,금천경찰서,Y,1.0,6~8,2020/02/20,3170000,서울특별시 금천구,0,95
21064,서울특별시 금천구,서울특별시 금천구 금하로1마길 15-5,서울특별시 금천구 독산동 1114-1,다목적,4,900.0,360도전방면,30.0,200811,02-2627-1903,37.465061,126.8899651711,2020/02/20,3170000,서울특별시 금천구,초등학교,두산초등학교,서울특별시 금천구 범안로 11길 3,서울특별시 금천구 독산동 1002-5,37.4675483,126.89097199999999,서울특별시 금천구청,금천경찰서,Y,1.0,6~10,2020/02/20,3170000,서울특별시 금천구,2016-10-10,95
17835,서울특별시 금천구,서울특별시 금천구 독산로36길 95,서울특별시 금천구 시흥동 797-11,다목적,4,200.0,360도전방면,30.0,201211,02-2627-1903,37.465061,126.909582,2020/02/20,3170000,서울특별시 금천구,초등학교,문교초등학교,서울특별시 금천구 독산로54길 102,서울특별시 금천구 독산동 산 202-1,37.466715,126.9088179,서울특별시 금천구청,금천경찰서,Y,1.0,6~10,2020/02/20,3170000,서울특별시 금천구,2016-06-07,95
17651,서울특별시 금천구,서울특별시 금천구 시흥대로36길 18-11,서울특별시 금천구 시흥동 944-9,다목적,1,200.0,360도전방면,30.0,201312,02-2627-1903,37.465061,126.905602,2020/02/20,3170000,서울특별시 금천구,어린이집,새롬어린이집,서울특별시 금천구 독산로58가길 88,서울특별시 금천구 독산동 378-37,37.46582147,126.90725,서울특별시 금천구청,금천경찰서,Y,1.0,6,2020/02/20,3170000,서울특별시 금천구,0,15
22020,서울특별시 성북구청,서울특별시 성북구 동소문로15길 12,서울특별시 성북구 동소문동6가 71-3,생활방범,3,200.0,360,30.0,200612,02-2241-4562,37.59280981,127.01376529999999,2020/03/31,3070000,서울특별시 성북구,초등학교,돈암초등학교,서울특별시 성북구 동소문로13길 38,서울특별시 성북구 동소문동6가 27-1,37.593745299999995,127.0131031,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.0,,2020/02/28,3070000,서울특별시 성북구,0,95
22014,서울특별시 성북구청,서울특별시 성북구 지봉로24길 42,서울특별시 성북구 보문동5가 72,생활방범,3,200.0,360,30.0,201012,02-2241-4562,37.583191799999994,127.019999,2020/03/31,3070000,서울특별시 성북구,초등학교,동신초등학교,서울특별시 성북구 보문사길 50,서울특별시 성북구 보문동3가 228,37.58328607,127.01705929999999,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.0,,2020/02/28,3070000,서울특별시 성북구,2017-10-16,96
22030,서울특별시 성북구청,서울특별시 성북구 보문로30다길 11,서울특별시 성북구 동선동2가 261,생활방범,3,200.0,360,30.0,200612,02-2241-4562,37.58963476,127.02164461,2020/03/31,3070000,서울특별시 성북구,초등학교,안암초등학교,서울특별시 성북구 고려대로7가길 39,,37.58715951,127.02210079999999,서울특별시 성북구청,서울특별시 성북경찰서,y,1.0,2020-02-28,2020/02/28,3070000,서울특별시 성북구,2016-09-21,9
20810,서울특별시 성북구청,서울특별시 성북구 보문로9길 30,서울특별시 성북구 보문동6가 274,생활방범,3,130.0,360,30.0,201112,02-2241-4562,37.57885937,127.02143357,2020/03/31,3070000,서울특별시 성북구,초등학교,대광초등학교,서울특별시 성북구 안암로 5,서울특별시 성북구 보문동7가 111,37.57915122,127.02344790000001,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.0,,2020/02/28,3070000,서울특별시 성북구,0,95
22019,서울특별시 성북구청,서울특별시 성북구 동소문로 177,서울특별시 성북구 돈암동 51-49,생활방범,2,200.0,360,30.0,200912,02-2241-4562,37.59773729,127.02132830000001,2020/03/31,3070000,서울특별시 성북구,초등학교,매원초등학교,서울특별시 성북구 북악산로 870,서울특별시 성북구 돈암동 45-88,37.59740957,127.01990159999998,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.0,,2020/02/28,3070000,서울특별시 성북구,0,97
4145,서울특별시 성북구청,서울특별시 성북구 삼양로 61-1,서울특별시 성북구 길음동 1222,생활방범,3,200.0,360,30.0,201012,02-2241-4562,37.60861418,127.02304720000001,2020/03/31,3070000,서울특별시 성북구,초등학교,미아초등학교,서울특별시 성북구 삼양로 77,서울특별시 성북구 길음동 1168,37.610514200000004,127.0216457,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.0,,2020/02/28,3070000,서울특별시 성북구,2018-04-07,96
22027,서울특별시 성북구청,서울특별시 성북구 동소문로26길 29,서울특별시 성북구 동선동3가 130-6,생활방범,3,200.0,360,30.0,201012,02-2241-4562,37.59391117,127.0208416,2020/03/31,3070000,서울특별시 성북구,초등학교,성신초등학교,서울특별시 성북구 북악산로 918,서울특별시 성북구 돈암동 산 11-269,37.5938951,127.0232532,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.0,,2020/02/28,3070000,서울특별시 성북구,0,97
21068,서울특별시 성북구청,서울특별시 성북구 한천로58길 273,서울특별시 성북구 석관동 27-3,생활방범,3,130.0,360,30.0,201112,02-2241-4562,37.60856848,127.0702655,2020/03/31,3070000,서울특별시 성북구,초등학교,석계초등학교,서울특별시 성북구 한천로58길 273,서울특별시 성북구 석관동27-3,37.60881522,127.0697429,서울특별시 성북구청,서울특별시 종암경찰서,Y,1.0,8,2020/02/28,3070000,서울특별시 성북구,0,5
22021,서울특별시 성북구청,서울특별시 성북구 동소문로 47,서울특별시 성북구 동소문동4가 75-2,생활방범,3,200.0,360,30.0,200712,02-2241-4562,37.59115415,127.0108558,2020/03/31,3070000,서울특별시 성북구,유치원,반디유치원,서울특별시 성북구 성북로4길 52,서울특별시 성북구 돈암동 609-1,37.59290593,127.00940259999999,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.0,,2020/02/28,3070000,서울특별시 성북구,0,98
22016,서울특별시 성북구청,서울특별시 성북구 보문로25길 10,서울특별시 성북구 보문동2가 57-1,생활방범,3,200.0,360,30.0,201112,02-2241-4562,37.58627069,127.0181633,2020/03/31,3070000,서울특별시 성북구,유치원,은영유치원,서울특별시 성북구 보문사길 18,서울특별시 성북구 보문동3가 168-2,37.5846232,127.0166844,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.0,5,2020/02/28,3070000,서울특별시 성북구,0,4
22018,서울특별시 성북구청,서울특별시 성북구 동소문로34길 29,서울특별시 성북구 돈암동 13-102,생활방범,3,200.0,360,30.0,201012,02-2241-4562,37.59937466,127.02232520000001,2020/03/31,3070000,서울특별시 성북구,유치원,희망찬유치원,서울특별시 성북구 동소문로34길 24,서울특별시 성북구 돈암동 15-3,37.59899113,127.0231416,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.0,10,2020/02/28,3070000,서울특별시 성북구,0,0
22022,서울특별시 성북구청,서울특별시 성북구 동소문로6길 12,서울특별시 성북구 동소문동2가 61,생활방범,3,130.0,360,30.0,201112,02-2241-4562,37.58866572,127.00828899999999,2020/03/31,3070000,서울특별시 성북구,유치원,새삼선유치원,서울특별시 성북구 성북로4길 21,서울특별시 성북구 동소문동1가 140-75,37.59028966,127.0062093,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.0,14,2020/02/28,3070000,서울특별시 성북구,0,95
4974,서울특별시 성북구청,서울특별시 성북구 길음로 20,서울특별시 성북구 길음동 1283-4,생활방범,3,200.0,360,30.0,200712,02-2241-4562,37.604742200000004,127.022669,2020/03/31,3070000,서울특별시 성북구,유치원,선한유치원,서울특별시 성북구 길음로9길 73,,37.60398309,127.02058829999999,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.0,8,2020/02/28,3070000,서울특별시 성북구,0,98
22033,서울특별시 성북구청,서울특별시 성북구 정릉로40길 26,서울특별시 성북구 정릉동 16-99,생활방범,3,200.0,360,30.0,201012,02-2241-4562,37.601003000000006,127.01951100000001,2020/03/31,3070000,서울특별시 성북구,어린이집,웅지어린이집,서울특별시 성북구 길음로9길 113,서울특별시 성북구 길음동 877-255,37.6022014,127.02121709999999,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.0,,2020/02/28,3070000,서울특별시 성북구,0,10
22024,서울특별시 성북구청,서울특별시 성북구 동소문로25길 51,서울특별시 성북구 동선동5가 48-2,생활방범,3,200.0,360,30.0,201012,02-2241-4562,37.59565204,127.0164133,2020/03/31,3070000,서울특별시 성북구,어린이집,돈암감리교회어린이집,서울특별시 성북구 아리랑로4길 45,,37.59572686,127.017875,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.0,8,2020/02/28,3070000,서울특별시 성북구,0,13
18023,서울특별시 중랑구청,서울특별시 중랑구 동일로140길 7,서울특별시 중랑구 중화1동 283-21,생활방범,4,200.0,0,30.0,201912,02-2094-0284,37.60429978,127.07958529999999,2020/05/06,3060000,서울특별시 중랑구,초등학교,서울묵동초등학교,서울특별시 중랑구 동일로 138길 27,서울특별시 중랑구 중화1동 277-1,37.60335895,127.08082590000001,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,96
18137,서울특별시 중랑구청,서울특별시 중랑구 용마산로96길 21-26,서울특별시 중랑구 망우3동 437-11,생활방범,4,130.0,0,30.0,201011,02-2094-0284,37.591347799999994,127.09934140000001,2020/05/06,3060000,서울특별시 중랑구,초등학교,서울면일초등학교,서울특별시 중랑구 용마산로100길 13,서울특별시 중랑구 망우3동 440,37.59204241,127.0997953,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,96
18048,서울특별시 중랑구청,서울특별시 중랑구 신내로 51,서울특별시 중랑구 신내2동 783,생활방범,2,200.0,0,30.0,201408,02-2094-0284,37.60431923,127.0939483,2020/05/06,3060000,서울특별시 중랑구,초등학교,서울중화초등학교,서울특별시 중랑구 신내로7가길 22,서울특별시 중랑구 신내2동 531,37.60292027,127.094066,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,95
18199,서울특별시 중랑구청,서울특별시 중랑구 봉우재로6길 26,서울특별시 중랑구 면목2동 192-1,생활방범,1,200.0,0,30.0,201309,02-2094-0284,37.588872200000004,127.0765064,2020/05/06,3060000,서울특별시 중랑구,초등학교,서울중랑초등학교,서울특별시 중랑구 봉우재로6길26,서울특별시 중랑구 면목2동 192-1,37.58966381,127.07550309999999,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,95
18057,서울특별시 중랑구청,서울특별시 중랑구 사가정로50길 91,서울특별시 중랑구 면목7동 351,생활방범,1,130.0,0,30.0,201302,02-2094-0284,37.57684326,127.08455659999998,2020/05/06,3060000,서울특별시 중랑구,초등학교,서울중곡초등학교,서울특별시 중랑구 면목로23길 20,서울특별시 중랑구 면목4동 380,37.57489299,127.0834395,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,95
18072,서울특별시 중랑구청,서울특별시 중랑구 용마산로129나길 79,서울특별시 중랑구 신내1동 446-2,생활방범,3,200.0,0,30.0,201912,02-2094-0284,37.60411991,127.0989182,2020/05/06,3060000,서울특별시 중랑구,초등학교,서울신내초등학교,서울특별시 중랑구 용마산로 125나길 22,서울특별시 중랑구 신내1동 444,37.6049335,127.100154,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,95
18038,서울특별시 중랑구청,서울특별시 중랑구 사가정로72길,서울특별시 중랑구 면목7동 산56-16,생활방범,2,200.0,0,30.0,201912,02-2094-0284,37.57999848,127.09551950000002,2020/05/06,3060000,서울특별시 중랑구,초등학교,서울면중초등학교,서울특별시 중랑구 용마산로 70길 43,서울특별시 중랑구 면목3.8동 491-1,37.582402,127.09654909999999,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,95
18163,서울특별시 중랑구청,서울특별시 중랑구 망우로68길 55,서울특별시 중랑구 망우본동 405-29,생활방범,3,200.0,0,30.0,201311,02-2094-0284,37.59485825,127.102557,2020/05/06,3060000,서울특별시 중랑구,초등학교,서울면북초등학교,서울특별시 중랑구 용마공원로 5길 32,서울특별시 중랑구 망우3동 119,37.594475,127.10354869999999,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,95
18052,서울특별시 중랑구청,서울특별시 중랑구 용마산로81길 92,서울특별시 중랑구 면목본동 113-86,생활방범,1,200.0,0,30.0,200512,02-2094-0284,37.58562862,127.0890703,2020/05/06,3060000,서울특별시 중랑구,초등학교,서울면동초등학교,서울특별시 중랑구 면목로57길 32,서울특별시 중랑구 면목본동 551,37.58535305,127.0865941,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,95
18069,서울특별시 중랑구청,서울특별시 중랑구 용마산로 271,서울특별시 중랑구 면목7동 1528,생활방범,3,200.0,0,30.0,201912,02-2094-0284,37.57730497,127.0898067,2020/05/06,3060000,서울특별시 중랑구,초등학교,서울면남초등학교,서울특별시 중랑구 면목로 30나길 38,서울특별시 중랑구 면목7동 583-15,37.57726134,127.087667,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,95
18070,서울특별시 중랑구청,서울특별시 중랑구 망우로 484,서울특별시 중랑구 망우본동 149-1,생활방범,3,200.0,0,30.0,201912,02-2094-0284,37.60048953,127.1059314,2020/05/06,3060000,서울특별시 중랑구,초등학교,서울망우초등학교,서울특별시 중랑구 망우로 72길 49,서울특별시 중랑구 망우본동 153-1,37.59873869,127.1038401,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,95
18086,서울특별시 중랑구청,서울특별시 중랑구 상봉1동 308,서울특별시 중랑구 상봉1동 308,생활방범,5,200.0,0,30.0,201302,02-2094-0284,37.59868138,127.0850845,2020/05/06,3060000,서울특별시 중랑구,초등학교,서울상봉초등학교,서울특별시 중랑구 동일로 126가길 11,서울특별시 중랑구 상봉1동 312-1,37.59798021,127.0831709,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,96
18215,서울특별시 중랑구청,서울특별시 중랑구 동일로123길 125,서울특별시 중랑구 중화2동 328-62,생활방범,3,130.0,0,30.0,201208,02-2094-0284,37.60005987,127.07376909999999,2020/05/06,3060000,서울특별시 중랑구,어린이집,세화어린이집,서울특별시 중랑구 동일로123길 125,서울특별시 중랑구 중화2동 328-62,37.59993259,127.073783,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,10
18094,서울특별시 중랑구청,서울특별시 중랑구 면목로 460,서울특별시 중랑구 상봉2동 107-9앞,생활방범,4,200.0,0,30.0,201005,02-2094-0284,37.59287227,127.08668059999998,2020/05/06,3060000,서울특별시 중랑구,어린이집,나래어린이집,서울특별시 중랑구 봉우재로 94-3,서울특별시 중랑구 면목2동 133-3,37.59172695,127.0837119,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,10
18063,서울특별시 중랑구청,서울특별시 중랑구 상봉중앙로 60,서울특별시 중랑구 상봉1동 225-1,생활방범,3,200.0,0,30.0,201912,02-2094-0284,37.60268183,127.08729440000002,2020/05/06,3060000,서울특별시 중랑구,어린이집,상봉어린이집,서울특별시 중랑구 상봉중앙로6길 57,서울특별시 중랑구 상봉1동 287-1,37.60202594,127.09015120000001,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,96
18062,서울특별시 중랑구청,서울특별시 중랑구 봉우재로 147,서울특별시 중랑구 상봉2동 105-91,생활방범,3,200.0,0,30.0,201912,02-2094-0284,37.59341491,127.0893053,2020/05/06,3060000,서울특별시 중랑구,어린이집,삼성어린이집,서울특별시 중랑구 면목로88길 9,서울특별시 중랑구 상봉2동 107-1,37.5941501,127.08692140000001,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,6
16012,서울특별시 중랑구청,서울특별시 중랑구 중랑역로 140,서울특별시 중랑구 묵2동 250-13,생활방범,3,200.0,0,30.0,201502,02-2094-0284,37.60600981,127.07703240000001,2020/05/06,3060000,서울특별시 중랑구,어린이집,한내들어린이집,서울특별시 중랑구 동일로139라길 24,서울특별시 중랑구 중화2동 332-48,37.604147999999995,127.0750058,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,97
18151,서울특별시 중랑구청,서울특별시 중랑구 겸재로 140,서울특별시 중랑구 면목5동 149-7,생활방범,1,200.0,0,30.0,201311,02-2094-0284,37.58680725,127.0834885,2020/05/06,3060000,서울특별시 중랑구,유치원,봄내유치원,서울특별시 중랑구 면목로61길 50,서울특별시 중랑구 면목본동 547-4,37.585935,127.08553500000001,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,13
17210,서울특별시 중랑구청,서울특별시 중랑구 동일로143길 12-12,서울특별시 중랑구 묵2동 250-25,생활방범,2,200.0,0,30.0,201612,02-2094-0284,37.60578918,127.07774350000001,2020/05/06,3060000,서울특별시 중랑구,유치원,서안유치원,서울특별시 중랑구 동일로140길 15,서울특별시 중랑구 중화1동 282-12,37.604325,127.07993400000001,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,10
18033,서울특별시 중랑구청,서울특별시 중랑구 중랑역로 7,서울특별시 중랑구 중화2동 208,생활방범,3,200.0,0,30.0,201912,02-2094-0284,37.594848999999996,127.07959199999999,2020/05/06,3060000,서울특별시 중랑구,유치원,동원초등학교병설유치원,서울특별시 중랑구 서울특별시 중랑구 송림길 114,서울특별시 중랑구 망우본동 216,37.594978000000005,127.07656999999999,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,97
18222,서울특별시 중랑구청,서울특별시 중랑구 중랑역로13길 18-36,서울특별시 중랑구 중화2동 318-65,생활방범,3,200.0,0,30.0,201309,02-2094-0284,37.59700775,127.0740051,2020/05/06,3060000,서울특별시 중랑구,유치원,수산유치원,서울특별시 중랑구 중랑역로 35-1,서울특별시 중랑구 중화2동 316-30,37.59752737,127.0759685,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,9
8037,서울특별시 중랑구청,서울특별시 중랑구 숙선옹주로3길 19,서울특별시 중랑구 묵1동 301-4,생활방범,1,200.0,0,30.0,200903,02-2094-0284,37.61524088,127.07951640000002,2020/05/06,3060000,서울특별시 중랑구,유치원,미림유치원,서울특별시 중랑구 공릉로 65,서울특별시 중랑구 묵1동 162-1,37.61646036,127.0793223,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,9
18228,서울특별시 중랑구청,서울특별시 중랑구 신내로23길 15,서울특별시 중랑구 묵1동 9-9,생활방범,3,200.0,0,30.0,201309,02-2094-0284,37.61850739,127.0862885,2020/05/06,3060000,서울특별시 중랑구,초등학교,서울원묵초등학교,서울특별시 중랑구 숙선옹주로 109,서울특별시 중랑구 묵1동 11,37.6177489,127.0868129,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,97
18058,서울특별시 중랑구청,서울특별시 중랑구 사가정로46길 41,서울특별시 중랑구 면목7동 661-61,생활방범,3,200.0,0,30.0,201912,02-2094-0284,37.57925479,127.08407379999998,2020/05/06,3060000,서울특별시 중랑구,유치원,동일유치원,서울특별시 중랑구 면목로35길 21,서울특별시 중랑구 면목7동 665-2,37.57814651,127.08461299999999,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,6
18021,서울특별시 중랑구청,서울특별시 중랑구 동일로 659,서울특별시 중랑구 면목2동 180-116,생활방범,3,200.0,0,30.0,201912,02-2094-0284,37.58924172,127.0798635,2020/05/06,3060000,서울특별시 중랑구,유치원,색동유치원,서울특별시 중랑구 동일로109길 31,서울특별시 중랑구 면목2동 183-120,37.591640999999996,127.07838600000001,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,98
18036,서울특별시 중랑구청,서울특별시 중랑구 용마산로 250-12,서울특별시 중랑구 면목4동 산 1-4,생활방범,2,200.0,0,30.0,201912,02-2094-0284,37.57327328,127.08892620000002,2020/05/06,3060000,서울특별시 중랑구,유치원,동국유치원,서울특별시 중랑구 용마산로45길 36,서울특별시 중랑구 면목4동 1382,37.57385234,127.087174,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,98
18046,서울특별시 중랑구청,서울특별시 중랑구 봉화산로 190,서울특별시 중랑구 신내2동 665,생활방범,4,200.0,0,30.0,201309,02-2094-0284,37.60595882,127.09415729999999,2020/05/06,3060000,서울특별시 중랑구,유치원,예원유치원,서울특별시 중랑구 신내로51,서울특별시 중랑구 신내2동 783,37.6059759,127.0947267,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,97
18132,서울특별시 중랑구청,서울특별시 중랑구 망우로67길 29,서울특별시 중랑구 망우본동 357-1,생활방범,2,200.0,0,30.0,201311,02-2094-0284,37.60157526,127.1012507,2020/05/06,3060000,서울특별시 중랑구,유치원,정암유치원,서울특별시 중랑구 용마산로118길 55,서울특별시 중랑구 망우동 342-60,37.601161,127.1037709,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,17
18103,서울특별시 중랑구청,서울특별시 중랑구 신내역로1길 164,서울특별시 중랑구 신내1동 241,생활방범,2,200.0,0,30.0,201512,02-2094-0284,37.61807795,127.1109551,2020/05/06,3060000,서울특별시 중랑구,초등학교,서울새솔초등학교,서울특별시 중랑구 신내역로1길 164,서울특별시 중랑구 신내1동 241,37.61795176,127.1113289,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,13
15849,서울특별시 중랑구청,서울특별시 중랑구 중랑역로 184,서울특별시 중랑구 묵2동 239-119,생활방범,5,200.0,0,30.0,201502,02-2094-0284,37.60982924,127.07629209999999,2020/05/06,3060000,서울특별시 중랑구,초등학교,서울묵현초등학교,서울특별시 중랑구 동일로157길 75,서울특별시 중랑구 묵2동 242-55,37.6090795,127.07361499999999,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,4
18018,서울특별시 중랑구청,서울특별시 중랑구 봉화산로 101-1,서울특별시 중랑구 중화1동 11-37,생활방범,3,200.0,0,30.0,201912,02-2094-0284,37.60257198,127.0855754,2020/05/06,3060000,서울특별시 중랑구,초등학교,서울중흥초등학교,서울특별시 중랑구 봉화산로 82,서울특별시 중랑구 중화1동 119,37.601634999999995,127.08414429999999,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,0
18055,서울특별시 중랑구청,서울특별시 중랑구 동일로 643,서울특별시 중랑구 면목2동 179-24,생활방범,1,200.0,0,30.0,200902,02-2094-0284,37.58775156,127.0797945,2020/05/06,3060000,서울특별시 중랑구,초등학교,서울중목초등학교,서울특별시 중랑구 동일로 665,서울특별시 중랑구 면목2동 180-5,37.59008654,127.07933899999999,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,98
18239,서울특별시 중랑구청,서울특별시 중랑구 봉화산로 45길,서울특별시 중랑구 상봉1동 산4-1,생활방범,4,200.0,0,30.0,201001,02-2094-0284,37.6070137,127.09130859999999,2020/05/06,3060000,서울특별시 중랑구,초등학교,서울신현초등학교,서울특별시 중랑구 봉화산로 188,서울특별시 중랑구 신내2동 663,37.60581469,127.09352150000001,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,97
