발생년,발생년월일,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자,발생지시도,발생지시군,사고유형_,사고유형__1,사고유형,법규위반,도로형태_,도로형태,가해자_당,피해자_당,발생위치X_,발생위치Y_,경도,위도,시설종류,대상시설명,소재지도로,소재지지번,위도_2,경도_2,관리기관명,관할경찰서,CCTV설치여,CCTV설치대,보호구역도,데이터기준,제공기관코,제공기관명,옐로카펫_,보호구역_,평균기온(℃),최저기온(℃),최고기온(℃),강수량(mm),옐로카펫_설치유무
2014,20140111,주간,토,1,4,1,2,0,서울,노원구,차대차,기타,기타,중앙선 침범,단일로,기타단일로,중형,중형,961441,1957939,127.0630636,37.62008722,어린이집,월계1동어린이집,서울특별시 노원구 석계로 69,서울특별시 노원구 월계1동 411-46,37.62090696,127.062417,노원구청,노원경찰서,Y,2.0,6~14,2020/07/14,3100000,서울특별시 노원구,0,8,-1.7,-5.4,2.4,,0
2014,20140111,주간,토,1,4,1,2,0,서울,노원구,차대차,기타,기타,중앙선 침범,단일로,기타단일로,중형,중형,961441,1957939,127.0630636,37.62008722,유치원,보고유치원,서울특별시 노원구 석계로13길 23-14,서울특별시 노원구 월계1동 435-5,37.619561,127.061381,노원구청,노원경찰서,Y,1.0,5.5~7.9,2020/07/14,3100000,서울특별시 노원구,0,5,-1.7,-5.4,2.4,,0
2014,20140112,주간,목,1,1,0,0,0,서울,노원구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,963030,1963525,127.08078629999999,37.67050027,어린이집,상계4동어린이집,서울특별시 노원구 덕릉로130길 6,서울특별시 노원구 상계4동 48-11,37.671925,127.083211,노원구청,노원경찰서,Y,2.0,10~14,2020/07/14,3100000,서울특별시 노원구,0,8,-2.4,-7.7,2.5,0.0,0
2014,20140112,주간,목,1,1,0,0,0,서울,노원구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,963030,1963525,127.08078629999999,37.67050027,유치원,한울유치원,서울특별시 노원구 덕릉로122길 12-6,서울특별시 노원구 상계3동 1293,37.66850739,127.08081480000001,노원구청,노원경찰서,Y,3.0,702,2020/07/14,3100000,서울특별시 노원구,0,8,-2.4,-7.7,2.5,0.0,0
2014,20140116,주간,목,1,1,0,0,0,서울,송파구,차대차,측면직각충돌,측면직각충돌,중앙선 침범,단일로,기타단일로,자전거,대형,966636,1948531,127.1223587,37.53549291,어린이집,풍성어린이집,서울특별시 송파구 풍성로25길 21-3,서울특별시 송파구 풍납1동 485-14,37.535373,127.1204235,서울특별시 송파구청,송파경찰서,Y,1.0,6~10,2020/02/20,3230000,서울특별시 송파구,0,10,0.1,-4.0,3.6,,0
2014,20140120,야간,토,1,1,0,0,0,서울,강서구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,대형,944529,1951055,126.87195359999998,37.55717662,초등학교,염경초등학교,서울특별시 강서구 양천로69길 49 (염창동),,37.55500148,126.8712574,서울특별시 강서구청,강서경찰서,Y,2.0,8,2020/01/01,3150000,서울특별시 강서구,20171019,5,-1.5,-4.2,1.9,5.3,0
2014,20140120,야간,토,1,1,0,0,0,서울,강서구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,대형,944529,1951055,126.87195359999998,37.55717662,유치원,염경초등학교병설유치원,서울특별시 강서구 양천로69길 49 (염창동),,37.55500148,126.8712574,서울특별시 강서구청,강서경찰서,N,,,2020/01/01,3150000,서울특별시 강서구,0,5,-1.5,-4.2,1.9,5.3,0
2014,20140126,야간,금,1,1,0,0,0,서울,동작구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,952496,1943484,126.9626309,37.48938274,유치원,은비유치원,서울특별시 관악구 청림5길 22,,37.489072,126.9601123,서울특별시 관악구청,서울관악경찰서,Y,1.0,12,2020/05/31,3200000,서울특별시 관악구,0,5,-2.1,-5.3,2.3,,0
2014,20140127,주간,화,1,1,0,0,0,서울,성북구,차대사람,기타,기타,기타(운전자법규위반),단일로,기타단일로,소형,보행자,959350,1957249,127.0394082,37.61377801,유치원,영천유치원,서울특별시 성북구 장위로 34,서울특별시 성북구 장위동 231-46,37.61412669,127.0404596,서울특별시 성북구청,서울특별시 종암경찰서,Y,1.0,,2020/02/28,3070000,서울특별시 성북구,0,10,0.2,-5.4,6.0,,0
2014,20140129,야간,일,1,1,0,0,0,서울,금천구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,947245,1941875,126.9033619,37.47459545,어린이집,한울 아트스쿨,서울특별시 금천구 독산로94길 17,서울특별시 금천구 독산동 977-15,37.474613,126.904109,서울특별시 금천구청,금천경찰서,Y,1.0,6~8,2020/02/20,3170000,서울특별시 금천구,0,11,2.2,-5.3,8.2,,0
2014,20140129,야간,일,1,1,0,0,0,서울,금천구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,947245,1941875,126.9033619,37.47459545,어린이집,개미 어린이집,서울특별시 금천구 독산로54길 251,서울특별시 금천구 독산동 993-30,37.47304288,126.905858,서울특별시 금천구청,금천경찰서,Y,1.0,6~10,2020/02/20,3170000,서울특별시 금천구,0,99,2.2,-5.3,8.2,,0
2014,20140130,야간,화,1,2,0,1,0,서울,서초구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로부근,중형,중형,955495,1944576,126.9964991,37.49937477,어린이집,반포어린이집,서울특별시 서초구 사평대로20길 54,서울특별시 서초구 반포4동 107-87,37.4969869,126.9967752,서울시 서초구,방배경찰서,Y,1.0,1,2019/06/03,3210000,서울특별시 서초구,0,13,4.0,-1.0,6.5,3.5,0
2014,20140202,주간,금,1,2,1,0,0,서울,성북구,차대사람,보도통행중,보도통행중,기타(운전자법규위반),교차로,교차로부근,중형,보행자,955823,1956616,126.9994845,37.60790994,어린이집,노벨어린이집,서울특별시 성북구 정릉로8길 40-20,서울특별시 성북구 정릉동 873,37.608359,126.9970655,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.0,,2020/02/28,3070000,서울특별시 성북구,0,10,4.9,2.8,6.5,0.5,0
2014,20140203,주간,일,1,1,0,0,0,서울,강남구,차대차,측면직각충돌,측면직각충돌,과속,단일로,기타단일로,중형,경형,965241,1941636,127.1069728,37.47274497,초등학교,율현초등학교,서울특별시 강남구 밤고개로21길 15,,37.474559,127.108267,서울특별시 강남구청,수서경찰서,Y,1.0,8,2020/06/24,3220000,서울특별시 강남구,20181118,13,-3.5,-8.2,2.8,,0
2014,20140203,주간,화,1,1,0,0,0,서울,강서구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,소형,보행자,941113,1950057,126.83335990000002,37.54796962,유치원,윤서유치원,"서울특별시 강서구 화곡로13길 107 (화곡동, 화곡푸르지오)",,37.54724363,126.8322457,서울특별시 강서구청,강서경찰서,Y,1.0,6,2020/01/01,3150000,서울특별시 강서구,0,4,-3.5,-8.2,2.8,,0
2014,20140206,야간,화,1,1,0,0,0,서울,성북구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,0,955875,1956688,127.0000693,37.60856138,어린이집,노벨어린이집,서울특별시 성북구 정릉로8길 40-20,서울특별시 성북구 정릉동 873,37.608359,126.9970655,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.0,,2020/02/28,3070000,서울특별시 성북구,0,10,-1.3,-5.2,4.5,,0
2014,20140213,야간,수,1,2,1,0,0,서울,구로구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,대형,소형,941406,1943962,126.8371628,37.49305388,어린이집,샘소슬어린이집,서울특별시 구로구 부일로17길 5,,37.49359778,126.834631,서울특별시 구로구청,구로경찰서,Y,,,2019/10/28,3160000,서울특별시 구로구,0,1,1.9,-2.1,6.5,,0
2014,20140213,야간,금,1,1,0,0,0,서울,강남구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,대형,보행자,958701,1943163,127.0328479,37.48678789,어린이집,서초구청직장어린이집,서울특별시 서초구 남부순환로347길 46,서울특별시 서초구 서초2동 1360-26,37.48642194,127.0314197,서울시 서초구,서초경찰서,Y,1.0,3,2019/06/03,3210000,서울특별시 서초구,0,8,1.9,-2.1,6.5,,0
2014,20140213,야간,일,1,3,2,0,0,서울,은평구,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,횡단보도상,중형,보행자,948656,1954581,126.9184304,37.58919608,유치원,삼성유치원,서울특별시 서대문구 증가로20나길 12,서울특별시 서대문구 북가좌2동 5-33,37.589126,126.919515,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,1.0,6~7,2019/03/04,3120000,서울특별시 서대문구,0,98,1.9,-2.1,6.5,,0
2014,20140213,야간,일,1,3,2,0,0,서울,은평구,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,횡단보도상,중형,보행자,948656,1954581,126.9184304,37.58919608,어린이집,유진어린이집,서울특별시 은평구 응암로12길 26-10,서울특별시 은평구 응암로12길 26-10,37.586837,126.9189653,서울특별시 은평구,서부경찰서,Y,2.0,8,2019/07/31,3110000,서울특별시 은평구,0,13,1.9,-2.1,6.5,,0
2014,20140214,주간,월,1,1,0,0,0,서울,노원구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,중형,0,963404,1957922,127.0853079,37.62001427,초등학교,서울원묵초등학교,서울특별시 중랑구 숙선옹주로 109,서울특별시 중랑구 묵1동 11,37.6177489,127.0868129,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,3060000,서울특별시 중랑구,0,97,2.7,-0.7,7.6,,0
2014,20140214,야간,토,1,3,0,2,0,서울,서대문구,차대차,정면충돌,정면충돌,중앙선 침범,고가도로위,고가도로위,중형,중형,952369,1952693,126.9609287,37.57285996,초등학교,독립문초등학교,서울특별시 종로구 통일로12길 23,서울특별시 종로구 무악동 46-82,37.5741434,126.9602252,종로구청,종로경찰서,Y,2.0,8,2019/01/14,3000000,서울특별시 종로구,20170412,97,2.7,-0.7,7.6,,0
2014,20140214,야간,토,1,3,0,2,0,서울,서대문구,차대차,정면충돌,정면충돌,중앙선 침범,고가도로위,고가도로위,중형,중형,952369,1952693,126.9609287,37.57285996,어린이집,독립문어린이집,서울특별시 서대문구 독립문로10,서울특별시 서대문구 영천동 100,37.570385,126.95966600000001,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,1.0,12~13,2019/03/04,3120000,서울특별시 서대문구,0,6,2.7,-0.7,7.6,,0
2014,20140216,야간,토,1,1,0,0,0,서울,노원구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,소형,0,961126,1962498,127.05845,37.66269523,유치원,풍천유치원,서울특별시 노원구 노원로 522,서울특별시 노원구 상계10동 673,37.661121,127.060982,노원구청,노원경찰서,Y,1.0,23,2020/07/14,3100000,서울특별시 노원구,0,12,2.8,-1.1,8.1,,0
2014,20140217,주간,월,1,1,0,0,0,서울,광진구,차대차,측면직각충돌,측면직각충돌,신호위반,단일로,횡단보도상,중형,원동기장치자전거,963644,1949585,127.0884413,37.54487985,유치원,현정유치원,서울특별시 광진구 광나루로 534-1 (구의동),서울특별시 광진구 구의1동 230-12,37.544433,127.086715,서울특별시청,광진경찰서,Y,2.0,,2019/02/20,3040000,서울특별시 광진구,0,97,4.2,0.9,8.5,,0
2014,20140217,주간,월,1,1,0,0,0,서울,광진구,차대차,측면직각충돌,측면직각충돌,신호위반,단일로,횡단보도상,중형,원동기장치자전거,963644,1949585,127.0884413,37.54487985,유치원,샬롬유치원,서울특별시 광진구 아차산로65길 65 (구의동),서울특별시 광진구 구의3동 208-15,37.542405,127.089659,서울특별시청,광진경찰서,Y,2.0,,2019/02/20,3040000,서울특별시 광진구,0,9,4.2,0.9,8.5,,0
2014,20140218,야간,일,1,1,0,0,0,서울,영등포구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,대형,보행자,945582,1946560,126.8842084,37.51672561,어린이집,신이화어린이집,서울특별시 영등포구 선유로3길 23,서울특별시 영등포구 문래동5가 19-8,37.516057,126.885316,영등포구청,영등포경찰서,Y,1.0,9,2020/06/30,3180000,서울특별시 영등포구,0,7,2.5,0.3,5.4,,0
2014,20140218,주간,금,1,3,2,0,0,서울,동대문구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,대형,소형,959125,1954226,127.0370278,37.58652107,초등학교,홍파초교,서울특별시 동대문구 고산자로 518,서울특별시 동대문구 제기동 678,37.58620351,127.0395874,서울특별시 동대문구청,동대문경찰서,Y,3.0,,2019/11/25,3050000,서울특별시 동대문구,0,98,2.5,0.3,5.4,,0
2014,20140218,주간,금,1,3,2,0,0,서울,동대문구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,대형,소형,959125,1954226,127.0370278,37.58652107,유치원,홍파초교병설유치원,서울특별시 동대문구 고산자로 518,서울특별시 동대문구 제기동 678,37.58620351,127.0395874,서울특별시 동대문구청,동대문경찰서,Y,0.0,,2019/11/25,3050000,서울특별시 동대문구,0,98,2.5,0.3,5.4,,0
2014,20140218,야간,일,1,1,0,0,0,서울,노원구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로부근,중형,보행자,962179,1958897,127.07137659999998,37.62875256,유치원,사라유치원,서울특별시 노원구 동일로198가길 13,서울특별시 노원구 공릉3동 714,37.629848,127.0726209,노원구청,노원경찰서,Y,1.0,10~28,2020/07/14,3100000,서울특별시 노원구,0,6,2.5,0.3,5.4,,0
2014,20140218,야간,일,1,1,0,0,0,서울,노원구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로부근,중형,보행자,962179,1958897,127.07137659999998,37.62875256,유치원,예진유치원,서울특별시 노원구 섬밭로 123,서울특별시 노원구 공릉3동 715,37.62802146,127.06839590000001,노원구청,노원경찰서,Y,1.0,19~27,2020/07/14,3100000,서울특별시 노원구,0,97,2.5,0.3,5.4,,0
2014,20140218,야간,일,1,1,0,0,0,서울,노원구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로부근,중형,보행자,962179,1958897,127.07137659999998,37.62875256,초등학교,용원초교,서울특별시 노원구 섬밭로 144,서울특별시 노원구 공릉3동 709,37.62992402,127.0689414,노원구청,노원경찰서,Y,2.0,19~27,2020/07/14,3100000,서울특별시 노원구,0,98,2.5,0.3,5.4,,0
2014,20140219,야간,일,2,2,0,0,0,서울,강서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,939249,1951535,126.8121371,37.56116971,초등학교,송정초등학교,서울특별시 강서구 공항대로3길 18 (공항동),,37.56223179,126.8102817,서울특별시 강서구청,강서경찰서,Y,1.0,10,2020/01/01,3150000,서울특별시 강서구,20170914,96,2.1,-1.9,6.7,,0
2014,20140222,야간,일,1,1,0,0,0,서울,송파구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,대형,보행자,965110,1945392,127.10523559999999,37.50714329,유치원,기린유치원,서울특별시 송파구 백제고분로41길 20,서울특별시 송파구 송파1동 24,37.507711,127.107597,서울특별시 송파구청,송파경찰서,Y,1.0,6~10,2020/02/20,3230000,서울특별시 송파구,0,11,2.2,-2.1,7.4,,0
2014,20140222,야간,일,1,1,0,0,0,서울,송파구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,대형,보행자,965110,1945392,127.10523559999999,37.50714329,유치원,불광유치원,서울특별시 송파구 송파대로49길 23,서울특별시 송파구 석촌동 160-1,37.50691411,127.1021089,서울특별시 송파구청,송파경찰서,Y,1.0,5~8,2020/02/20,3230000,서울특별시 송파구,0,9,2.2,-2.1,7.4,,0
2014,20140222,야간,화,1,1,0,0,0,서울,영등포구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,947063,1946291,126.9009858,37.51438725,유치원,영등포초등학교병설유치원,서울특별시 영등포구 경인로 756,서울특별시 영등포구 문래동1가 35-2,37.512933,126.898261,영등포구청,영등포경찰서,Y,1.0,5~13,2020/06/30,3180000,서울특별시 영등포구,0,96,2.2,-2.1,7.4,,0
2014,20140222,야간,화,1,1,0,0,0,서울,영등포구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,947063,1946291,126.9009858,37.51438725,초등학교,영등포초등학교,서울특별시 영등포구 경인로 756,서울특별시 영등포구 문래동1가 35-2,37.512933,126.898261,영등포구청,영등포경찰서,Y,5.0,5~13,2020/06/30,3180000,서울특별시 영등포구,0,96,2.2,-2.1,7.4,,0
2014,20140226,야간,수,1,1,0,0,0,서울,양천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,940862,1949116,126.8305944,37.53947232,어린이집,강서중앙어린이집,서울특별시 양천구 월정로42길 7,서울특별시 양천구 신월5동 22-15,37.54057367,126.8329803,서울특별시 양천구청,양천경찰서,Y,1.0,5,2020/06/01,3140000,서울특별시 양천구,0,98,8.4,1.4,16.4,,0
2014,20140228,야간,월,1,1,0,0,0,서울,광진구,차량단독,전도전복,전도전복,기타(운전자법규위반),단일로,기타단일로,원동기장치자전거,0,963227,1949151,127.0836768,37.54098192,어린이집,구의3동어린이집,서울특별시 광진구 광나루로54길 36 (구의동),서울특별시 광진구 구의3동 199-21,37.539328,127.086356,서울특별시청,광진경찰서,Y,2.0,,2019/02/20,3040000,서울특별시 광진구,0,10,6.7,1.3,12.3,,0
2014,20140301,주간,토,1,1,0,0,0,서울,강북구,차대차,기타,기타,안전운전 의무 불이행,단일로,횡단보도상,원동기장치자전거,자전거,958949,1957006,127.0348784,37.61156998,유치원,동명유치원,서울특별시 강북구 오패산로 130,서울특별시 강북구 미아동 53-1,37.61353041,127.03425480000001,강북구청,강북경찰서,Y,2.0,15,2019/05/10,3080000,서울특별시 강북구,0,2,6.0,3.3,9.4,,0
2014,20140305,야간,일,1,1,0,0,0,서울,동대문구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,중형,0,958894,1952798,127.0344916,37.57363986,어린이집,햇살어린이집,서울특별시 동대문구 청계천로 547,서울특별시 동대문구 용두동 696-9,37.57281917,127.0369829,서울특별시 동대문구청,동대문경찰서,Y,1.0,,2019/11/25,3050000,서울특별시 동대문구,0,11,1.4,-1.4,5.3,0.0,0
2014,20140309,주간,화,1,1,0,0,0,서울,관악구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,대형,950346,1942872,126.93836409999999,37.48375356,어린이집,구립선봉어린이집,서울특별시 관악구 봉천로27길 20,,37.485148,126.939675,서울특별시 관악구청,서울관악경찰서,Y,1.0,6,2020/05/31,3200000,서울특별시 관악구,0,97,1.4,-1.6,4.8,2.2,0
2014,20140309,주간,수,1,1,0,0,0,서울,양천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,기타/불명,기타/불명,경형,보행자,944531,1949908,126.87206299999998,37.54683878,유치원,신목유치원,서울특별시 양천구 목동중앙북로10길 7-10,서울특별시 양천구 목2동 504-12,37.546331,126.870203,서울특별시 양천구청,양천경찰서,Y,2.0,6,2020/06/01,3140000,서울특별시 양천구,0,97,1.4,-1.6,4.8,2.2,0
2014,20140309,주간,수,1,1,0,0,0,서울,양천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,기타/불명,기타/불명,경형,보행자,944531,1949908,126.87206299999998,37.54683878,어린이집,구립목2동어린이집,서울특별시 양천구 목동중앙본로 104-1,서울특별시 양천구 목동 531-17,37.54490299,126.8711047,서울특별시 양천구청,양천경찰서,Y,2.0,12,2020/06/01,3140000,서울특별시 양천구,0,8,1.4,-1.6,4.8,2.2,0
2014,20140310,야간,수,1,2,1,0,0,서울,동대문구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,원동기장치자전거,보행자,960903,1952489,127.0572585,37.57094228,초등학교,답십리초교,서울특별시 동대문구 전농로3길 23,서울특별시 동대문구 답십리동 274,37.56880432,127.0554295,서울특별시 동대문구청,동대문경찰서,Y,5.0,,2019/11/25,3050000,서울특별시 동대문구,0,95,1.5,-3.6,7.7,,0
2014,20140310,야간,수,1,2,1,0,0,서울,동대문구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,원동기장치자전거,보행자,960903,1952489,127.0572585,37.57094228,유치원,답십리초교병설유치원,서울특별시 동대문구 전농로3길 23,서울특별시 동대문구 답십리동 274,37.56880432,127.0554295,서울특별시 동대문구청,동대문경찰서,Y,0.0,,2019/11/25,3050000,서울특별시 동대문구,0,95,1.5,-3.6,7.7,,0
2014,20140310,야간,수,1,2,1,0,0,서울,동대문구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,원동기장치자전거,보행자,960903,1952489,127.0572585,37.57094228,어린이집,조은어린이집,서울특별시 동대문구 답십리로56길 21,서울특별시 동대문구 답십리 990-14,37.57007076,127.0598623,서울특별시 동대문구청,동대문경찰서,Y,1.0,,2019/11/25,3050000,서울특별시 동대문구,0,9,1.5,-3.6,7.7,,0
2014,20140313,야간,화,1,2,1,0,0,서울,관악구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,대형,948854,1942809,126.9214933,37.4831043,초등학교,남부초등학교,서울특별시 관악구 남부순환로 163길 14,,37.48512106,126.9221169,서울특별시 관악구청,서울관악경찰서,Y,6.0,6~12,2020/05/31,3200000,서울특별시 관악구,0,95,5.2,1.6,8.3,0.0,0
