발생년,발생년월일시,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2012,20120229,야간,화,1,1,0,0,0,서울,동작구,차대차,측면직각충돌,측면직각충돌,교차로 통행방법 위반,교차로,교차로내,중형,소형,951180,1945021,126.9476544,37.50316751
2012,20120301,주간,화,1,10,2,1,6,서울,영등포구,차대차,측면직각충돌,측면직각충돌,안전거리 미확보,단일로,기타단일로,중형,대형,946684,1946129,126.89674129999999,37.5131308
2012,20120302,주간,목,1,1,0,0,0,서울,은평구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로내,원동기장치자전거,중형,948749,1959153,126.9191634,37.63040886
2012,20120302,야간,토,1,1,0,0,0,서울,양천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,보행자,943783,1949158,126.86365320000002,37.54003367
2012,20120302,야간,목,1,1,0,0,0,서울,금천구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,자전거,대형,946030,1941806,126.88962649999999,37.47390336
2012,20120302,주간,토,1,3,1,0,1,서울,송파구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로내,중형,경형,962053,1945795,127.0706271,37.51065503
2012,20120303,야간,일,1,1,0,0,0,서울,성동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,960665,1950176,127.0544166,37.54995716
2012,20120304,야간,일,1,2,1,0,0,서울,강서구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,0,941899,1950935,126.82270179999999,37.55858085
2012,20120306,주간,토,1,1,0,0,0,서울,강남구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,교차로,교차로부근,중형,중형,961767,1944716,127.0674472,37.50091776
2012,20120307,야간,일,2,3,1,0,0,서울,영등포구,차대차,정면충돌,정면충돌,중앙선 침범,고가도로위,고가도로위,대형,대형,948084,1946746,126.9125063,37.51854627
2012,20120308,주간,월,1,3,0,2,0,서울,동대문구,차대차,측면직각충돌,측면직각충돌,교차로 통행방법 위반,교차로,교차로부근,소형,대형,962244,1953362,127.07239890000001,37.57886686
2012,20120308,주간,토,1,1,0,0,0,서울,도봉구,차대차,측면직각충돌,측면직각충돌,안전운전 의무 불이행,교차로,교차로내,건설기계,자전거,959564,1959215,127.0417242,37.63150738
2012,20120310,주간,수,1,1,0,0,0,서울,광진구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,소형,보행자,963481,1948743,127.0866381,37.53728415
2012,20120310,야간,금,1,1,0,0,0,서울,서대문구,차대차,측면직각충돌,측면직각충돌,교차로 통행방법 위반,교차로,교차로부근,중형,원동기장치자전거,952446,1951194,126.96157749999999,37.55887223
2012,20120313,야간,토,1,1,0,0,0,서울,금천구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,948052,1940484,126.91258640000001,37.46210377
2012,20120315,야간,토,1,1,0,0,0,서울,서초구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로내,소형,대형,954214,1943028,126.98210359999999,37.48535951
2012,20120317,주간,수,1,1,0,0,0,서울,종로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,954607,1953227,126.9859182,37.577305100000004
2012,20120317,야간,화,1,1,0,0,0,서울,관악구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,953035,1941911,126.96883940000001,37.47523243
2012,20120317,주간,금,1,1,0,0,0,서울,중랑구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,자전거,보행자,964041,1954542,127.09269209999998,37.58957453
2012,20120318,야간,화,1,4,2,0,1,서울,강남구,차대차,측면직각충돌,측면직각충돌,과속,교차로,교차로내,중형,중형,961566,1945196,127.06514820000001,37.50523585
2012,20120319,야간,토,1,1,0,0,0,서울,영등포구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,소형,소형,947429,1948273,126.90514280000001,37.53238119
2012,20120319,야간,수,1,1,0,0,0,서울,송파구,차대사람,횡단중,횡단중,과속,교차로,교차로내,중형,보행자,965663,1943523,127.11157970000001,37.49031787
2012,20120320,야간,수,1,1,0,0,0,서울,동작구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,953091,1943043,126.9694006,37.48543835
2012,20120321,야간,금,1,1,0,0,0,서울,영등포구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,경형,보행자,947364,1944519,126.90451850000001,37.49843314
2012,20120321,주간,목,1,1,0,0,0,서울,강서구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,939537,1952330,126.81533219999999,37.56835394
2012,20120323,야간,화,1,1,0,0,0,서울,성동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,중형,보행자,959256,1951091,127.0386858,37.5582703
2012,20120323,야간,월,1,1,0,0,0,서울,서초구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,957193,1945091,127.01567859999999,37.50409695
2012,20120323,야간,토,1,1,0,0,0,서울,마포구,차대사람,기타,기타,신호위반,교차로,교차로내,중형,보행자,947280,1951003,126.9031028,37.55686951
2012,20120325,야간,수,1,2,1,0,0,서울,서초구,차대차,기타,기타,중앙선 침범,교차로,교차로부근,소형,중형,955561,1941714,126.9974186,37.47358177
2012,20120325,야간,화,1,1,0,0,0,서울,강남구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,959379,1945367,127.04039509999998,37.50668346
2012,20120326,야간,목,1,1,0,0,0,서울,관악구,차대차,기타,기타,중앙선 침범,단일로,기타단일로,중형,대형,948651,1941642,126.9192787,37.47257459
2012,20120327,야간,일,1,1,0,0,0,서울,강남구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,960758,1947077,127.05590600000001,37.522156
2012,20120327,야간,월,1,1,0,0,0,서울,중랑구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,중형,보행자,964726,1955695,127.10039540000001,37.59999339
2012,20120329,야간,토,1,1,0,0,0,서울,용산구,차대사람,기타,기타,안전운전 의무 불이행,단일로,횡단보도상,대형,보행자,953370,1950318,126.97206170000001,37.55569275
2012,20120329,주간,금,1,1,0,0,0,서울,금천구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,947421,1939881,126.9054946,37.4566331
2012,20120329,주간,화,1,11,2,7,1,서울,금천구,차대차,측면직각충돌,측면직각충돌,안전운전 의무 불이행,교차로,교차로부근,중형,대형,946734,1940970,126.89764840000002,37.46640918
2012,20120331,주간,목,1,1,0,0,0,서울,동대문구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,959012,1953299,127.03579979999999,37.57816077
2012,20120331,주간,월,2,5,2,1,0,서울,서초구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,중형,중형,956827,1944924,127.0115476,37.50257468
2012,20120331,야간,수,1,1,0,0,0,서울,영등포구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,947697,1944391,126.9082947,37.49729838
2012,20120401,주간,월,1,1,0,0,0,서울,강서구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,중형,보행자,941905,1948085,126.8439577,37.53226445
2012,20120402,야간,금,1,1,0,0,0,서울,양천구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,소형,보행자,941538,1947075,126.83840829999998,37.52111988
2012,20120402,야간,월,1,1,0,0,0,서울,종로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,952673,1952693,126.9640507,37.57239466
2012,20120402,야간,토,1,1,0,0,0,서울,서초구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,소형,보행자,957580,1945815,127.0200152,37.51064048
2012,20120402,야간,목,1,1,0,0,0,서울,영등포구,차대사람,보도통행중,보도통행중,기타(운전자법규위반),단일로,기타단일로,소형,보행자,948554,1947582,126.9177662,37.52610761
2012,20120403,야간,금,1,1,0,0,0,서울,금천구,차대사람,기타,기타,보행자 보호의무 위반,교차로,교차로부근,중형,보행자,945390,1942785,126.88231609999998,37.48268965
2012,20120406,야간,금,1,1,0,0,0,서울,은평구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,948418,1956280,126.9156048,37.60290051
2012,20120408,주간,일,1,4,1,2,0,서울,서대문구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로내,중형,대형,948511,1952259,126.91695130000001,37.568259600000005
2012,20120408,야간,토,1,1,0,0,0,서울,종로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,대형,보행자,953799,1952417,126.9768189,37.56996423
2012,20120408,야간,월,1,1,0,0,0,서울,금천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,946880,1941514,126.8992601,37.47132077
2012,20120408,주간,토,1,1,0,0,0,서울,동대문구,차대사람,기타,기타,안전운전 의무 불이행,단일로,횡단보도상,중형,보행자,961713,1951414,127.06648700000001,37.56128702
2012,20120409,야간,화,1,4,1,2,0,서울,강남구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,959476,1945207,127.0415014,37.50524558
2012,20120409,야간,금,1,1,0,0,0,서울,중구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,955211,1950838,126.9929043,37.55580213
2012,20120410,주간,월,1,1,0,0,0,서울,영등포구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,소형,보행자,945031,1946616,126.87796940000001,37.51719767
2012,20120413,야간,화,1,1,0,0,0,서울,서초구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,957955,1945220,127.0242923,37.50529471
2012,20120414,야간,금,1,1,0,0,0,서울,강서구,차대사람,횡단중,횡단중,기타(운전자법규위반),단일로,기타단일로,소형,보행자,942524,1950023,126.84988529999998,37.54826907
2012,20120414,주간,금,1,1,0,0,0,서울,관악구,차대차,측면직각충돌,측면직각충돌,안전운전 의무 불이행,단일로,기타단일로,건설기계,자전거,954291,1941507,126.983069,37.47165405
2012,20120415,야간,목,1,1,0,0,0,서울,중랑구,차대사람,횡단중,횡단중,기타(운전자법규위반),단일로,기타단일로,중형,보행자,962262,1957073,127.07241140000001,37.61231584
2012,20120415,야간,토,1,2,1,0,0,서울,강동구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,중형,보행자,966982,1948790,127.12626329999999,37.53783984
2012,20120415,주간,수,1,2,0,0,1,서울,구로구,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,0,943095,1943433,126.8563092,37.48839159
2012,20120417,주간,금,1,1,0,0,0,서울,강북구,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,교차로,교차로부근,대형,보행자,956983,1962741,127.0114283,37.66295059
2012,20120418,야간,월,1,1,0,0,0,서울,금천구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,중형,0,945072,1941956,126.87878140000001,37.47519888
2012,20120418,주간,토,1,1,0,0,0,서울,중랑구,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,건설기계,보행자,962740,1957025,127.07782959999999,37.6119027
2012,20120419,야간,목,1,1,0,0,0,서울,양천구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,중형,보행자,943782,1950141,126.86387420000001,37.54999472
2012,20120420,주간,토,1,1,0,0,0,서울,영등포구,차대차,측면직각충돌,측면직각충돌,중앙선 침범,단일로,교량위,원동기장치자전거,중형,945252,1947353,126.8804152,37.52385347
2012,20120422,야간,토,1,1,0,0,0,서울,양천구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,소형,대형,940865,1946357,126.83085049999998,37.51460562
2012,20120422,야간,수,1,1,0,0,0,서울,광진구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,962164,1949929,127.07167,37.54792086
2012,20120422,주간,수,1,1,0,0,0,서울,영등포구,차대사람,기타,기타,중앙선 침범,단일로,횡단보도상,원동기장치자전거,보행자,947404,1943549,126.908654,37.4876016
2012,20120422,주간,수,1,1,0,0,0,서울,중구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,952693,1950577,126.9644138,37.55332381
2012,20120422,야간,수,1,1,0,0,0,서울,은평구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,대형,보행자,950142,1956002,126.9351646,37.60208539
2012,20120423,야간,토,1,1,0,0,0,서울,구로구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,고가도로위,고가도로위,중형,0,945397,1943895,126.8823129,37.49269467
2012,20120424,주간,목,1,1,0,0,0,서울,중랑구,차대차,측면직각충돌,측면직각충돌,안전거리 미확보,교차로,교차로내,중형,소형,962259,1954926,127.0724881,37.59296425
2012,20120425,야간,화,1,1,0,0,0,서울,구로구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,소형,대형,942105,1945195,126.8449726,37.504211100000006
2012,20120425,야간,토,1,1,0,0,0,서울,서초구,차대사람,기타,기타,안전운전 의무 불이행,단일로,횡단보도상,소형,보행자,954277,1943962,126.9827581,37.49378107
2012,20120425,야간,화,1,1,0,0,0,서울,서초구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,959104,1940401,127.0375597,37.46191078
2012,20120426,야간,일,1,2,1,0,0,서울,송파구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로내,소형,중형,965353,1946736,127.1079216,37.5192665
2012,20120426,야간,토,1,1,0,0,0,서울,강서구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,942305,1948182,126.8470007,37.53114562
2012,20120427,야간,금,1,1,0,0,0,서울,구로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,943088,1943401,126.85623249999999,37.48810274
2012,20120427,주간,금,1,1,0,0,0,서울,금천구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,중형,0,947255,1938288,126.90340330000001,37.442345
2012,20120428,야간,일,1,1,0,0,0,서울,도봉구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,경형,보행자,959997,1963980,127.0463702,37.67447399
2012,20120429,주간,금,1,7,6,0,0,서울,중랑구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,중형,중형,962236,1957535,127.0720929,37.61647889
2012,20120429,주간,목,1,1,0,0,0,서울,용산구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,중형,0,956313,1947703,127.0055672,37.52759847
2012,20120430,야간,금,1,1,0,0,0,서울,중구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,중형,중형,953453,1951618,126.9729517,37.56274526
2012,20120501,야간,목,1,1,0,0,0,서울,서대문구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,중형,0,948966,1952682,126.9220739,37.57209748
2012,20120502,주간,토,1,1,0,0,0,서울,광진구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도부근,대형,보행자,964186,1948469,127.0946312,37.53484214
2012,20120502,야간,금,1,1,0,0,0,서울,광진구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,교량위,중형,0,965605,1949985,127.11062109999999,37.54856049
2012,20120502,야간,금,1,1,0,0,0,서울,영등포구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,947290,1946937,126.90352990000001,37.52031299
2012,20120503,주간,금,1,1,0,0,0,서울,성북구,차대차,측면직각충돌,측면직각충돌,안전운전 의무 불이행,교차로,교차로내,자전거,소형,958590,1953972,127.03098259999999,37.58420779
2012,20120504,야간,금,1,1,0,0,0,서울,영등포구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도부근,중형,보행자,948765,1946214,126.92024939999999,37.51378934
2012,20120507,야간,일,1,2,1,0,0,서울,구로구,차대차,측면직각충돌,측면직각충돌,과속,단일로,기타단일로,중형,소형,945321,1946361,126.8812699,37.51491656
2012,20120508,주간,목,1,1,0,0,0,서울,강서구,차대사람,기타,기타,보행자 보호의무 위반,교차로,교차로부근,건설기계,보행자,940538,1951334,126.8267466,37.55953237
2012,20120509,야간,금,1,1,0,0,0,서울,종로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도부근,중형,보행자,956189,1952527,127.00387579999999,37.57107252
2012,20120509,주간,토,1,1,0,0,0,서울,동대문구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,958120,1952876,127.0257222,37.57430801
2012,20120510,주간,토,1,1,0,0,0,서울,강서구,차대사람,횡단중,횡단중,신호위반,단일로,횡단보도상,대형,보행자,938664,1951952,126.8055243,37.56488057
2012,20120511,야간,월,1,1,0,0,0,서울,성북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,959069,1954786,127.0363622,37.59156599
2012,20120511,주간,월,1,1,0,0,0,서울,구로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,건설기계,보행자,945814,1942780,126.88711210000001,37.48266956
2012,20120512,주간,목,1,1,0,0,0,서울,은평구,차대차,측면직각충돌,측면직각충돌,안전운전 의무 불이행,교차로,교차로내,중형,소형,949497,1958370,126.9276943,37.62339308
2012,20120513,야간,금,1,1,0,0,0,서울,양천구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,대형,0,943461,1947979,126.8600993,37.52938758
2012,20120515,야간,화,1,4,0,3,0,서울,용산구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,953395,1950482,126.97236720000001,37.55250334
2012,20120517,주간,토,1,1,0,0,0,서울,동작구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,950469,1946427,126.9395159,37.51580222
2012,20120517,야간,일,1,1,0,0,0,서울,강북구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,959120,1957115,127.0368098,37.61256004
2012,20120519,야간,토,1,1,0,0,0,서울,용산구,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,교차로,교차로내,중형,보행자,953501,1948446,126.9736962,37.53415778
2012,20120519,주간,월,1,1,0,0,0,서울,광진구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,소형,소형,962345,1951224,127.07365259999999,37.55960054
2012,20120520,야간,일,1,1,0,0,0,서울,성동구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,대형,원동기장치자전거,959905,1950334,127.0461767,37.55153019
2012,20120521,야간,토,1,1,0,0,0,서울,중랑구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,불명,중형,962890,1955872,127.0796222,37.60141746
2012,20120521,주간,수,1,1,0,0,0,서울,관악구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도부근,대형,보행자,950712,1942417,126.9425342,37.47967213
2012,20120521,주간,일,1,2,1,0,0,서울,양천구,차대차,측면직각충돌,측면직각충돌,안전운전 의무 불이행,단일로,기타단일로,중형,소형,940350,1948393,126.824858,37.53292294
2012,20120521,야간,일,1,1,0,0,0,서울,마포구,차대사람,기타,기타,안전운전 의무 불이행,단일로,횡단보도부근,대형,보행자,948774,1950681,126.9196902,37.55384256
2012,20120522,주간,월,1,1,0,0,0,서울,관악구,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,949674,1941061,126.9308873,37.46739417
2012,20120523,주간,목,1,1,0,0,0,서울,양천구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,자전거,대형,944096,1946565,126.86739340000001,37.51668181
2012,20120523,야간,수,1,1,0,0,0,서울,동대문구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,960956,1952700,127.05784740000001,37.57284633
2012,20120524,주간,월,1,1,0,0,0,서울,중랑구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,963283,1953606,127.0795419,37.58146136
2012,20120524,주간,목,1,1,0,0,0,서울,마포구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,948018,1951821,126.9114,37.56428417
2012,20120524,주간,수,1,1,0,0,0,서울,노원구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,소형,보행자,960951,1962862,127.057248,37.66443842
2012,20120525,야간,일,1,4,1,2,0,서울,강남구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로부근,원동기장치자전거,경형,957703,1945843,127.02140530000001,37.510898499999996
2012,20120526,야간,금,1,1,0,0,0,서울,관악구,차대사람,기타,기타,안전운전 의무 불이행,단일로,횡단보도상,대형,보행자,949597,1943415,126.9298554,37.48860717
2012,20120526,야간,수,1,1,0,0,0,서울,금천구,차대차,측면직각충돌,측면직각충돌,안전운전 의무 불이행,교차로,교차로내,자전거,중형,946814,1942010,126.8984779,37.47578752
2012,20120527,야간,토,1,1,0,0,0,서울,중구,차대사람,기타,기타,신호위반,교차로,교차로부근,소형,보행자,955720,1951550,126.99862399999999,37.56224416
