발생년,발생년월일시,발생분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,가해자_당사자종별_대분류,가해자_당사자종별,피해자_당사자종별_대분류,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2016,2016-11-02 18:00,25,야간,수,1,1,0,0,0,경남,거창군,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,1039020,1739080,127.9310282,35.64711483
2016,2016-12-12 13:00,10,주간,월,1,1,0,0,0,경남,창원시(통합),차대차,측면직각충돌,측면직각충돌,운전자법규위반,중앙선 침범,교차로,교차로부근,화물차,대형,화물차,소형,1092027,1695703,128.511597,35.25253742
2016,2016-12-12 6:00,40,주간,월,1,1,0,0,0,전북,임실군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,자전거,자전거,983850,1723004,127.3219208,35.50280408
2016,2016-12-08 19:00,15,야간,목,1,1,0,0,0,대전,유성구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,승합차,소형,보행자,보행자,990169,1825458,127.3903276,36.42661005
2016,2016-02-22 3:00,12,야간,월,1,2,1,0,0,서울,양천구,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,승용차,중형,944245,1947548,126.8690048,37.52555069
2016,2016-02-21 7:00,55,주간,일,1,1,0,0,0,경남,창원시(통합),차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,원동기장치자전거,원동기장치자전거,승용차,중형,1094461,1696458,128.5384354,35.25911758
2016,2016-02-21 10:00,30,주간,일,1,1,0,0,0,강원,원주시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,중형,보행자,보행자,1039181,1926380,127.9423047,37.33560607
2016,2016-02-27 13:00,20,주간,토,1,4,2,0,1,부산,금정구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,,,1146448,1695055,129.1095327,35.24021426
2016,2016-02-28 19:00,5,야간,일,1,2,1,0,0,세종,세종,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,,,980282,1830224,127.2799098,36.46942425
2016,2016-02-28 17:00,35,주간,일,1,1,0,0,0,경북,경산시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,소형,승용차,중형,1121228,1755832,128.841508,35.79144386
2016,2016-02-27 6:00,27,주간,토,1,1,0,0,0,경기,부천시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,934593,1945984,126.7599173,37.51082044
2016,2016-02-27 13:00,40,주간,토,1,1,0,0,0,경북,칠곡군,차대사람,보도통행중,보도통행중,운전자법규위반,기타(운전자법규위반),교차로,교차로부근,승용차,중형,보행자,보행자,1080782,1778031,128.3962471,35.99572839
2016,2016-02-16 0:00,25,야간,화,1,4,0,3,0,인천,서구,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,고가도로위,고가도로위,승용차,소형,승용차,중형,926641,1942925,126.6702534,37.48265252
2016,2016-02-10 2:00,15,야간,수,1,1,0,0,0,서울,광진구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,,,962922,1948748,127.0803106,37.5373069
2016,2016-02-07 13:00,0,주간,일,1,1,0,0,0,대구,동구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,자전거,자전거,1103161,1772355,128.643756,35.94245216
2016,2016-02-16 7:00,57,주간,화,1,1,0,0,0,경남,거제시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로부근,화물차,소형,보행자,보행자,1104602,1655476,128.6447272,34.88863558
2016,2016-02-19 1:00,52,야간,금,1,1,0,0,0,경기,수원시,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,대형,보행자,보행자,962126,1916558,127.07295,37.24712741
2016,2016-02-17 10:00,5,주간,수,1,3,2,0,0,전북,전주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,,,966182,1753770,127.1334448,35.8077904
2016,2016-02-24 7:00,50,주간,수,1,2,0,1,0,서울,동작구,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,중형,승용차,대형,952380,1944162,126.9596446,37.49691618
2016,2016-02-25 6:00,0,주간,목,1,1,0,0,0,경기,안산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,942151,1922854,126.8472422,37.3028495
2016,2016-02-23 11:00,15,주간,화,1,1,0,0,0,서울,금천구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,이륜차,소형,944921,1943004,126.8772258,37.48412042
2016,2016-02-27 20:00,55,야간,토,1,1,0,0,0,제주,서귀포시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,907294,1473619,126.5048036,33.24991002
2016,2016-02-27 19:00,15,야간,토,1,1,0,0,0,인천,연수구,차대사람,보도통행중,보도통행중,운전자법규위반,보행자 보호의무 위반,단일로,기타단일로,승용차,중형,보행자,보행자,925428,1936733,126.6571613,37.42674838
2016,2016-02-26 14:00,33,주간,금,1,1,0,0,0,경기,부천시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로내,승용차,경형,보행자,보행자,938565,1942656,126.8051355,37.48109819
2016,2016-02-26 10:00,56,주간,금,1,1,0,0,0,경북,예천군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,보행자,보행자,1083753,1858803,128.4379017,36.72357267
2016,2016-02-25 3:00,30,야간,목,1,1,0,0,0,부산,기장군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,,,1154210,1696684,129.1951083,35.25373685
2016,2016-02-26 8:00,35,주간,금,1,1,0,0,0,서울,강동구,차대사람,횡단중,횡단중,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,경형,보행자,보행자,967986,1950914,127.1375348,37.55701975
2016,2016-03-04 14:00,45,주간,금,1,1,0,0,0,서울,노원구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,대형,이륜차,중형,963740,1958173,127.0891028,37.62228991
2016,2016-03-04 19:00,45,야간,금,1,1,0,0,0,충북,청주시,차대사람,횡단중,횡단중,운전자법규위반,신호위반,단일로,횡단보도상,승용차,중형,보행자,보행자,1000955,1854427,127.5106897,36.68781844
2016,2016-03-08 11:00,35,주간,화,1,1,0,0,0,울산,울주군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,경형,,,1157028,1735057,129.2334684,35.59914278
2016,2016-03-07 9:00,0,주간,월,1,1,0,0,0,세종,세종,차대사람,기타,기타,운전자법규위반,과속,단일로,터널안,화물차,소형,보행자,보행자,980015,1830088,127.2769331,36.46819265
2016,2016-03-07 5:00,0,야간,월,1,1,0,0,0,대구,동구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승용차,경형,보행자,보행자,1101604,1765868,128.6257574,35.88414312
2016,2016-03-07 12:00,30,주간,월,1,1,0,0,0,전남,화순군,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,,,948660,1667375,126.937383,35.0000214
2016,2016-03-07 13:00,0,주간,월,1,1,0,0,0,서울,성동구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로내,특수차,대형,보행자,보행자,958860,1950648,127.0342272,37.55425981
2016,2016-02-12 23:00,25,야간,금,1,1,0,0,0,경북,영주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,보행자,보행자,1092178,1873179,128.5339749,36.85236687
2016,2016-02-08 23:00,25,야간,월,1,2,1,0,0,경기,고양시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,,,937942,1964497,126.796239,37.67790652
2016,2016-02-17 22:00,30,야간,수,1,2,1,0,0,울산,북구,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,화물차,소형,1170886,1729089,129.3851183,35.54306379
2016,2016-02-17 18:00,30,야간,수,1,1,0,0,0,전북,부안군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,승용차,경형,보행자,보행자,930612,1747328,126.7328259,35.71980808
2016,2016-02-18 0:00,28,야간,목,1,1,0,0,0,충북,청주시,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,횡단보도상,승용차,대형,보행자,보행자,996258,1849482,127.4592785,36.64316007
2016,2016-02-18 19:00,22,야간,목,1,3,2,0,0,충북,청주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,,,1002039,1859745,127.5228375,36.73575779
2016,2016-02-18 22:00,10,야간,목,1,3,2,0,0,경남,거제시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,소형,승용차,중형,1107901,1657849,128.6811298,34.90968447
2016,2016-02-24 17:00,10,주간,수,1,3,2,0,0,경기,파주시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,중형,건설기계,건설기계,943271,1978849,126.8555476,37.80760226
2016,2016-02-29 15:00,40,주간,월,1,2,1,0,0,전남,완도군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,,,915584,1578285,126.583812,34.19448733
2016,2016-02-28 19:00,10,야간,일,1,2,1,0,0,경기,평택시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,959849,1890865,127.0486539,37.01543666
2016,2016-02-26 21:00,0,야간,금,1,2,1,0,0,충남,서산시,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,경형,,,907920,1867076,126.4678633,36.7973687
2016,2016-02-25 11:00,42,주간,목,1,1,0,0,0,경기,수원시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,중형,보행자,보행자,957197,1916032,127.0174048,37.24217271
2016,2016-02-16 11:00,0,주간,화,1,1,0,0,0,서울,마포구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,보행자,보행자,951279,1949658,126.9484669,37.54496701
2016,2016-02-21 19:00,45,야간,일,1,1,0,0,0,전남,순천시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1004449,1663280,127.5487342,34.96438886
2016,2016-03-01 6:00,15,주간,화,1,1,0,0,0,충남,예산군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,자전거,자전거,승합차,대형,939754,1860570,126.8251805,36.74128393
2016,2016-02-29 20:00,10,야간,월,1,1,0,0,0,경기,평택시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,소형,보행자,보행자,960685,1898369,127.0576589,37.08311372
2016,2016-03-01 13:00,50,주간,화,1,1,0,0,0,서울,동대문구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,화물차,경형,960866,1954442,127.0566284,37.5885892
2016,2016-03-07 22:00,40,야간,월,1,2,1,0,0,강원,원주시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,승용차,경형,1041512,1924380,127.9685061,37.31747751
2016,2016-03-07 8:00,48,주간,월,1,1,0,0,0,경북,안동시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,,,1101401,1832051,128.6319707,36.48072862
2016,2016-03-06 6:00,20,주간,일,1,1,0,0,0,충북,진천군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,996428,1873347,127.4599286,36.8583717
2016,2016-03-06 19:00,55,야간,일,2,2,0,0,0,경북,청송군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승합차,경형,화물차,소형,1140449,1819317,129.0654431,36.36104043
2016,2016-03-06 19:00,5,야간,일,2,2,0,0,0,대구,달성군,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,대형,보행자,보행자,1103958,1751284,128.6498453,35.75242631
2016,2016-03-05 16:00,5,주간,토,1,7,3,3,0,전남,광양시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,중형,승용차,대형,1015924,1662314,127.6744121,34.95556251
2016,2016-02-14 3:00,40,야간,일,1,1,0,0,0,서울,송파구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,고가도로위,고가도로위,승용차,중형,보행자,보행자,966828,1940982,127.1248724,37.46745715
2016,2016-02-13 4:00,8,야간,토,1,2,0,1,0,서울,마포구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,951596,1951000,126.9519667,37.55707939
2016,2016-02-13 18:00,30,야간,토,1,1,0,0,0,충남,천안시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,보행자,보행자,968380,1870480,127.1454028,36.83200464
2016,2016-02-22 19:00,4,야간,월,1,1,0,0,0,전북,전주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,보행자,보행자,970000,1760390,127.1678108,35.83956494
2016,2016-03-02 23:00,0,야간,수,1,1,0,0,0,충남,당진시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,,,926820,1882164,126.6782383,36.9350172
2016,2016-03-07 9:00,10,주간,월,1,1,0,0,0,경남,사천시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,1052042,1663093,128.070042,34.96137461
2016,2016-03-08 14:00,50,주간,화,1,1,0,0,0,서울,성동구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,건설기계,건설기계,보행자,보행자,960069,1949132,127.0479972,37.54064883
2016,2016-03-05 1:00,11,야간,토,1,1,0,0,0,경북,경산시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,승용차,중형,1120660,1770221,128.837401,35.92121196
2016,2016-03-05 20:00,43,야간,토,1,1,0,0,0,경북,포항시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1168459,1781230,129.369328,36.01334757
2016,2016-02-15 15:00,15,주간,월,1,2,0,1,0,부산,강서구,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,터널안,화물차,소형,화물차,중형,1116594,1669732,128.7779293,35.01585074
2016,2016-02-14 17:00,32,주간,일,1,2,1,0,0,서울,송파구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,대형,건설기계,건설기계,962500,1945071,127.0757218,37.5041476
2016,2016-02-19 18:00,45,야간,금,1,1,0,0,0,경남,양산시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전거리 미확보,교차로,교차로부근,승용차,소형,이륜차,대형,1139595,1706973,129.0362636,35.34862286
2016,2016-02-19 6:00,20,주간,금,1,1,0,0,0,전남,순천시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,소형,승용차,경형,1002283,1661210,127.5250022,34.94572982
2016,2016-02-09 20:00,38,야간,화,1,1,0,0,0,경남,통영시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1084366,1648728,128.4226204,34.82967601
2016,2016-02-08 13:00,30,주간,월,1,4,3,0,0,경북,김천시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,,,1057402,1776229,128.1367412,35.98114012
2016,2016-02-15 6:00,45,주간,월,1,10,6,3,0,전남,강진군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,승합차,경형,929528,1622177,126.7315276,34.59132158
2016,2016-02-23 20:00,45,야간,화,1,3,1,1,0,경남,진주시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,승용차,소형,승용차,소형,1055142,1684326,128.1054077,35.15266534
2016,2016-03-08 10:00,0,주간,화,1,1,0,0,0,전북,부안군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,,,927498,1738275,126.6813101,35.64517846
2016,2016-03-07 21:00,20,야간,월,1,1,0,0,0,경기,남양주시,차대차,기타,기타,운전자법규위반,신호위반,교차로,교차로내,승합차,경형,이륜차,소형,973774,1966608,127.2025029,37.69865825
2016,2016-03-05 22:00,29,야간,토,1,1,0,0,0,부산,북구,차대차,기타,기타,운전자법규위반,중앙선 침범,단일로,기타단일로,자전거,자전거,승용차,중형,1137667,1697076,129.0133734,35.25968549
2016,2016-03-08 11:00,4,주간,화,1,1,0,0,0,전북,부안군,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,화물차,소형,보행자,보행자,931018,1748377,126.7372243,35.72929393
2016,2016-03-04 11:00,28,주간,금,1,1,0,0,0,경북,고령군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,보행자,보행자,1069632,1748419,128.2699663,35.72962681
2016,2016-03-11 14:00,40,주간,금,1,1,0,0,0,경남,양산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,소형,보행자,보행자,1149686,1711806,129.1481625,35.39072115
2016,2016-03-13 3:00,5,야간,일,2,2,0,0,0,서울,중구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,중형,승용차,대형,955674,1952037,126.9980737,37.56663139
2016,2016-03-13 0:00,20,야간,일,1,1,0,0,0,대전,대덕구,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,중형,보행자,보행자,992884,1816351,127.4206989,36.34453121
2016,2016-02-14 21:00,10,야간,일,2,10,0,8,0,강원,속초시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,교차로,교차로부근,승용차,중형,승합차,경형,1089979,2023090,128.5276838,38.20360602
2016,2016-02-13 16:00,15,주간,토,1,1,0,0,0,강원,평창군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,,,1096531,1964197,128.5946043,37.67222263
2016,2016-02-13 11:00,10,주간,토,1,1,0,0,0,부산,진구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,화물차,소형,보행자,보행자,1140398,1685614,129.0414694,35.15606386
2016,2016-02-20 10:00,40,주간,토,1,4,3,0,0,대구,북구,차대사람,보도통행중,보도통행중,운전자법규위반,기타(운전자법규위반),단일로,기타단일로,승용차,중형,보행자,보행자,1098477,1766130,128.5909519,35.88664519
2016,2016-02-20 4:00,57,야간,토,1,1,0,0,0,충북,음성군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,995704,1887594,127.4517257,36.9867989
2016,2016-03-13 7:00,15,주간,일,1,3,0,2,0,전북,군산시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,소형,화물차,소형,928558,1773737,126.7076987,35.95654562
2016,2016-03-20 23:00,40,야간,일,1,1,0,0,0,경북,영천시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,,,1128941,1773399,128.9296789,35.94879861
2016,2016-03-19 11:00,58,주간,토,1,1,0,0,0,충남,아산시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,,,943213,1861313,126.8638675,36.74819491
