발생년,발생년월일시,발생분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,가해자_당사자종별_대분류,가해자_당사자종별,피해자_당사자종별_대분류,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2017,2017-05-08 14:00,30,주간,월,1,1,0,0,0,전남,영광군,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,없음,없음,907600,1692124,126.4847057,35.220236
2017,2017-05-08 14:00,58,주간,월,1,4,2,1,0,전남,나주시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,승용차,승용차,921778,1661892,126.6410747,34.95013138
2017,2017-05-08 14:00,30,주간,월,1,1,0,0,0,전남,해남군,차대차,측면충돌,측면충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,화물차,화물차,이륜차,이륜차,923195,1619404,126.6623983,34.5662032
2017,2017-05-08 15:00,0,주간,월,1,3,0,1,1,대구,달성군,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,승용차,승용차,1083035,1741219,128.4174125,35.66367752
2017,2017-05-08 15:00,0,주간,월,1,1,0,0,0,충북,충주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,화물차,보행자,보행자,1039343,1884411,127.9406016,36.95713599
2017,2017-05-08 17:00,20,주간,월,1,2,1,0,0,충남,부여군,차대차,정면충돌,정면충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,승용차,승용차,이륜차,이륜차,940958,1791703,126.8439112,36.12054458
2017,2017-05-08 18:00,55,야간,월,1,1,0,0,0,경북,경주시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,자전거,자전거,승용차,승용차,1154163,1761979,129.2070227,35.84222436
2017,2017-05-09 0:00,20,야간,화,1,1,0,0,0,울산,남구,차대사람,횡단중,횡단중,운전자법규위반,과속,교차로,교차로부근,승용차,승용차,보행자,보행자,1165144,1729674,129.3219242,35.54930928
2017,2017-05-09 2:00,45,야간,화,1,1,0,0,0,경기,의정부시,차대사람,횡단중,횡단중,운전자법규위반,신호위반,단일로,기타단일로,화물차,화물차,보행자,보행자,959059,1971613,127.0353043,37.74322921
2017,2017-05-09 4:00,50,야간,화,1,1,0,0,0,인천,서구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,이륜차,이륜차,보행자,보행자,924522,1956969,126.6448435,37.60905462
2017,2017-05-09 7:00,45,주간,화,1,1,0,0,0,강원,속초시,차대사람,차도통행중,차도통행중,운전자법규위반,신호위반,교차로,교차로부근,승합차,승합차,보행자,보행자,1095539,2023156,128.5911851,38.20362774
2017,2017-05-09 10:00,57,주간,화,1,1,0,0,0,경기,안산시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,943786,1927275,126.8653552,37.34279799
2017,2017-05-09 10:00,10,주간,화,1,1,0,0,0,충남,논산시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,자전거,승용차,승용차,961400,1801809,127.0705636,36.2126833
2017,2017-05-09 14:00,15,주간,화,1,1,0,0,0,전북,정읍시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,941775,1732107,126.8573399,35.5833006
2017,2017-05-09 15:00,20,주간,화,1,1,0,0,0,충북,음성군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,1012351,1902264,127.6390295,37.1189677
2017,2017-05-09 16:00,30,주간,화,1,1,0,0,0,경기,안산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,942523,1923446,126.8513937,37.3082085
2017,2017-05-09 17:00,1,주간,화,1,1,0,0,0,경기,평택시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,947739,1883164,126.9130619,36.94542419
2017,2017-05-09 17:00,30,주간,화,1,1,0,0,0,강원,춘천시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로부근,화물차,화물차,자전거,자전거,1019920,1984752,127.7264634,37.86235191
2017,2017-05-09 19:00,38,야간,화,1,2,0,1,0,강원,태백시,차대사람,기타,기타,운전자법규위반,과속,단일로,기타단일로,승용차,승용차,보행자,보행자,1132553,1908376,128.9929412,37.16473865
2017,2017-05-09 19:00,50,야간,화,1,1,0,0,0,전북,전주시,차대사람,보도통행중,보도통행중,운전자법규위반,과속,교차로,교차로횡단보도내,승합차,승합차,보행자,보행자,968287,1756505,127.1489974,35.80448369
2017,2017-05-09 23:00,10,야간,화,1,1,0,0,0,대구,수성구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1100769,1760455,128.6157342,35.83543062
2017,2017-05-10 0:00,52,야간,수,1,1,0,0,0,강원,강릉시,차량단독,공작물충돌,공작물충돌,운전자법규위반,과속,교차로,교차로부근,승용차,승용차,없음,없음,1124790,1978065,128.9172921,37.79384233
2017,2017-05-10 3:00,8,야간,수,1,1,0,0,0,대구,달서구,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,건설기계,건설기계,1090954,1758885,128.5068976,35.82223711
2017,2017-05-10 11:00,40,주간,수,1,1,0,0,0,대전,중구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,991500,1813781,127.4053036,36.32135032
2017,2017-05-10 11:00,40,주간,수,1,2,1,0,0,경기,파주시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,지하차도(도로)내,승용차,승용차,화물차,화물차,931986,1970249,126.7281637,37.72932427
2017,2017-05-10 11:00,52,주간,수,1,1,0,0,0,충남,서산시,차량단독,전도,전도,운전자법규위반,안전거리 미확보,단일로,기타단일로,승용차,승용차,없음,없음,900283,1865666,126.382458,36.78388672
2017,2017-05-10 13:00,35,주간,수,1,4,1,0,2,경북,경산시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,승용차,승용차,1110794,1762410,128.7269826,35.85197156
2017,2017-05-10 13:00,20,주간,수,1,1,0,0,0,충남,홍성군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,없음,없음,926201,1831017,126.6762235,36.47393297
2017,2017-05-10 15:00,20,주간,수,1,1,0,0,0,경기,안양시,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로횡단보도내,건설기계,건설기계,보행자,보행자,951708,1932725,126.9544334,37.39236731
2017,2017-05-10 16:00,32,주간,수,1,2,1,0,0,강원,속초시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,이륜차,이륜차,승용차,승용차,1092349,2021642,128.5548981,38.18961196
2017,2017-05-10 20:00,7,야간,수,1,1,0,0,0,전북,순창군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,교량위,승용차,승용차,보행자,보행자,964642,1709162,127.1107269,35.37749813
2017,2017-05-11 4:00,54,야간,목,1,2,1,0,0,충남,공주시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,화물차,화물차,960748,1809192,127.0633036,36.28624595
2017,2017-05-11 6:00,0,주간,목,1,1,0,0,0,전남,함평군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,이륜차,이륜차,906457,1679050,126.47363,35.10225813
2017,2017-05-11 9:00,50,주간,목,1,1,0,0,0,경기,남양주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,973582,1954710,127.2007555,37.59141223
2017,2017-05-11 11:00,4,주간,목,1,1,0,0,0,광주,남구,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로부근,화물차,화물차,보행자,보행자,945431,1682125,126.9010284,35.13285078
2017,2017-05-11 12:00,50,주간,목,1,2,1,0,0,경북,성주군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,교량위,이륜차,이륜차,화물차,화물차,1080271,1765349,128.3892966,35.88144306
2017,2017-05-11 14:00,20,주간,목,1,1,0,0,0,경기,평택시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,946827,1887982,126.9024805,36.98880252
2017,2017-05-11 14:00,15,주간,목,1,2,1,0,0,충남,서산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,보행자,보행자,904907,1874445,126.4331735,36.86348854
2017,2017-05-11 15:00,20,주간,목,5,14,1,8,0,강원,평창군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,승합차,승합차,1073759,1951258,128.3298682,37.55687783
2017,2017-05-11 18:00,0,야간,목,1,2,1,0,0,경기,고양시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,951927,1963406,126.9548986,37.66891307
2017,2017-05-11 20:00,55,야간,목,1,1,0,0,0,울산,중구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,1166177,1729947,129.3333714,35.55159685
2017,2017-05-11 22:00,22,야간,목,1,1,0,0,0,충남,예산군,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,화물차,화물차,933298,1853031,126.7535293,36.67289457
2017,2017-05-12 2:00,20,야간,금,1,1,0,0,0,경남,창원시(통합),차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,1109813,1682868,128.7053617,35.13503588
2017,2017-05-12 10:00,58,주간,금,1,1,0,0,0,경기,안성시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,998049,1899315,127.4780461,37.09246411
2017,2017-05-12 11:00,35,주간,금,1,1,0,0,0,경북,경주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1164094,1746026,129.3136711,35.69684777
2017,2017-05-12 15:00,0,주간,금,1,3,0,2,0,강원,횡성군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,화물차,화물차,1040314,1957153,127.899829,37.58984076
2017,2017-05-12 15:00,40,주간,금,1,6,0,5,0,대전,서구,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,승용차,승용차,986680,1811685,127.3516412,36.30239935
2017,2017-05-12 17:00,20,주간,금,1,2,1,0,0,전남,담양군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,943325,1700705,126.8766338,35.30026247
2017,2017-05-12 17:00,37,주간,금,1,1,0,0,0,경북,경주시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,이륜차,이륜차,1157285,1767301,129.242628,35.88969009
2017,2017-05-12 18:00,58,야간,금,1,1,0,0,0,경기,부천시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,자전거,자전거,936442,1948315,126.7806356,37.53195879
2017,2017-05-13 1:00,30,야간,토,1,1,0,0,0,충북,진천군,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,997693,1879470,127.474101,36.91357205
2017,2017-05-13 1:00,45,야간,토,1,1,0,0,0,제주,제주시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,기타단일로,승용차,승용차,보행자,보행자,913807,1503497,126.5718533,33.51990862
2017,2017-05-13 2:00,20,야간,토,1,1,0,0,0,경남,밀양시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1112747,1710681,128.7413783,35.38544378
2017,2017-05-13 4:00,25,야간,토,1,1,0,0,0,부산,사하구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,1136146,1675857,128.9931572,35.06862015
2017,2017-05-13 10:00,25,주간,토,1,2,0,1,0,전남,순천시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,승용차,승용차,1000644,1661583,127.507053,34.94909572
2017,2017-05-13 11:00,17,주간,토,1,2,0,1,0,경남,함양군,차량단독,전복,전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1017133,1714388,127.6887367,35.42509971
2017,2017-05-13 15:00,5,주간,토,1,1,0,0,0,충남,예산군,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,사륜오토바이(ATV),사륜오토바이(ATV),없음,없음,929755,1861756,126.7130808,36.75128674
2017,2017-05-13 17:00,51,주간,토,1,1,0,0,0,대구,달서구,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,자전거,없음,없음,1093662,1760709,128.5370859,35.83842511
2017,2017-05-13 19:00,40,야간,토,1,1,0,0,0,서울,구로구,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,화물차,화물차,941636,1941959,126.8399233,37.47501522
2017,2017-05-13 22:00,30,야간,토,1,1,0,0,0,경기,김포시,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,이륜차,이륜차,없음,없음,921415,1967578,126.6085029,37.70440615
2017,2017-05-13 23:00,10,야간,토,1,1,0,0,0,경북,포항시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,1165850,1790796,129.3423993,36.09999628
2017,2017-05-14 0:00,20,야간,일,1,2,1,0,0,광주,동구,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,승용차,승용차,948725,1678935,126.9376867,35.10526812
2017,2017-05-14 0:00,55,야간,일,1,3,0,0,2,경기,이천시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,승용차,승용차,987203,1916619,127.3557042,37.24835942
2017,2017-05-14 3:00,0,야간,일,1,1,0,0,0,전북,무주군,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,1013557,1778716,127.6504298,36.00515806
2017,2017-05-14 10:00,30,주간,일,1,2,0,0,1,경북,김천시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,화물차,이륜차,이륜차,1036505,1771071,127.9047071,35.93564296
2017,2017-05-14 11:00,20,주간,일,1,1,0,0,0,충북,충주시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,1038091,1893350,127.9283156,37.03792259
2017,2017-05-14 20:00,15,야간,일,1,1,0,0,0,충북,청주시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,997924,1847873,127.4767803,36.62873268
2017,2017-05-14 21:00,13,야간,일,1,1,0,0,0,대전,동구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,보행자,보행자,997284,1808448,127.4697603,36.27330437
2017,2017-05-15 3:00,30,야간,월,1,2,0,0,1,서울,동작구,차량단독,도로이탈,도로이탈 기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,948174,1944294,126.9136976,37.49645101
2017,2017-05-15 4:00,0,야간,월,1,3,1,1,0,경남,사천시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1052485,1675152,128.0756556,35.07008729
2017,2017-05-15 6:00,30,주간,월,1,1,0,0,0,전북,순창군,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,사륜오토바이(ATV),사륜오토바이(ATV),947138,1716979,126.9175174,35.44720454
2017,2017-05-15 8:00,20,주간,월,1,1,0,0,0,서울,마포구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,949789,1949995,126.9315774,37.54792445
2017,2017-05-15 9:00,17,주간,월,1,2,0,1,0,서울,강동구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,자전거,자전거,970431,1950337,127.1652401,37.55190074
2017,2017-05-15 9:00,0,주간,월,1,1,0,0,0,경북,포항시,차대사람,보도통행중,보도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,1154005,1806435,129.2139372,36.24288023
2017,2017-05-15 11:00,42,주간,월,1,1,0,0,0,경기,의왕시,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,특수차,특수차,자전거,자전거,952459,1926252,126.9633329,37.3340619
2017,2017-05-15 11:00,30,주간,월,1,3,2,0,0,서울,양천구,차대차,기타,기타,운전자법규위반,신호위반,교차로,교차로내,원동기장치자전거,원동기장치자전거,화물차,화물차,945149,1947765,126.8792188,37.52756075
2017,2017-05-15 13:00,9,주간,월,1,1,0,0,0,경기,포천시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,978773,1996303,127.2583376,37.966431
2017,2017-05-15 15:00,30,주간,월,1,4,2,1,0,전남,해남군,차대차,추돌,추돌,운전자법규위반,과속,단일로,기타단일로,화물차,화물차,화물차,화물차,903761,1627759,126.4499499,34.63955901
2017,2017-05-15 16:00,45,주간,월,1,2,0,1,0,서울,도봉구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,960613,1961615,127.0534831,37.65318457
2017,2017-05-15 17:00,25,주간,월,1,1,0,0,0,전북,남원시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,이륜차,이륜차,없음,없음,984296,1703237,127.3272195,35.32457649
2017,2017-05-15 19:00,20,야간,월,1,1,0,0,0,대전,유성구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,보행자,보행자,985828,1819845,127.3420031,36.37595285
2017,2017-05-15 20:00,40,야간,월,1,1,0,0,0,충남,논산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,964732,1801532,127.1076447,36.2103133
2017,2017-05-15 21:00,5,야간,월,1,2,1,0,0,충북,충주시,차대차,측면충돌,측면충돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,화물차,화물차,승용차,승용차,1030369,1891296,127.841404,37.01968904
2017,2017-05-15 23:00,0,야간,월,1,4,2,1,0,충북,충주시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,화물차,화물차,1025275,1892957,127.7841944,37.03481268
2017,2017-05-16 2:00,16,야간,화,1,1,0,0,0,서울,송파구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,968138,1944089,127.1395519,37.49550824
2017,2017-05-16 2:00,15,야간,화,1,1,0,0,0,인천,남동구,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,이륜차,이륜차,929908,1939250,126.7075521,37.44978401
2017,2017-05-16 4:00,50,야간,화,1,1,0,0,0,경기,시흥시,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,농기계,농기계,931677,1929813,126.7284232,37.36486084
2017,2017-05-16 4:00,20,야간,화,1,2,0,1,0,경남,김해시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,1127974,1693457,128.9062997,35.22834354
2017,2017-05-16 6:00,25,주간,화,1,1,0,0,0,경북,칠곡군,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,교차로,교차로내,특수차,특수차,화물차,화물차,1073982,1784324,128.3213995,36.05299955
2017,2017-05-16 8:00,10,주간,화,1,1,0,0,0,경남,하동군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,기타,기타,승용차,승용차,보행자,보행자,1026376,1675506,127.7893082,35.07430046
2017,2017-05-16 10:00,0,주간,화,1,1,0,0,0,대구,서구,차대차,측면충돌,측면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,이륜차,이륜차,승합차,승합차,1096397,1764500,128.5678231,35.87233429
2017,2017-05-16 10:00,50,주간,화,1,1,0,0,0,강원,인제군,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,승용차,승용차,1070134,1996043,128.2983948,37.96162661
2017,2017-05-16 17:00,40,주간,화,1,1,0,0,0,충남,당진시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,이륜차,이륜차,승용차,승용차,927051,1869747,126.6820267,36.82311211
2017,2017-05-16 18:00,0,야간,화,1,5,3,1,0,전남,무안군,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,화물차,화물차,화물차,895915,1665498,126.3596798,34.97904458
2017,2017-05-16 18:00,35,야간,화,1,1,0,0,0,경기,용인시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,기타,기타,농기계,농기계,없음,없음,981444,1907036,127.2910058,37.16188077
2017,2017-05-16 20:00,15,야간,화,1,1,0,0,0,충남,보령시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,918228,1817652,126.5886436,36.35281103
2017,2017-05-16 20:00,0,야간,화,1,1,0,0,0,경남,합천군,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,1056829,1739054,128.1277418,35.64601579
2017,2017-05-16 23:00,32,야간,화,1,1,0,0,0,충남,공주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,966711,1830501,127.1284221,36.47154594
2017,2017-05-17 0:00,23,야간,수,1,1,0,0,0,경기,성남시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,967352,1931731,127.1312072,37.38409106
2017,2017-05-17 5:00,52,야간,수,1,4,1,2,0,울산,남구,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,화물차,화물차,화물차,1164035,1725347,129.3088191,35.51049796
2017,2017-05-17 8:00,20,주간,수,1,1,0,0,0,경남,고성군,차대차,측면충돌,측면충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,화물차,화물차,이륜차,이륜차,1075606,1666896,128.3284753,34.99417889
2017,2017-05-17 12:00,25,주간,수,1,1,0,0,0,경기,화성시,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,938872,1914158,126.8109594,37.22425936
2017,2017-05-17 12:00,55,주간,수,1,2,0,1,0,경북,경주시,차대차,측면충돌,측면충돌,운전자법규위반,중앙선 침범,교차로,교차로부근,이륜차,이륜차,특수차,특수차,1175337,1756739,129.4402161,35.79144816
2017,2017-05-17 13:00,35,주간,수,1,1,0,0,0,강원,홍천군,차대차,후진중충돌,후진중충돌,운전자법규위반,안전운전 의무 불이행,단일로,터널안,화물차,화물차,농기계,농기계,1033245,1963395,127.8769698,37.66947112
2017,2017-05-17 16:00,52,주간,수,1,1,0,0,0,경기,성남시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,승합차,승합차,보행자,보행자,965340,1926826,127.1087097,37.33980597
2017,2017-05-17 16:00,40,주간,수,1,2,0,1,0,경북,경주시,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,1143092,1762071,129.0844955,35.84473221
2017,2017-05-17 20:00,20,야간,수,1,1,0,0,0,울산,중구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,승합차,보행자,보행자,1163162,1729949,129.3001232,35.55211599
2017,2017-05-18 0:00,50,야간,목,1,1,0,0,0,경기,의정부시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,승용차,보행자,보행자,959480,1971055,127.0401138,37.7382187
2017,2017-05-18 3:00,15,야간,목,1,1,0,0,0,경기,파주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,941675,1980051,126.837321,37.81833481
2017,2017-05-18 4:00,47,야간,목,1,1,0,0,0,부산,서구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,1138912,1678664,129.0239707,35.09354357
2017,2017-05-18 6:00,14,주간,목,1,1,0,0,0,서울,동작구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,951376,1944761,126.9498891,37.50083442
2017,2017-05-18 6:00,25,주간,목,1,1,0,0,0,대구,서구,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,단일로,기타단일로,자전거,자전거,승용차,승용차,1096044,1765746,128.5640636,35.88360114
2017,2017-05-18 6:00,14,주간,목,1,1,0,0,0,대전,중구,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,991173,1813564,127.4016631,36.31939103
2017,2017-05-18 8:00,39,주간,목,1,1,0,0,0,충남,금산군,차대차,측면충돌,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,농기계,농기계,988889,1791023,127.376538,36.11614687
2017,2017-05-18 12:00,20,주간,목,1,1,0,0,0,대구,동구,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,1112814,1764358,128.7496239,35.86930034
2017,2017-05-18 12:00,30,주간,목,1,1,0,0,0,경북,경주시,차대차,측면충돌,측면충돌,운전자법규위반,신호위반,단일로,기타단일로,자전거,자전거,자전거,자전거,1154948,1764713,129.2162425,35.86673969
2017,2017-05-18 12:00,35,주간,목,1,1,0,0,0,강원,태백시,차량단독,전도,전도,운전자법규위반,안전운전 의무 불이행,주차장,주차장,승용차,승용차,없음,없음,1132721,1909130,128.991464,37.17169122
2017,2017-05-18 15:00,15,주간,목,1,2,0,1,0,전남,보성군,차대차,추돌,추돌,운전자법규위반,안전운전 의무 불이행,단일로,터널안,화물차,화물차,건설기계,건설기계,977292,1648312,127.251665,34.82916982
