발생년,발생년월일시,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2013,20130305,주간,화,1,1,0,0,0,서울,송파구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,964446,1946462,127.09767120000001,37.51676231
2013,20130305,야간,화,1,1,0,0,0,서울,양천구,차대차,측면직각충돌,측면직각충돌,안전운전 의무 불이행,단일로,기타단일로,자전거,대형,943492,1945495,126.8606412,37.507001
2013,20130306,야간,수,1,1,0,0,0,서울,마포구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,945349,1953279,126.88107140000001,37.57727064
2013,20130309,주간,토,1,1,0,0,0,서울,영등포구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,945347,1947289,126.881495,37.52328227
2013,20130309,야간,토,1,1,0,0,0,서울,강서구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,0,944201,1950673,126.86832949999999,37.55368351
2013,20130310,야간,일,1,1,0,0,0,서울,광진구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,교량위,경형,0,961013,1948230,127.0771238,37.53037312
2013,20130311,주간,월,1,1,0,0,0,서울,중랑구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,중형,963766,1955415,127.0895341,37.59743235
2013,20130312,주간,화,1,1,0,0,0,서울,강서구,차대사람,기타,기타,보행자 보호의무 위반,교차로,교차로부근,건설기계,보행자,941570,1951248,126.8384382,37.55873317
2013,20130312,주간,화,1,1,0,0,0,서울,서대문구,차대사람,차도통행중,차도통행중,중앙선 침범,단일로,기타단일로,건설기계,보행자,948660,1952938,126.9185909,37.57438781
2013,20130313,주간,수,1,6,5,0,0,서울,강남구,차대차,측면직각충돌,측면직각충돌,중앙선 침범,단일로,기타단일로,중형,중형,962453,1944394,127.0752246,37.49804361
2013,20130314,주간,목,1,1,0,0,0,서울,금천구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로부근,건설기계,보행자,946884,1939921,126.89942020000001,37.45696293
2013,20130316,야간,토,2,2,0,0,0,서울,은평구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로내,원동기장치자전거,대형,948075,1957313,126.91165590000001,37.61378708
2013,20130316,주간,토,1,1,0,0,0,서울,영등포구,차대차,측면직각충돌,측면직각충돌,안전거리 미확보,단일로,기타단일로,소형,대형,945477,1947301,126.8829652,37.52339812
2013,20130317,야간,일,1,1,0,0,0,서울,관악구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,소형,중형,949355,1943542,126.92710929999998,37.48973861
2013,20130317,야간,일,1,1,0,0,0,서울,성북구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,중형,0,960027,1956321,127.0474517,37.60575743
2013,20130317,야간,일,1,1,0,0,0,서울,용산구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,대형,0,951713,1947503,126.95352140000001,37.5255664
2013,20130317,주간,일,1,1,0,0,0,서울,서대문구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,953087,1951645,126.96866029999998,37.56323439
2013,20130318,주간,월,1,1,0,0,0,서울,강서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,942143,1949836,126.84529340000002,37.54648608
2013,20130319,주간,화,1,1,0,0,0,서울,용산구,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,횡단보도상,대형,보행자,957136,1947410,127.01489840000002,37.524996200000004
2013,20130319,야간,화,1,1,0,0,0,서울,강남구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로내,중형,중형,961971,1944221,127.06978070000001,37.49646455
2013,20130320,주간,수,1,1,0,0,0,서울,종로구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,소형,0,952949,1954590,126.9670543,37.58950676
2013,20130320,주간,수,1,1,0,0,0,서울,구로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,건설기계,보행자,943269,1943988,126.8582345,37.49340458
2013,20130324,야간,일,1,2,0,1,0,서울,성동구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,0,960743,1948393,127.0556659,37.53401693
2013,20130325,주간,월,1,1,0,0,0,서울,금천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,945571,1940729,126.88451529999999,37.46416923
2013,20130326,야간,화,1,1,0,0,0,서울,송파구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,966687,1942882,127.12319199999999,37.48457774
2013,20130326,주간,화,1,1,0,0,0,서울,노원구,차대사람,보도통행중,보도통행중,중앙선 침범,단일로,기타단일로,소형,보행자,962419,1958989,127.07409170000001,37.62959163
2013,20130328,야간,목,1,4,0,2,1,서울,서초구,차대차,기타,기타,안전거리 미확보,단일로,기타단일로,중형,대형,963702,1940521,127.08954540000002,37.46318442
2013,20130328,주간,목,1,1,0,0,0,서울,성북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,956666,1954603,127.0091544,37.58980652
2013,20130329,야간,금,1,1,0,0,0,서울,강남구,차대사람,횡단중,횡단중,신호위반,단일로,횡단보도상,중형,보행자,964662,1943311,127.1002668,37.48836925
2013,20130329,야간,금,1,1,0,0,0,서울,관악구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,952855,1941323,126.9668414,37.46992344
2013,20130330,주간,토,1,1,0,0,0,서울,성동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,960261,1949696,127.05013999999998,37.54574065
2013,20130331,야간,일,1,3,2,0,0,서울,강동구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,중형,0,969640,1950336,127.1562852,37.551866
2013,20130331,주간,일,1,1,0,0,0,서울,강동구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,소형,경형,967501,1950840,127.132047,37.55633577
2013,20130401,주간,월,1,1,0,0,0,서울,강남구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,961566,1944811,127.0651683,37.50176569
2013,20130404,야간,목,1,3,2,0,0,서울,용산구,차대사람,보도통행중,보도통행중,기타(운전자법규위반),교차로,교차로부근,중형,보행자,952876,1948882,126.96659440000002,37.53805581
2013,20130406,야간,토,1,2,1,0,0,서울,관악구,차대차,기타,기타,과속,단일로,기타단일로,소형,원동기장치자전거,949742,1940343,126.9317155,37.46105258
2013,20130406,야간,토,1,16,2,13,0,서울,구로구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,943098,1943397,126.85634590000001,37.48806731
2013,20130407,야간,일,1,7,6,0,0,서울,양천구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,중형,중형,943654,1949589,126.86216,37.54391041
2013,20130408,주간,월,1,1,0,0,0,서울,강서구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,중형,938249,1955008,126.8030926,37.59374509
2013,20130411,야간,목,1,1,0,0,0,서울,강남구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,961538,1942308,127.0649824,37.47920393
2013,20130413,야간,토,1,1,0,0,0,서울,송파구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로내,중형,중형,964399,1945334,127.09719399999999,37.50659335
2013,20130413,야간,토,1,1,0,0,0,서울,용산구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,953079,1948039,126.968946,37.53046802
2013,20130414,주간,일,1,1,0,0,0,서울,관악구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,948198,1942915,126.91406620000001,37.48402314
2013,20130415,야간,월,1,1,0,0,0,서울,강서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,938164,1953529,126.79968459999999,37.57906919
2013,20130416,주간,화,1,1,0,0,0,서울,동작구,차대사람,기타,기타,기타(운전자법규위반),단일로,기타단일로,소형,보행자,950114,1943924,126.93556609999999,37.49333968
2013,20130419,주간,금,1,1,0,0,0,서울,서대문구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,952373,1952625,126.96065800000001,37.57176629999999
2013,20130420,야간,토,2,2,0,0,0,서울,강남구,차대차,정면충돌,정면충돌,안전운전 의무 불이행,고가도로위,고가도로위,대형,중형,958296,1947710,127.02812469999999,37.5275249
2013,20130422,주간,월,1,1,0,0,0,서울,광진구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,중형,보행자,962409,1951188,127.07437900000001,37.55927868
2013,20130423,야간,화,1,2,1,0,0,서울,강남구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,소형,0,960693,1941745,127.0554555,37.4740938
2013,20130423,야간,화,1,5,0,4,0,서울,용산구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,교량위,대형,대형,951544,1948011,126.9570527,37.53333431
2013,20130424,야간,수,1,1,0,0,0,서울,구로구,차대차,측면직각충돌,측면직각충돌,중앙선 침범,단일로,기타단일로,소형,대형,940161,1942572,126.8231928,37.48044587
2013,20130424,야간,수,1,12,1,4,6,서울,서초구,차대차,측면직각충돌,측면직각충돌,안전거리 미확보,단일로,기타단일로,중형,소형,954985,1945387,126.99067990000002,37.50665983
2013,20130425,주간,목,1,1,0,0,0,서울,노원구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,959902,1958933,127.0455702,37.62898048
2013,20130425,야간,목,1,1,0,0,0,서울,영등포구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,946729,1944761,126.8973175,37.500577899999996
2013,20130426,야간,금,1,2,1,0,0,서울,강서구,차대차,기타,기타,중앙선 침범,단일로,기타단일로,중형,중형,938049,1953972,126.79834479999998,37.58305416
2013,20130427,주간,토,1,6,4,1,0,서울,서초구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,중형,중형,962105,1936710,127.07168300000001,37.42876988
2013,20130428,주간,일,2,6,0,4,0,서울,구로구,차대차,측면직각충돌,측면직각충돌,안전운전 의무 불이행,단일로,기타단일로,중형,소형,945263,1946283,126.88061940000001,37.5142101
2013,20130429,야간,월,1,2,0,1,0,서울,서대문구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,터널안,중형,중형,951707,1955340,126.95293729999999,37.59620224
2013,20130430,야간,화,1,1,0,0,0,서울,마포구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,946991,1952025,126.89975700000001,37.56606429
2013,20130501,야간,수,1,1,0,0,0,서울,은평구,차대사람,기타,기타,안전운전 의무 불이행,단일로,횡단보도상,대형,보행자,950437,1955484,126.9385416,37.59743257
2013,20130505,야간,일,1,2,0,1,0,서울,동대문구,차대차,기타,기타,중앙선 침범,단일로,기타단일로,중형,대형,961125,1954525,127.0596644,37.58930271
2013,20130505,주간,일,1,1,0,0,0,서울,강서구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로부근,원동기장치자전거,대형,942840,1951027,126.8522345,37.5567456
2013,20130506,주간,월,1,2,1,0,0,서울,강남구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,대형,보행자,961531,1942312,127.064903,37.47923969
2013,20130507,주간,화,1,6,0,4,1,서울,구로구,차대차,추돌,주정차중 추돌,안전운전 의무 불이행,단일로,기타단일로,소형,소형,942292,1944477,126.84714450000001,37.49775142
2013,20130507,주간,화,1,1,0,0,0,서울,마포구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,946672,1953114,126.89606570000001,37.57586109
2013,20130508,야간,수,1,1,0,0,0,서울,서초구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,대형,보행자,954216,1943116,126.98212079999999,37.48615278
2013,20130508,주간,수,1,1,0,0,0,서울,금천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,중형,보행자,946618,1942156,126.897893,37.47877254
2013,20130508,야간,수,1,1,0,0,0,서울,마포구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,951866,1950244,126.95507309999999,37.55027958
2013,20130509,주간,목,1,1,0,0,0,서울,영등포구,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,자전거,0,948206,1945243,126.9139928,37.50500632
2013,20130511,야간,토,1,1,0,0,0,서울,양천구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,소형,0,944782,1946706,126.87514509999998,37.51799398
2013,20130511,야간,토,1,1,0,0,0,서울,관악구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,보행자,949836,1941084,126.9327176,37.46761029
2013,20130513,주간,월,1,1,0,0,0,서울,강북구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,자전거,958339,1960030,127.02779469999999,37.63879836
2013,20130513,야간,월,1,2,1,0,0,서울,노원구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,961418,1961023,127.06264009999998,37.64788296
2013,20130514,주간,화,1,1,0,0,0,서울,금천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,946848,1940127,126.8989983,37.45881759
2013,20130514,주간,화,1,1,0,0,0,서울,송파구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,967454,1945729,127.1317415,37.51026648
2013,20130514,야간,화,1,1,0,0,0,서울,관악구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,대형,대형,951576,1942137,126.9523244,37.47719411
2013,20130515,야간,수,1,1,0,0,0,서울,종로구,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,터널안,중형,0,951654,1956790,126.95224109999998,37.60926844
2013,20130515,주간,수,1,1,0,0,0,서울,강남구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,961130,1942819,127.0603409,37.48379271
2013,20130515,주간,수,1,1,0,0,0,서울,서초구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,중형,대형,960174,1940362,127.0496607,37.46160599
2013,20130515,주간,수,1,1,0,0,0,서울,강동구,차대사람,기타,기타,안전운전 의무 불이행,기타/불명,기타/불명,중형,보행자,968235,1948949,127.14070670000001,37.5401651
2013,20130516,주간,목,1,1,0,0,0,서울,양천구,차대차,측면직각충돌,측면직각충돌,안전운전 의무 불이행,단일로,횡단보도부근,자전거,대형,942757,1947108,126.8521999,37.52149378
2013,20130520,주간,월,1,2,1,0,0,서울,송파구,차대사람,기타,기타,기타(운전자법규위반),단일로,기타단일로,중형,보행자,965528,1945189,127.1099745,37.50532927
2013,20130521,야간,화,1,1,0,0,0,서울,구로구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,중형,보행자,945809,1942627,126.8870668,37.48129025
2013,20130522,주간,수,1,2,1,0,0,서울,용산구,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,교량위,원동기장치자전거,0,954332,1946848,126.9845712,37.51966692
2013,20130525,야간,토,1,1,0,0,0,서울,송파구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,중형,자전거,965325,1946345,127.105171,37.5151201
2013,20130527,주간,월,1,1,0,0,0,서울,구로구,차대사람,횡단중,횡단중,신호위반,단일로,횡단보도상,대형,보행자,943087,1943397,126.8562215,37.48806663
2013,20130529,주간,수,1,1,0,0,0,서울,강남구,차대차,추돌,진행중 추돌,교차로 통행방법 위반,교차로,교차로부근,중형,중형,960294,1941464,127.0509582,37.47154396
2013,20130530,주간,목,1,1,0,0,0,서울,관악구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,중형,보행자,949197,1942352,126.92540430000001,37.47900418
2013,20130601,주간,토,1,1,0,0,0,서울,강동구,차대차,정면충돌,정면충돌,안전운전 의무 불이행,단일로,기타단일로,자전거,자전거,969147,1952036,127.15063229999998,37.56717241
2013,20130602,주간,일,1,1,0,0,0,서울,영등포구,차대차,측면직각충돌,측면직각충돌,안전운전 의무 불이행,교차로,교차로내,자전거,대형,947270,1944398,126.9034638,37.49733718
2013,20130603,야간,월,1,1,0,0,0,서울,강동구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,대형,0,967940,1974913,127.1368612,37.53018433
2013,20130604,주간,화,1,2,0,1,0,서울,강서구,차대사람,기타,기타,안전거리 미확보,단일로,기타단일로,소형,보행자,941606,1953258,126.83868559999999,37.57685151
2013,20130605,야간,수,1,1,0,0,0,서울,송파구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,소형,보행자,968197,1944863,127.1401858,37.50248672
2013,20130607,주간,금,1,1,0,0,0,서울,동대문구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,961046,1954509,127.05877040000001,37.58915516
2013,20130608,야간,토,1,1,0,0,0,서울,영등포구,차대사람,횡단중,횡단중,과속,단일로,횡단보도부근,소형,보행자,947915,1946955,126.91057920000002,37.52042049
2013,20130608,야간,토,1,1,0,0,0,서울,서대문구,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,중형,0,947734,1952725,126.9085402,37.57225849
2013,20130608,주간,토,1,1,0,0,0,서울,중랑구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로내,소형,중형,962917,1952568,127.08009380000001,37.57171975
2013,20130609,주간,일,1,1,0,0,0,서울,송파구,차대차,측면직각충돌,측면직각충돌,안전운전 의무 불이행,단일로,기타단일로,자전거,대형,965668,1944637,127.1114956,37.50044259
2013,20130610,야간,월,1,1,0,0,0,서울,중랑구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,소형,보행자,962850,1956096,127.07912309999999,37.60353384
