발생년,발생년월일시,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2016,20160828,야간,일,1,1,0,0,0,서울,성북구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,경형,,955749,1956717,126.9987263,37.60879725
2016,20160826,야간,금,1,1,0,0,0,서울,도봉구,차대사람,횡단중,횡단중,과속,단일로,횡단보도상,중형,보행자,958653,1961382,127.0312771,37.65099832
2016,20161124,주간,목,1,1,0,0,0,서울,영등포구,차대차,측면직각충돌,측면직각충돌,안전운전 의무 불이행,교차로,교차로부근,건설기계,자전거,947627,1947490,126.90728200000001,37.52522622
2016,20161102,주간,수,1,2,0,1,0,서울,동작구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,교차로,교차로부근,소형,대형,951271,1944892,126.9486925,37.50200962
2016,20161106,야간,일,1,3,0,2,0,서울,강북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,959579,1957635,127.04198149999999,37.6172672
2016,20161112,주간,토,1,1,0,0,0,서울,관악구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,950421,1942176,126.93925929999999,37.47748436
2016,20160612,야간,일,1,1,0,0,0,서울,종로구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,953822,1953045,126.9770398,37.57562566
2016,20160612,주간,일,1,7,2,2,2,서울,영등포구,차대차,측면직각충돌,측면직각충돌,신호위반,단일로,기타단일로,중형,중형,949936,1946922,126.9334511,37.52023497
2016,20160624,야간,금,1,1,0,0,0,서울,광진구,차량단독,전도전복,전도전복,안전운전 의무 불이행,교차로,교차로내,소형,,962909,1952556,127.0799709,37.57162918
2016,20160827,주간,토,1,1,0,0,0,서울,마포구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,경형,보행자,950693,1949809,126.94182340000002,37.54629683
2016,20160722,주간,금,1,1,0,0,0,서울,성북구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,중형,보행자,957920,1953577,127.023417,37.58061717
2016,20160724,야간,일,1,1,0,0,0,서울,송파구,차대사람,횡단중,횡단중,신호위반,단일로,기타단일로,대형,보행자,965734,1944576,127.1116094,37.5005286
2016,20160729,야간,금,1,2,0,1,0,서울,마포구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,대형,보행자,950597,1949306,126.94077050000001,37.54175806
2016,20160811,주간,목,1,1,0,0,0,서울,강북구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,중형,보행자,958890,1957165,127.034201,37.61300044
2016,20160822,주간,월,1,2,0,1,0,서울,중구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,소형,소형,957152,1952363,127.0147902,37.56963967
2016,20160910,야간,토,1,1,0,0,0,서울,강동구,차대사람,횡단중,횡단중,신호위반,단일로,기타단일로,중형,보행자,971128,1951484,127.1730858,37.56226125
2016,20160919,야간,월,1,1,0,0,0,서울,강북구,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,,956999,1958382,127.012704,37.62388294
2016,20160719,주간,화,1,1,0,0,0,서울,강동구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,건설기계,보행자,970588,1949637,127.1670456,37.54559636
2016,20160729,야간,금,1,1,0,0,0,서울,은평구,차대차,측면직각충돌,측면직각충돌,교차로 통행방법 위반,교차로,교차로내,원동기장치자전거,중형,949248,1955876,126.92504579999999,37.60090084
2016,20160629,주간,수,1,1,0,0,0,서울,송파구,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,중형,,965601,1948382,127.11065090000001,37.53411187
2016,20160611,주간,토,1,3,0,2,0,서울,강서구,차대차,기타,기타,안전운전 의무 불이행,지하도로내,지하도로내,중형,중형,938834,1951533,126.8074387,37.56112422
2016,20160622,주간,수,1,1,0,0,0,서울,마포구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,950254,1949923,126.9368462,37.54730073
2016,20160702,야간,토,1,1,0,0,0,서울,성북구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,소형,,959866,1956241,127.04531000000001,37.60471536
2016,20160708,야간,금,1,1,0,0,0,서울,중랑구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,소형,,963368,1957914,127.0851449,37.62018495
2016,20160223,야간,화,1,1,0,0,0,서울,도봉구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,958943,1961090,127.03458090000001,37.6483795
2016,20160222,주간,월,1,1,0,0,0,서울,송파구,차대차,측면직각충돌,측면직각충돌,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,건설기계,964699,1946035,127.10055459999998,37.51292329
2016,20160210,주간,수,1,1,0,0,0,서울,양천구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,경형,보행자,943666,1947811,126.86243219999999,37.52788594
2016,20160303,야간,목,1,1,0,0,0,서울,성동구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,대형,보행자,958875,1950660,127.03439640000002,37.55436864
2016,20160217,야간,수,1,1,0,0,0,서울,노원구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,중형,보행자,962172,1960623,127.07120790000002,37.64430906
2016,20160227,야간,토,1,1,0,0,0,서울,마포구,차대사람,횡단중,횡단중,과속,단일로,횡단보도상,경형,보행자,951976,1950495,126.95630200000001,37.55254763
2016,20160305,야간,토,1,1,0,0,0,서울,강동구,차대차,기타,기타,안전운전 의무 불이행,기타/불명,기타/불명,대형,중형,968277,1951532,127.14080279999999,37.5626001
2016,20160306,야간,일,1,1,0,0,0,서울,강동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,중형,보행자,968946,1948631,127.14850049999998,37.53647497
2016,20160213,야간,토,1,1,0,0,0,서울,강서구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,경형,소형,941908,1949013,126.8424419,37.53861051
2016,20160302,주간,수,1,1,0,0,0,서울,강서구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,건설기계,보행자,939636,1950494,126.8166044,37.55181269
2016,20160325,주간,금,1,1,0,0,0,서울,양천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,940584,1948701,126.8274814,37.53571405
2016,20160326,야간,토,1,1,0,0,0,서울,용산구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,교량위,중형,보행자,956034,1949553,127.0022989,37.54425976
2016,20160309,주간,수,1,1,0,0,0,서울,강북구,차대사람,횡단중,횡단중,중앙선 침범,단일로,기타단일로,중형,보행자,957486,1958657,127.01820659999998,37.62638422
2016,20160222,야간,월,1,1,0,0,0,서울,구로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,중형,보행자,941577,1943689,126.83911880000001,37.49060414
2016,20160217,야간,수,1,1,0,0,0,서울,노원구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,경형,경형,964484,1959005,127.0974932,37.62981799
2016,20160225,야간,목,1,1,0,0,0,서울,도봉구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,959936,1965624,127.0455881,37.68928887
2016,20160310,주간,목,1,1,0,0,0,서울,관악구,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,교차로,교차로부근,소형,보행자,952012,1942492,126.95723219999999,37.48041658
2016,20160226,야간,금,1,1,0,0,0,서울,금천구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,946082,1942148,126.8901895,37.47698891
2016,20160302,주간,수,1,6,1,3,1,서울,강남구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로내,중형,중형,962227,1943661,127.0727055,37.49142755
2016,20160301,주간,화,1,1,0,0,0,서울,동대문구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,경형,보행자,959889,1953575,127.04571670000001,37.58068706
2016,20160129,야간,금,1,1,0,0,0,서울,마포구,차대사람,차도통행중,차도통행중,과속,단일로,기타단일로,중형,보행자,947291,1952911,126.90309009999999,37.57406709
2016,20160203,주간,수,1,1,0,0,0,서울,성북구,차대사람,기타,기타,과속,단일로,기타단일로,소형,보행자,959322,1955434,127.0391919,37.59741779
2016,20160210,야간,수,1,4,3,0,0,서울,광진구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로내,중형,중형,962601,1951739,127.07652479999999,37.56425284
2016,20160119,야간,화,1,1,0,0,0,서울,은평구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도부근,대형,보행자,948814,1958512,126.9199449,37.62463514
2016,20160123,야간,토,1,1,0,0,0,서울,강동구,차대사람,횡단중,횡단중,신호위반,교차로,교차로내,대형,보행자,970962,1950933,127.1712281,37.55728964
2016,20160128,야간,목,1,1,0,0,0,서울,강서구,차대차,추돌,진행중 추돌,기타(운전자법규위반),단일로,기타단일로,소형,소형,939583,1954330,126.8156881,37.58638277
2016,20160108,야간,금,1,1,0,0,0,서울,마포구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,소형,,945186,1953397,126.87921659999999,37.57832448
2016,20160206,주간,토,1,1,0,0,0,서울,송파구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,지하도로내,지하도로내,소형,중형,964678,1944886,127.10037220000001,37.50256605
2016,20160119,주간,화,1,1,0,0,0,서울,영등포구,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,중형,,947184,1948494,126.9021965,37.53425013
2016,20160119,야간,화,1,3,0,2,0,서울,마포구,차대차,정면충돌,정면충돌,안전거리 미확보,단일로,기타단일로,중형,소형,947083,1950443,126.9009128,37.55181088
2016,20160125,주간,월,1,1,0,0,0,서울,노원구,차대사람,횡단중,횡단중,신호위반,교차로,교차로내,소형,보행자,963297,1957946,127.0840943,37.62022632
2016,20160124,야간,일,1,1,0,0,0,서울,관악구,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,952703,1942031,126.9652218,37.47630316
2016,20160116,야간,토,1,1,0,0,0,서울,동대문구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,소형,중형,962071,1956485,127.0702778,37.60700819
2016,20160204,야간,목,1,1,0,0,0,서울,마포구,차량단독,기타,기타,안전운전 의무 불이행,교차로,교차로부근,원동기장치자전거,,948133,1951787,126.91270449999999,37.56398421
2016,20160130,야간,토,1,6,5,0,0,서울,영등포구,차대차,측면직각충돌,측면직각충돌,과속,단일로,기타단일로,중형,소형,945946,1949390,126.88811880000002,37.5422541
2016,20160205,주간,금,1,1,0,0,0,서울,관악구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,소형,보행자,948386,1941977,126.9162584,37.47557926
2016,20160205,야간,금,1,1,0,0,0,서울,은평구,차대사람,기타,기타,보행자 보호의무 위반,교차로,교차로내,대형,보행자,947950,1957377,126.91023510000001,37.61435684
2016,20160120,야간,수,1,1,0,0,0,서울,중구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,953362,1950773,126.9722753,37.55493928
2016,20160122,주간,금,1,1,0,0,0,서울,금천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,소형,보행자,946329,1942017,126.8929925,37.47582257
2016,20160206,주간,토,1,1,0,0,0,서울,은평구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,대형,보행자,949800,1956742,126.9312396,37.60873645
2016,20160210,야간,수,1,1,0,0,0,서울,동대문구,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,959277,1953133,127.0388101,37.57667633
2016,20161105,주간,토,1,1,0,0,0,서울,강서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,소형,보행자,944906,1950158,126.8762892,37.54911454
2016,20161216,야간,금,1,1,0,0,0,서울,송파구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,중형,보행자,966136,1943977,127.11690929999999,37.49442746
2016,20161109,야간,수,1,2,0,1,0,서울,관악구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,951405,1942618,126.95035870000001,37.48152052
2016,20161218,주간,일,1,1,0,0,0,서울,강동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,968694,1946999,127.14571770000002,37.52175649
2016,20161105,주간,토,1,1,0,0,0,서울,동대문구,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,소형,,961632,1954729,127.0653963,37.591162700000005
2016,20161028,주간,금,1,1,0,0,0,서울,용산구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,중형,보행자,952399,1949038,126.96118519999999,37.53943736
2016,20161006,야간,목,1,2,0,1,0,서울,구로구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,소형,경형,940713,1944426,126.8292864,37.49719169
2016,20160918,주간,일,1,3,2,0,0,서울,중구,차대차,측면직각충돌,측면직각충돌,안전거리 미확보,교차로,교차로부근,대형,중형,953127,1951258,126.96928359999998,37.55948398
2016,20160905,주간,월,1,1,0,0,0,서울,중구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,건설기계,보행자,953770,1951742,126.9765331,37.56387887
2016,20161018,주간,화,1,1,0,0,0,서울,광진구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,963430,1948728,127.0860616,37.53714693
2016,20160930,주간,금,1,1,0,0,0,서울,금천구,차대차,측면직각충돌,측면직각충돌,안전거리 미확보,단일로,기타단일로,소형,대형,946756,1941211,126.8979596,37.46878224
2016,20161005,주간,수,1,1,0,0,0,서울,광진구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,중형,보행자,962319,1948626,127.0734916,37.53618281
2016,20161020,야간,목,1,1,0,0,0,서울,중구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,956561,1951079,127.00817409999999,37.55803898
2016,20161028,야간,금,1,1,0,0,0,서울,중랑구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로부근,중형,보행자,962884,1955045,127.07956159999999,37.59406226
2016,20161005,주간,수,1,1,0,0,0,서울,노원구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,960635,1964394,127.05358249999999,37.67823303
2016,20161114,야간,월,1,1,0,0,0,서울,동대문구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,경형,보행자,960648,1953780,127.05430159999999,37.58256755
2016,20160922,주간,목,1,1,0,0,0,서울,서초구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,957592,1943543,127.02028200000001,37.490162700000006
2016,20160920,주간,화,1,1,0,0,0,서울,금천구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,947157,1940990,126.90243020000001,37.46661373
2016,20160901,야간,목,1,2,0,0,1,서울,동대문구,차대차,추돌,진행중 추돌,안전거리 미확보,단일로,기타단일로,자전거,자전거,958300,1953007,127.0277531,37.57549691
2016,20161020,야간,목,1,1,0,0,0,서울,서대문구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,소형,보행자,948036,1953683,126.91147179999999,37.58106754
2016,20161018,주간,화,1,1,0,0,0,서울,용산구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,중형,보행자,955952,1948373,127.0014415,37.53362019
2016,20161023,야간,일,1,1,0,0,0,서울,성동구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,중형,보행자,958155,1951900,127.02521170000001,37.56498241
2016,20161008,주간,토,1,1,0,0,0,서울,서대문구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,949128,1952038,126.92395309999999,37.56630201
2016,20161024,주간,월,1,1,0,0,0,서울,강서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,경형,보행자,944363,1950610,126.870108,37.55315581
2016,20161027,주간,목,1,1,0,0,0,서울,금천구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,경형,보행자,946752,1942258,126.8977376,37.47798757
2016,20160923,야간,금,1,4,0,2,1,서울,서대문구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,중형,보행자,949655,1951783,126.9299378,37.56403263
2016,20161010,야간,월,1,1,0,0,0,서울,도봉구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로내,원동기장치자전거,중형,960734,1960792,127.054899,37.64577192
2016,20161020,주간,목,1,1,0,0,0,서울,동작구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로부근,소형,보행자,950482,1945357,126.9373967,37.50476318
2016,20161024,야간,월,1,1,0,0,0,서울,금천구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로내,중형,자전거,946025,1940008,126.8897017,37.45769733
2016,20161004,야간,화,1,1,0,0,0,서울,강남구,차대차,기타,기타,신호위반,교차로,교차로내,중형,중형,958811,1947010,127.03387659999999,37.521467200000004
2016,20160929,야간,목,1,2,0,1,0,서울,은평구,차대차,기타,기타,부당한 회전,교차로,교차로내,자전거,중형,948422,1955664,126.9157037,37.59894412
2016,20160927,야간,화,1,1,0,0,0,서울,용산구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,중형,보행자,953094,1950618,126.96895090000001,37.55371386
2016,20160928,야간,수,1,1,0,0,0,서울,강동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,967912,1947789,127.13683370000001,37.52885024
2016,20161004,야간,화,1,1,0,0,0,서울,서초구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,957354,1943006,127.01762099999999,37.48531156
2016,20160928,야간,수,1,1,0,0,0,서울,구로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,943065,1943791,126.85594209999998,37.49161644
2016,20161008,야간,토,1,1,0,0,0,서울,강동구,차대차,기타,기타,신호위반,교차로,교차로내,중형,원동기장치자전거,968585,1950653,127.1443278,37.55468788
2016,20161003,야간,월,1,1,0,0,0,서울,관악구,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,951161,1942640,126.94780690000002,37.4816907
2016,20161002,야간,일,1,1,0,0,0,서울,영등포구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,947380,1946361,126.90456770000002,37.51503631
2016,20161003,야간,월,1,1,0,0,0,서울,은평구,차대차,측면직각충돌,측면직각충돌,안전운전 의무 불이행,교차로,교차로내,자전거,소형,948463,1956799,126.9160882,37.60917622
2016,20160916,야간,금,1,1,0,0,0,서울,동작구,차대차,기타,기타,부당한 회전,교차로,교차로내,자전거,중형,949230,1946077,126.92552040000001,37.51258024
2016,20161219,주간,월,1,2,0,0,1,서울,송파구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,소형,중형,967120,1944810,127.1280034,37.50197126
2016,20160730,야간,토,1,1,0,0,0,서울,영등포구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,947533,1944637,126.90601409999998,37.49957638
2016,20160927,주간,화,1,1,0,0,0,서울,성동구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,경형,보행자,957560,1950040,127.0195447,37.54872077
2016,20160102,주간,토,1,1,0,0,0,서울,강서구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로내,소형,대형,942086,1951145,126.8445032,37.55799275
2016,20160107,야간,목,1,1,0,0,0,서울,양천구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로부근,자전거,자전거,944324,1947670,126.8698895,37.52665506
2016,20161127,주간,일,1,2,0,0,1,서울,서초구,차대차,추돌,진행중 추돌,안전운전 의무 불이행,단일로,기타단일로,중형,소형,960482,1939017,127.04675139999999,37.45652739
2016,20161014,야간,금,1,1,0,0,0,서울,성북구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,958648,1956355,127.03150490000002,37.6056889
2016,20161024,야간,월,1,1,0,0,0,서울,도봉구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로부근,소형,보행자,959882,1961546,127.0452,37.65253101
2016,20161003,야간,월,1,1,0,0,0,서울,영등포구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,경형,보행자,945862,1949597,126.88698640000001,37.54465302
2016,20160924,야간,토,1,1,0,0,0,서울,마포구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,경형,소형,950702,1949987,126.9419133,37.54790165
2016,20160923,주간,금,1,1,0,0,0,서울,중랑구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,965063,1955759,127.10421000000001,37.6005831
2016,20160904,야간,일,1,1,0,0,0,서울,금천구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로내,중형,보행자,947792,1939212,126.90973659999999,37.45062426
2016,20161221,야간,수,1,1,0,0,0,서울,종로구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,952405,1956316,126.9607804,37.60503542
2016,20160721,야간,목,1,1,0,0,0,서울,강북구,차대사람,기타,기타,안전운전 의무 불이행,기타/불명,기타/불명,소형,보행자,958128,1960335,127.0253857,37.64153777
2016,20160107,주간,목,1,1,0,0,0,서울,동대문구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,958488,1953577,127.0298498,37.58064296
2016,20160112,주간,화,1,1,0,0,0,서울,동작구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,소형,보행자,950493,1945431,126.9398545,37.50682634
2016,20160131,주간,일,1,1,0,0,0,서울,구로구,차대차,기타,기타,중앙선 침범,단일로,기타단일로,자전거,중형,940226,1942633,126.823923,37.48099988
2016,20160206,주간,토,1,1,0,0,0,서울,동작구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,중형,950519,1945666,126.9402351,37.50888594
2016,20161126,주간,토,1,4,2,1,0,서울,강동구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,대형,소형,966543,1949014,127.1212841,37.53984301
2016,20161225,주간,일,1,1,0,0,0,서울,관악구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,947130,1942649,126.9020057,37.481565100000005
2016,20160424,주간,일,1,2,1,0,0,서울,강북구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로내,중형,원동기장치자전거,958356,1958142,127.028095,37.62178228
2016,20161118,주간,금,1,2,0,1,0,서울,송파구,차대사람,횡단중,횡단중,보행자 보호의무 위반,단일로,횡단보도상,소형,보행자,967034,1943214,127.12710200000001,37.48758267
2016,20161030,주간,일,1,1,0,0,0,서울,금천구,차대차,측면직각충돌,측면직각충돌,신호위반,교차로,교차로내,중형,소형,946711,1939556,126.8974906,37.45366314
2016,20161216,야간,금,1,1,0,0,0,서울,광진구,차량단독,전도전복,전도전복,안전운전 의무 불이행,단일로,기타단일로,소형,,962765,1952086,127.07836409999999,37.567387100000005
2016,20160211,야간,목,1,1,0,0,0,서울,종로구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,954513,1952433,126.984903,37.57014399
2016,20161224,야간,토,1,1,0,0,0,서울,종로구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,중형,보행자,954908,1952462,126.989374,37.57042481
2016,20161204,야간,일,1,3,2,0,0,서울,서대문구,차대차,기타,기타,신호위반,교차로,교차로내,원동기장치자전거,경형,950213,1953749,126.9359558,37.58192527
2016,20160429,야간,금,1,1,0,0,0,서울,양천구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,대형,보행자,943777,1948440,126.8636403,37.53356193
2016,20161128,주간,월,1,1,0,0,0,서울,양천구,차대차,추돌,진행중 추돌,중앙선 침범,교차로,교차로내,자전거,중형,944543,1946924,126.87242420000001,37.51994449
2016,20161201,야간,목,1,1,0,0,0,서울,은평구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,소형,보행자,948375,1957804,126.9150202,37.61822937
2016,20160304,야간,금,1,1,0,0,0,서울,서초구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,960815,1940012,127.05692739999999,37.45847867
2016,20160123,주간,토,1,1,0,0,0,서울,관악구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,중형,보행자,950415,1943140,126.93912649999999,37.48617282
2016,20160129,야간,금,1,1,0,0,0,서울,강서구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,대형,보행자,939223,1951550,126.8119866,37.56128421
2016,20160203,야간,수,1,1,0,0,0,서울,도봉구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,횡단보도상,중형,보행자,959793,1963808,127.0440664,37.67291482
2016,20161129,주간,화,1,1,0,0,0,서울,서대문구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도부근,건설기계,보행자,949644,1951961,126.929801,37.56563636
2016,20161230,야간,금,1,1,0,0,0,서울,광진구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,원동기장치자전거,중형,963179,1949064,127.0832037,37.54016542
2016,20161007,야간,금,1,2,1,0,0,서울,서초구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,중형,중형,959830,1939882,127.04579720000001,37.45726464
2016,20161230,야간,금,1,1,0,0,0,서울,도봉구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,중형,보행자,959921,1965617,127.0454183,37.68922512
2016,20161127,야간,일,1,1,0,0,0,서울,동대문구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,횡단보도상,대형,보행자,960889,1954444,127.05699560000001,37.58856263
2016,20161202,야간,금,1,1,0,0,0,서울,마포구,차대차,정면충돌,정면충돌,중앙선 침범,교차로,교차로부근,경형,대형,945440,1953949,126.882052,37.58331476
2016,20161223,야간,금,1,1,0,0,0,서울,송파구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,대형,보행자,966117,1943682,127.1186118,37.49242113
2016,20161223,야간,금,2,4,1,1,0,서울,관악구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,대형,원동기장치자전거,949509,1942381,126.92893090000001,37.47928267
2016,20161130,주간,수,1,1,0,0,0,서울,서초구,차대차,추돌,진행중 추돌,안전거리 미확보,지하도로내,지하도로내,경형,건설기계,955750,1944704,126.99937620000001,37.50054073
2016,20161230,야간,금,1,1,0,0,0,서울,동작구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,중형,보행자,950532,1946181,126.9402453,37.51358835
2016,20160902,야간,금,1,1,0,0,0,서울,동대문구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,경형,보행자,961401,1952127,127.0629169,37.56770048
2016,20160823,야간,화,1,2,0,1,0,서울,성동구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,원동기장치자전거,소형,958058,1950443,127.02515929999998,37.55237593
