,일자,군구,유동인구수
1517,20190430,구로구,8487290
1518,20190430,동대문구,7050260
1519,20190430,중구,6970460
1520,20190430,관악구,9024580
1521,20190430,도봉구,5384370
1522,20190430,강북구,5393870
1523,20190430,성북구,8048800
1524,20190430,강서구,10270240
1525,20190501,금천구,4980390
1526,20190501,서대문구,6276800
1527,20190501,강동구,7748010
1528,20190501,동대문구,7115580
1529,20190501,중구,4794480
1530,20190501,노원구,9713750
1531,20190501,도봉구,5799820
1532,20190501,강북구,5752330
1533,20190501,구로구,8258980
1534,20190501,성북구,8398070
1535,20190501,관악구,9764490
1536,20190501,광진구,7191470
1537,20190501,강서구,10487700
1538,20190501,용산구,5013090
1539,20190501,강남구,12214800
1540,20190501,동작구,7608680
1541,20190501,마포구,7891210
1542,20190501,서초구,9077670
1543,20190501,영등포구,8669910
1544,20190501,은평구,8103260
1545,20190501,중랑구,7131010
1546,20190501,성동구,5965660
1547,20190501,송파구,12102510
1548,20190501,양천구,7844690
1549,20190501,종로구,5179590
1550,20190502,금천구,5607090
1551,20190502,서대문구,6283360
1552,20190502,강동구,7516470
1553,20190502,동대문구,7030350
1554,20190502,중구,6777790
1555,20190502,노원구,9170330
1556,20190502,도봉구,5406400
1557,20190502,강북구,5394200
1558,20190502,구로구,8455350
1559,20190502,성북구,8015620
1560,20190502,관악구,8999560
1561,20190502,광진구,6762560
1562,20190502,강서구,10198200
1563,20190502,용산구,5331190
1564,20190502,강남구,15338470
1565,20190502,동작구,7342050
1566,20190502,마포구,8296120
1567,20190502,서초구,10550660
1568,20190502,영등포구,9855900
1569,20190502,은평구,7521750
1570,20190502,중랑구,6730980
1571,20190502,성동구,6289060
1572,20190502,송파구,12102620
1573,20190502,양천구,7360370
1574,20190502,종로구,6178820
1575,20190503,금천구,5511920
1576,20190503,서대문구,6133210
1577,20190503,강동구,7551260
1578,20190503,동대문구,6920570
1579,20190503,중구,6647020
1580,20190503,노원구,9077090
1581,20190503,도봉구,5369550
1582,20190503,강북구,5386970
1583,20190503,구로구,8390130
1584,20190503,성북구,7817780
1585,20190503,관악구,8907340
1586,20190503,광진구,6726950
1587,20190503,강서구,10184060
1588,20190503,용산구,5375140
1589,20190503,강남구,15248850
1590,20190503,동작구,7259550
1591,20190503,마포구,8337940
1592,20190503,서초구,10662710
1593,20190503,영등포구,9860550
1594,20190503,은평구,7500100
1595,20190503,중랑구,6706800
1596,20190503,성동구,6232540
1597,20190503,송파구,12196850
1598,20190503,양천구,7364900
1599,20190503,종로구,6099420
1600,20190504,금천구,4623670
1601,20190504,서대문구,5735290
1602,20190504,강동구,7616560
1603,20190504,동대문구,6575030
1604,20190504,중구,4390410
1605,20190504,노원구,9260690
1606,20190504,도봉구,5570910
1607,20190504,강북구,5562830
1608,20190504,구로구,7903490
1609,20190504,성북구,7625980
1610,20190504,관악구,9069350
1611,20190504,광진구,6938770
1612,20190504,강서구,10056470
1613,20190504,용산구,4989250
1614,20190504,강남구,12080000
1615,20190504,동작구,7104480
1616,20190504,마포구,7762370
1617,20190504,서초구,8891380
1618,20190504,영등포구,8321360
1619,20190504,은평구,7867040
1620,20190504,중랑구,6898670
1621,20190504,성동구,5583730
1622,20190504,송파구,12437290
1623,20190504,양천구,7503240
1624,20190504,종로구,4899600
1625,20190505,금천구,4505620
1626,20190505,서대문구,5539010
1627,20190505,강동구,7484600
1628,20190505,동대문구,6393350
1629,20190505,중구,3677590
1630,20190505,노원구,9198930
1631,20190505,도봉구,5671720
1632,20190505,강북구,5636610
1633,20190505,구로구,7779720
1634,20190505,성북구,7553950
1635,20190505,관악구,8956780
1636,20190505,광진구,6733440
1637,20190505,강서구,9826190
1638,20190505,용산구,4824980
1639,20190505,강남구,10667020
1640,20190505,동작구,6838070
1641,20190505,마포구,7336130
1642,20190505,서초구,7957590
1643,20190505,영등포구,8027230
1644,20190505,은평구,7878320
1645,20190505,중랑구,6899620
1646,20190505,성동구,5282420
1647,20190505,송파구,11519310
1648,20190505,양천구,7377170
1649,20190505,종로구,4331250
1650,20190506,금천구,4811630
1651,20190506,서대문구,5758420
1652,20190506,강동구,7701020
1653,20190506,동대문구,6682770
1654,20190506,중구,4022080
1655,20190506,노원구,9509890
1656,20190506,도봉구,5775590
1657,20190506,강북구,5710580
1658,20190506,구로구,7942540
1659,20190506,성북구,7901970
1660,20190506,관악구,9332940
1661,20190506,광진구,6915110
1662,20190506,강서구,10249010
1663,20190506,용산구,4816160
1664,20190506,강남구,11103140
1665,20190506,동작구,7212230
1666,20190506,마포구,7568710
1667,20190506,서초구,8401700
1668,20190506,영등포구,8291540
1669,20190506,은평구,8110240
1670,20190506,중랑구,7110940
1671,20190506,성동구,5618810
1672,20190506,송파구,11718600
1673,20190506,양천구,7717180
1674,20190506,종로구,4378420
1675,20190507,금천구,5661050
1676,20190507,서대문구,6262540
1677,20190507,강동구,7539520
1678,20190507,동대문구,7011610
1679,20190507,중구,6710480
1680,20190507,노원구,9136020
1681,20190507,도봉구,5399470
1682,20190507,강북구,5386010
1683,20190507,구로구,8489470
1684,20190507,성북구,8035220
1685,20190507,관악구,8977190
1686,20190507,광진구,6716630
1687,20190507,강서구,10200170
1688,20190507,용산구,5291970
1689,20190507,강남구,15240270
1690,20190507,동작구,7388930
1691,20190507,마포구,8185720
1692,20190507,서초구,10540100
1693,20190507,영등포구,9878130
1694,20190507,은평구,7550380
1695,20190507,중랑구,6734350
1696,20190507,성동구,6295170
1697,20190507,송파구,12078260
1698,20190507,양천구,7388450
1699,20190507,종로구,6022550
1700,20190508,금천구,5631450
1701,20190508,서대문구,6284980
1702,20190508,강동구,7546040
1703,20190508,동대문구,7044090
1704,20190508,중구,6688870
1705,20190508,노원구,9189050
1706,20190508,도봉구,5423470
1707,20190508,강북구,5390530
1708,20190508,구로구,8480710
1709,20190508,성북구,8068180
1710,20190508,관악구,8993190
1711,20190508,광진구,6724150
1712,20190508,강서구,10234470
1713,20190508,용산구,5287810
1714,20190508,강남구,15263880
1715,20190508,동작구,7422800
1716,20190508,마포구,8152210
1717,20190508,서초구,10539430
1718,20190508,영등포구,9853450
1719,20190508,은평구,7543210
1720,20190508,중랑구,6727860
1721,20190508,성동구,6288060
1722,20190508,송파구,12072000
1723,20190508,양천구,7411490
1724,20190508,종로구,6055140
1725,20190509,금천구,5608290
1726,20190509,서대문구,6269970
1727,20190509,강동구,7491630
1728,20190509,동대문구,6994750
1729,20190509,중구,6872120
1730,20190509,노원구,9080290
1731,20190509,도봉구,5393220
1732,20190509,강북구,5342830
1733,20190509,구로구,8451670
1734,20190509,성북구,8000020
1735,20190509,관악구,8959590
1736,20190509,광진구,6745190
1737,20190509,강서구,10166410
1738,20190509,용산구,5322700
1739,20190509,강남구,15477900
1740,20190509,동작구,7360670
1741,20190509,마포구,8232050
1742,20190509,서초구,10612320
1743,20190509,영등포구,9896650
1744,20190509,은평구,7479350
1745,20190509,중랑구,6687040
1746,20190509,성동구,6276690
1747,20190509,송파구,12063400
1748,20190509,양천구,7371490
1749,20190509,종로구,6181050
1750,20190510,금천구,5533270
1751,20190510,서대문구,6128300
1752,20190510,강동구,7512950
1753,20190510,동대문구,6902100
1754,20190510,중구,6737340
1755,20190510,노원구,8960250
1756,20190510,도봉구,5344580
1757,20190510,강북구,5346900
1758,20190510,구로구,8345790
1759,20190510,성북구,7787490
1760,20190510,관악구,8900870
1761,20190510,광진구,6732030
1762,20190510,강서구,10048820
1763,20190510,용산구,5351970
1764,20190510,강남구,15487870
1765,20190510,동작구,7310730
1766,20190510,마포구,8330690
1767,20190510,서초구,10673660
1768,20190510,영등포구,9905310
1769,20190510,은평구,7443780
1770,20190510,중랑구,6652730
1771,20190510,성동구,6216260
1772,20190510,송파구,12071540
1773,20190510,양천구,7420470
1774,20190510,종로구,6134850
1775,20190511,금천구,4804030
1776,20190511,서대문구,5822780
1777,20190511,강동구,7459000
1778,20190511,동대문구,6816880
1779,20190511,중구,4491910
1780,20190511,노원구,9265260
1781,20190511,도봉구,5768680
1782,20190511,강북구,5653650
1783,20190511,구로구,8260860
1784,20190511,성북구,8091270
1785,20190511,관악구,9326380
1786,20190511,광진구,6997370
1787,20190511,강서구,10412700
1788,20190511,용산구,5049050
1789,20190511,강남구,12464690
1790,20190511,동작구,7386340
1791,20190511,마포구,8524760
1792,20190511,서초구,9671650
1793,20190511,영등포구,8690560
1794,20190511,은평구,7922000
1795,20190511,중랑구,7037010
1796,20190511,성동구,5853600
1797,20190511,송파구,12608420
1798,20190511,양천구,7710120
1799,20190511,종로구,4899550
1800,20190512,금천구,4802320
1801,20190512,서대문구,5806530
1802,20190512,강동구,7537310
1803,20190512,동대문구,6784530
1804,20190512,중구,3610610
1805,20190512,노원구,9525750
1806,20190512,도봉구,6076900
1807,20190512,강북구,5945190
1808,20190512,구로구,8394430
1809,20190512,성북구,8279490
1810,20190512,관악구,9591640
1811,20190512,광진구,7027310
1812,20190512,강서구,10542560
1813,20190512,용산구,4835960
1814,20190512,강남구,11366900
1815,20190512,동작구,7419710
1816,20190512,마포구,8006920
1817,20190512,서초구,8889610
1818,20190512,영등포구,8419750
1819,20190512,은평구,8211750
1820,20190512,중랑구,7230500
1821,20190512,성동구,5651640
1822,20190512,송파구,12482000
1823,20190512,양천구,7888480
1824,20190512,종로구,4309450
1825,20190513,금천구,5716900
1826,20190513,서대문구,6062010
1827,20190513,강동구,7235090
1828,20190513,동대문구,7002500
1829,20190513,중구,6665340
1830,20190513,노원구,8983390
1831,20190513,도봉구,5499440
1832,20190513,강북구,5387980
1833,20190513,구로구,8662950
1834,20190513,성북구,8184510
1835,20190513,관악구,8889730
1836,20190513,광진구,6662990
1837,20190513,강서구,10301450
1838,20190513,용산구,5179680
1839,20190513,강남구,14929880
1840,20190513,동작구,7364660
1841,20190513,마포구,8463070
1842,20190513,서초구,10894250
1843,20190513,영등포구,9832700
1844,20190513,은평구,7483180
1845,20190513,중랑구,6771460
1846,20190513,성동구,6324940
1847,20190513,송파구,12382630
1848,20190513,양천구,7379910
1849,20190513,종로구,5922370
1850,20190514,금천구,5661460
1851,20190514,서대문구,6070840
1852,20190514,강동구,7188130
1853,20190514,동대문구,6992090
1854,20190514,중구,6841930
1855,20190514,노원구,8913570
1856,20190514,도봉구,5440390
1857,20190514,강북구,5327430
1858,20190514,구로구,8586350
1859,20190514,성북구,8192220
1860,20190514,관악구,8821700
1861,20190514,광진구,6631560
1862,20190514,강서구,10222270
1863,20190514,용산구,5236170
1864,20190514,강남구,15097550
1865,20190514,동작구,7321890
1866,20190514,마포구,8531100
1867,20190514,서초구,10990950
1868,20190514,영등포구,9829430
1869,20190514,은평구,7396470
1870,20190514,중랑구,6698430
1871,20190514,성동구,6335390
1872,20190514,송파구,12373000
1873,20190514,양천구,7286250
1874,20190514,종로구,6077140
1875,20190515,금천구,5575940
1876,20190515,서대문구,6285200
1877,20190515,강동구,7501580
1878,20190515,동대문구,7019440
1879,20190515,중구,6793750
1880,20190515,노원구,9115170
1881,20190515,도봉구,5364000
1882,20190515,강북구,5344500
1883,20190515,구로구,8422780
1884,20190515,성북구,8015900
1885,20190515,관악구,8969700
1886,20190515,광진구,6699290
1887,20190515,강서구,10147780
1888,20190515,용산구,5303100
1889,20190515,강남구,15361680
1890,20190515,동작구,7360200
1891,20190515,마포구,8302410
1892,20190515,서초구,10611130
1893,20190515,영등포구,9846730
1894,20190515,은평구,7467330
1895,20190515,중랑구,6650260
1896,20190515,성동구,6216290
1897,20190515,송파구,12054020
1898,20190515,양천구,7338360
1899,20190515,종로구,6192400
1900,20190516,금천구,5577260
1901,20190516,서대문구,6270020
1902,20190516,강동구,7454470
1903,20190516,동대문구,6995510
1904,20190516,중구,6835450
1905,20190516,노원구,9075530
1906,20190516,도봉구,5354180
1907,20190516,강북구,5311660
1908,20190516,구로구,8399370
1909,20190516,성북구,7958510
1910,20190516,관악구,8937230
1911,20190516,광진구,6746720
1912,20190516,강서구,10148670
1913,20190516,용산구,5326620
1914,20190516,강남구,15372820
1915,20190516,동작구,7346870
1916,20190516,마포구,8340690
1917,20190516,서초구,10568450
1918,20190516,영등포구,9805910
1919,20190516,은평구,7453650
1920,20190516,중랑구,6635030
1921,20190516,성동구,6267290
1922,20190516,송파구,12040860
1923,20190516,양천구,7320260
1924,20190516,종로구,6154760
1925,20190517,금천구,5509410
1926,20190517,서대문구,6211240
1927,20190517,강동구,7524630
1928,20190517,동대문구,6963790
1929,20190517,중구,6668390
1930,20190517,노원구,9041130
1931,20190517,도봉구,5356110
1932,20190517,강북구,5337840
1933,20190517,구로구,8372110
1934,20190517,성북구,7833940
1935,20190517,관악구,8933640
1936,20190517,광진구,6698300
1937,20190517,강서구,10070170
1938,20190517,용산구,5370380
1939,20190517,강남구,15332300
1940,20190517,동작구,7312480
1941,20190517,마포구,8396410
1942,20190517,서초구,10649460
1943,20190517,영등포구,9818460
1944,20190517,은평구,7448500
1945,20190517,중랑구,6656400
1946,20190517,성동구,6236290
1947,20190517,송파구,12109800
1948,20190517,양천구,7402700
1949,20190517,종로구,6035950
1950,20190518,금천구,4735560
1951,20190518,서대문구,5958760
1952,20190518,강동구,7737780
1953,20190518,동대문구,6778400
1954,20190518,중구,4524410
1955,20190518,노원구,9467830
1956,20190518,도봉구,5640090
1957,20190518,강북구,5634760
1958,20190518,구로구,8119530
1959,20190518,성북구,7896590
1960,20190518,관악구,9441600
1961,20190518,광진구,7044210
1962,20190518,강서구,10293160
1963,20190518,용산구,5122550
1964,20190518,강남구,12477240
1965,20190518,동작구,7442360
1966,20190518,마포구,8390750
1967,20190518,서초구,9332410
1968,20190518,영등포구,8659070
1969,20190518,은평구,7997410
1970,20190518,중랑구,7004980
1971,20190518,성동구,5758440
1972,20190518,송파구,12101980
1973,20190518,양천구,7722420
1974,20190518,종로구,5001440
1975,20190519,금천구,4807550
1976,20190519,서대문구,5940680
1977,20190519,강동구,7941980
1978,20190519,동대문구,6855080
1979,20190519,중구,3627070
1980,20190519,노원구,9829360
1981,20190519,도봉구,5956580
1982,20190519,강북구,5872510
1983,20190519,구로구,8359750
1984,20190519,성북구,8149760
1985,20190519,관악구,9781830
1986,20190519,광진구,6969170
1987,20190519,강서구,10540700
1988,20190519,용산구,4934090
1989,20190519,강남구,11467030
1990,20190519,동작구,7449510
1991,20190519,마포구,7818510
1992,20190519,서초구,8631020
1993,20190519,영등포구,8490280
1994,20190519,은평구,8337520
1995,20190519,중랑구,7291420
1996,20190519,성동구,5609280
1997,20190519,송파구,12074290
1998,20190519,양천구,8038630
1999,20190519,종로구,4104690
2000,20190520,금천구,5667300
2001,20190520,서대문구,6200230
2002,20190520,강동구,7518310
2003,20190520,동대문구,6990420
2004,20190520,중구,6628120
2005,20190520,노원구,9143490
2006,20190520,도봉구,5424630
2007,20190520,강북구,5403270
2008,20190520,구로구,8434800
2009,20190520,성북구,7997150
2010,20190520,관악구,9036690
2011,20190520,광진구,6712960
2012,20190520,강서구,10205100
2013,20190520,용산구,5243050
2014,20190520,강남구,15153220
2015,20190520,동작구,7414120
2016,20190520,마포구,8147820
2017,20190520,서초구,10382320
2018,20190520,영등포구,9801960
2019,20190520,은평구,7553940
2020,20190520,중랑구,6753070
2021,20190520,성동구,6279720
2022,20190520,송파구,12038380
2023,20190520,양천구,7425130
2024,20190520,종로구,5972850
2025,20190521,금천구,5583960
2026,20190521,서대문구,6240120
2027,20190521,강동구,7463980
2028,20190521,동대문구,6948380
2029,20190521,중구,6795000
2030,20190521,노원구,9090720
2031,20190521,도봉구,5362990
2032,20190521,강북구,5327700
2033,20190521,구로구,8393740
2034,20190521,성북구,7996150
2035,20190521,관악구,8952830
2036,20190521,광진구,6666720
2037,20190521,강서구,10098220
2038,20190521,용산구,5285450
2039,20190521,강남구,15323710
2040,20190521,동작구,7377290
2041,20190521,마포구,8181070
2042,20190521,서초구,10511850
2043,20190521,영등포구,9800580
2044,20190521,은평구,7468400
2045,20190521,중랑구,6667080
2046,20190521,성동구,6265500
2047,20190521,송파구,11991510
2048,20190521,양천구,7347410
2049,20190521,종로구,6105480
2050,20190522,금천구,5564370
2051,20190522,서대문구,6227460
2052,20190522,강동구,7438260
2053,20190522,동대문구,6960430
2054,20190522,중구,6817790
2055,20190522,노원구,9078630
2056,20190522,도봉구,5354650
2057,20190522,강북구,5317550
2058,20190522,구로구,8407330
2059,20190522,성북구,8018130
2060,20190522,관악구,8935030
2061,20190522,광진구,6633140
2062,20190522,강서구,10106910
2063,20190522,용산구,5249490
2064,20190522,강남구,15336800
2065,20190522,동작구,7369700
2066,20190522,마포구,8187400
2067,20190522,서초구,10526750
2068,20190522,영등포구,9797350
2069,20190522,은평구,7441240
2070,20190522,중랑구,6662910
2071,20190522,성동구,6275270
2072,20190522,송파구,11989770
2073,20190522,양천구,7328090
2074,20190522,종로구,6138680
2075,20190523,금천구,5560580
2076,20190523,서대문구,6231920
2077,20190523,강동구,7424750
2078,20190523,동대문구,6964200
2079,20190523,중구,6841750
2080,20190523,노원구,9030700
2081,20190523,도봉구,5359010
2082,20190523,강북구,5295790
2083,20190523,구로구,8373070
2084,20190523,성북구,7971280
2085,20190523,관악구,8924300
2086,20190523,광진구,6651140
2087,20190523,강서구,10087850
2088,20190523,용산구,5327550
2089,20190523,강남구,15352290
2090,20190523,동작구,7357400
2091,20190523,마포구,8204640
2092,20190523,서초구,10543790
2093,20190523,영등포구,9761990
2094,20190523,은평구,7413940
2095,20190523,중랑구,6673330
2096,20190523,성동구,6244290
2097,20190523,송파구,11982130
2098,20190523,양천구,7306000
2099,20190523,종로구,6151810
2100,20190524,금천구,5517660
2101,20190524,서대문구,6136720
2102,20190524,강동구,7512190
2103,20190524,동대문구,6907680
2104,20190524,중구,6694600
2105,20190524,노원구,9031480
2106,20190524,도봉구,5351930
2107,20190524,강북구,5324500
2108,20190524,구로구,8325530
2109,20190524,성북구,7860270
2110,20190524,관악구,8896660
2111,20190524,광진구,6658100
2112,20190524,강서구,10132450
2113,20190524,용산구,5365310
2114,20190524,강남구,15328550
2115,20190524,동작구,7319840
2116,20190524,마포구,8289510
2117,20190524,서초구,10607470
2118,20190524,영등포구,9821270
2119,20190524,은평구,7452190
2120,20190524,중랑구,6711610
2121,20190524,성동구,6223860
2122,20190524,송파구,12128120
2123,20190524,양천구,7346910
2124,20190524,종로구,6053840
2125,20190525,금천구,4713390
2126,20190525,서대문구,5967640
2127,20190525,강동구,7752170
2128,20190525,동대문구,6787730
2129,20190525,중구,4512830
2130,20190525,노원구,9488390
2131,20190525,도봉구,5614960
2132,20190525,강북구,5592520
2133,20190525,구로구,8020610
2134,20190525,성북구,8003930
2135,20190525,관악구,9391980
2136,20190525,광진구,6998130
2137,20190525,강서구,10238740
2138,20190525,용산구,5109370
2139,20190525,강남구,12497530
2140,20190525,동작구,7389530
2141,20190525,마포구,8042800
2142,20190525,서초구,9290780
2143,20190525,영등포구,8593300
2144,20190525,은평구,7947630
2145,20190525,중랑구,7117690
2146,20190525,성동구,5772200
2147,20190525,송파구,12422220
2148,20190525,양천구,7720930
2149,20190525,종로구,4979840
2150,20190526,금천구,4716480
2151,20190526,서대문구,5917330
2152,20190526,강동구,7869910
2153,20190526,동대문구,6795130
2154,20190526,중구,3694160
2155,20190526,노원구,9715850
2156,20190526,도봉구,5899110
2157,20190526,강북구,5787820
2158,20190526,구로구,8164780
2159,20190526,성북구,8077530
2160,20190526,관악구,9642240
2161,20190526,광진구,6984240
2162,20190526,강서구,10353460
2163,20190526,용산구,4960150
2164,20190526,강남구,11374640
2165,20190526,동작구,7390650
2166,20190526,마포구,7699590
2167,20190526,서초구,8612720
2168,20190526,영등포구,8521120
2169,20190526,은평구,8200930
2170,20190526,중랑구,7304050
2171,20190526,성동구,5597910
2172,20190526,송파구,12271030
2173,20190526,양천구,7944150
2174,20190526,종로구,4235440
2175,20190527,금천구,5677020
2176,20190527,서대문구,6236230
2177,20190527,강동구,7544930
2178,20190527,동대문구,6972900
2179,20190527,중구,6529140
2180,20190527,노원구,9215250
2181,20190527,도봉구,5446870
2182,20190527,강북구,5426840
2183,20190527,구로구,8513100
2184,20190527,성북구,8025890
2185,20190527,관악구,9069350
2186,20190527,광진구,6712630
2187,20190527,강서구,10237250
2188,20190527,용산구,5221100
2189,20190527,강남구,15090840
2190,20190527,동작구,7433230
2191,20190527,마포구,8095710
2192,20190527,서초구,10420970
2193,20190527,영등포구,9784490
2194,20190527,은평구,7603840
2195,20190527,중랑구,6801330
2196,20190527,성동구,6254620
2197,20190527,송파구,12033040
2198,20190527,양천구,7433800
2199,20190527,종로구,5814050
2200,20190528,금천구,5578000
2201,20190528,서대문구,6236310
2202,20190528,강동구,7471360
2203,20190528,동대문구,6965040
2204,20190528,중구,6779350
2205,20190528,노원구,9078190
2206,20190528,도봉구,5341670
2207,20190528,강북구,5317220
2208,20190528,구로구,8369070
2209,20190528,성북구,7977480
2210,20190528,관악구,8930470
2211,20190528,광진구,6689470
2212,20190528,강서구,10104950
2213,20190528,용산구,5296800
2214,20190528,강남구,15335580
2215,20190528,동작구,7359950
2216,20190528,마포구,8191210
2217,20190528,서초구,10504230
2218,20190528,영등포구,9816080
2219,20190528,은평구,7442250
2220,20190528,중랑구,6657280
2221,20190528,성동구,6266930
2222,20190528,송파구,11990120
2223,20190528,양천구,7309570
2224,20190528,종로구,6090110
2225,20190529,금천구,5553080
2226,20190529,서대문구,6237810
2227,20190529,강동구,7445710
2228,20190529,동대문구,6956720
2229,20190529,중구,6810750
2230,20190529,노원구,9063040
2231,20190529,도봉구,5328280
2232,20190529,강북구,5296490
2233,20190529,구로구,8384590
2234,20190529,성북구,7959780
2235,20190529,관악구,8916440
2236,20190529,광진구,6650210
2237,20190529,강서구,10091990
2238,20190529,용산구,5279270
2239,20190529,강남구,15301340
2240,20190529,동작구,7319010
2241,20190529,마포구,8168540
2242,20190529,서초구,10502060
2243,20190529,영등포구,9785650
2244,20190529,은평구,7424560
2245,20190529,중랑구,6645650
2246,20190529,성동구,6255310
2247,20190529,송파구,11999380
2248,20190529,양천구,7305780
2249,20190529,종로구,6121630
2250,20190530,금천구,5566610
2251,20190530,서대문구,6211020
2252,20190530,강동구,7451030
2253,20190530,동대문구,6965990
2254,20190530,중구,6812110
2255,20190530,노원구,9057600
2256,20190530,도봉구,5339150
2257,20190530,강북구,5287620
2258,20190530,구로구,8375760
2259,20190530,성북구,7981780
2260,20190530,관악구,8916590
2261,20190530,광진구,6650290
2262,20190530,강서구,10079550
2263,20190530,용산구,5294410
2264,20190530,강남구,15346120
2265,20190530,동작구,7310600
2266,20190530,마포구,8162830
2267,20190530,서초구,10492430
2268,20190530,영등포구,9754460
2269,20190530,은평구,7434400
2270,20190530,중랑구,6641970
2271,20190530,성동구,6236330
2272,20190530,송파구,11988580
2273,20190530,양천구,7315200
2274,20190530,종로구,6078480
2275,20190531,금천구,5527400
2276,20190531,서대문구,6063960
2277,20190531,강동구,7494640
2278,20190531,동대문구,6893350
2279,20190531,중구,6778160
2280,20190531,노원구,9005730
2281,20190531,도봉구,5337210
2282,20190531,강북구,5322230
2283,20190531,구로구,8349120
2284,20190531,성북구,7862100
2285,20190531,관악구,8889100
2286,20190531,광진구,6681560
2287,20190531,강서구,10100430
2288,20190531,용산구,5363530
2289,20190531,강남구,15413930
2290,20190531,동작구,7280830
2291,20190531,마포구,8284530
2292,20190531,서초구,10607290
2293,20190531,영등포구,9830580
2294,20190531,은평구,7438650
2295,20190531,중랑구,6647470
2296,20190531,성동구,6186830
2297,20190531,송파구,12093600
2298,20190531,양천구,7358430
2299,20190531,종로구,6046780
2300,20190601,강서구,10216940
2301,20190601,금천구,4717620
2302,20190601,서대문구,5923930
2303,20190601,강동구,7706440
2304,20190601,강북구,5607430
2305,20190601,성동구,5722800
2306,20190601,성북구,7911400
2307,20190601,송파구,12036570
2308,20190601,강남구,12328480
2309,20190601,광진구,7026680
2310,20190601,노원구,9461870
2311,20190601,동대문구,6769870
2312,20190601,동작구,7399390
2313,20190601,마포구,7965030
2314,20190601,서초구,9245800
2315,20190601,은평구,7976790
2316,20190601,도봉구,5651690
2317,20190601,용산구,5079010
2318,20190601,중랑구,6983050
2319,20190601,구로구,8065560
2320,20190601,영등포구,8548660
2321,20190601,중구,4596770
2322,20190601,관악구,9372410
2323,20190601,양천구,7750460
2324,20190601,종로구,4917610
2325,20190602,강서구,10372680
2326,20190602,금천구,4737360
2327,20190602,서대문구,6228680
2328,20190602,강동구,7854450
2329,20190602,강북구,5795600
2330,20190602,성동구,5908050
2331,20190602,성북구,8054910
2332,20190602,송파구,11882310
2333,20190602,강남구,11810880
2334,20190602,광진구,6630920
2335,20190602,노원구,9731280
2336,20190602,동대문구,6767410
2337,20190602,동작구,7274670
2338,20190602,마포구,7305180
2339,20190602,서초구,8067620
2340,20190602,은평구,8202920
2341,20190602,도봉구,5924420
2342,20190602,용산구,4912840
2343,20190602,중랑구,7172880
2344,20190602,구로구,8199100
2345,20190602,영등포구,8435260
2346,20190602,중구,3729900
2347,20190602,관악구,9740420
2348,20190602,양천구,7948510
2349,20190602,종로구,4197430
2350,20190603,강서구,10133660
2351,20190603,금천구,5633000
2352,20190603,서대문구,6576360
2353,20190603,강동구,7469820
2354,20190603,강북구,5353250
2355,20190603,성동구,6564510
2356,20190603,성북구,7946680
2357,20190603,송파구,11936630
2358,20190603,강남구,15919980
2359,20190603,광진구,6317810
2360,20190603,노원구,9107330
2361,20190603,동대문구,6943430
2362,20190603,동작구,7215180
2363,20190603,마포구,7710260
2364,20190603,서초구,9666970
2365,20190603,은평구,7487870
2366,20190603,도봉구,5395400
2367,20190603,용산구,5203220
2368,20190603,중랑구,6685060
2369,20190603,구로구,8413030
2370,20190603,영등포구,9766710
2371,20190603,중구,6660760
2372,20190603,관악구,9094420
2373,20190603,양천구,7368880
2374,20190603,종로구,5933740
2375,20190604,강서구,10079990
2376,20190604,금천구,5567730
2377,20190604,서대문구,6585730
2378,20190604,강동구,7412050
2379,20190604,강북구,5309410
2380,20190604,성동구,5409790
2381,20190604,성북구,7940170
2382,20190604,송파구,11907580
2383,20190604,강남구,16035910
2384,20190604,광진구,6300300
2385,20190604,노원구,9053930
2386,20190604,동대문구,6934700
2387,20190604,동작구,7190270
2388,20190604,마포구,7757460
2389,20190604,서초구,9747150
2390,20190604,은평구,7407890
2391,20190604,도봉구,5344740
2392,20190604,용산구,5094680
2393,20190604,중랑구,6613940
2394,20190604,구로구,8345330
2395,20190604,영등포구,9761780
2396,20190604,중구,8080350
2397,20190604,관악구,9039760
2398,20190604,양천구,7297490
2399,20190604,종로구,6006860
2400,20190605,강서구,10076070
2401,20190605,금천구,4587380
2402,20190605,서대문구,6173000
2403,20190605,강동구,7365210
2404,20190605,강북구,5265950
2405,20190605,성동구,6241930
2406,20190605,성북구,7878410
2407,20190605,송파구,11873440
2408,20190605,강남구,15977760
2409,20190605,광진구,6628120
2410,20190605,노원구,9016010
2411,20190605,동대문구,6884710
2412,20190605,동작구,7186330
2413,20190605,마포구,8170560
2414,20190605,서초구,9756460
2415,20190605,은평구,7359870
2416,20190605,도봉구,5295380
2417,20190605,용산구,5333190
2418,20190605,중랑구,6571160
2419,20190605,구로구,8321420
2420,20190605,영등포구,9747900
2421,20190605,중구,6784640
2422,20190605,관악구,8983430
2423,20190605,양천구,7239460
2424,20190605,종로구,6065890
2425,20190606,강서구,10282070
2426,20190606,금천구,3901660
2427,20190606,서대문구,6237790
2428,20190606,강동구,7632920
2429,20190606,강북구,5630330
2430,20190606,성동구,4864170
2431,20190606,성북구,7993110
2432,20190606,송파구,11770570
2433,20190606,강남구,11906640
2434,20190606,광진구,6556460
2435,20190606,노원구,9472500
2436,20190606,동대문구,6755300
2437,20190606,동작구,7335640
2438,20190606,마포구,7291620
