발생년,발생년월일,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자,발생지시도,발생지시군,사고유형_,사고유형__1,사고유형,법규위반,도로형태_,도로형태,가해자_당,피해자_당,발생위치X_,발생위치Y_,경도,위도,field_1,관리기관명,소재지도로,소재지지번,설치목적구,카메라대수,카메라화소,촬영방면정,보관일수,설치년월,관리기관전,위도_2,경도_2,데이터기준,제공기관코,제공기관명,시설종류,대상시설명,소재지도_1,소재지지_1,위도_2_2,경도_2_2,관리기관_1,관할경찰서,CCTV설치여,CCTV설치대,보호구역도,데이터기_1,제공기관_1,제공기관_2,옐로카펫_,보호구역_
"2019","2019031319",야,수,"1","0","0","0","0",서울,성동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,958555.000000000000000,1951579.000000000000000,127.030721600000007,37.562637490000000,"38708",서울특별시 성동구청,서울특별시 성동구 무학봉11가길 5-34,서울특별시 성동구 하왕십리동 991-44,쓰레기단속,"1",300.000000000000000,하단부,30.000000000000000,"201409",02-2286-5879,37.561584000000003,127.028625000000005,2020/06/08,"3030000",서울특별시 성동구,유치원,무학유치원,서울특별시 성동구 무학봉15가길 4,서울특별시 성동구 하왕십리동 986-95,37.561470499999999,127.030654699999999,서울특별시 성동구,성동경찰서,Y,1.000000000000000,"4",2020/06/17,"3030000",서울특별시 성동구,"0","97"
"2019","2019030423",야,월,"1","0","0","0","0",서울,광진구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,화물차,보행자,961464.000000000000000,1949282.000000000000000,127.063779699999998,37.542060210000002,"38724",서울특별시 성동구청,서울특별시 성동구 아차산로17길 26,서울특별시 성동구 성수동2가 279-46,교통단속,"4",200.000000000000000,360도 전방면,30.000000000000000,"201311",02-2286-5879,37.544497999999997,127.064368999999999,2020/06/08,"3030000",서울특별시 성동구,초등학교,성수초등학교,서울특별시 성동구 아차산로17길 21,서울특별시 성동구 성수동2가 277-32,37.544314929999999,127.063157299999986,서울특별시 성동구,성동경찰서,Y,3.000000000000000,5~8,2020/06/17,"3030000",서울특별시 성동구,2018-04-26,"96"
"2019","2019042001",야,토,"1","0","0","0","0",서울,성동구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,961379.000000000000000,1949340.000000000000000,127.062814500000002,37.542579430000004,"38724",서울특별시 성동구청,서울특별시 성동구 아차산로17길 26,서울특별시 성동구 성수동2가 279-46,교통단속,"4",200.000000000000000,360도 전방면,30.000000000000000,"201311",02-2286-5879,37.544497999999997,127.064368999999999,2020/06/08,"3030000",서울특별시 성동구,초등학교,성수초등학교,서울특별시 성동구 아차산로17길 21,서울특별시 성동구 성수동2가 277-32,37.544314929999999,127.063157299999986,서울특별시 성동구,성동경찰서,Y,3.000000000000000,5~8,2020/06/17,"3030000",서울특별시 성동구,2018-04-26,"96"
"2019","2019061410",주,금,"1","0","0","0","0",서울,성동구,차대사람,보도통행중,보도통행중,신호위반,교차로,교차로횡단보도내,이륜차,보행자,957942.000000000000000,1951153.000000000000000,127.023805300000006,37.558770050000000,"38721",서울특별시 성동구청,서울특별시 성동구 난계로 67,서울특별시 성동구 금호동1가 130-37,교통단속,"3",200.000000000000000,360도 전방면,30.000000000000000,"201805",02-2286-5879,37.557831000000000,127.023292999999995,2020/06/08,"3030000",서울특별시 성동구,초등학교,금북초등학교,서울특별시 성동구 행당로1길 13,서울특별시 성동구 금호동1가 48-2,37.557465000000001,127.023576000000006,서울특별시 성동구,성동경찰서,Y,6.000000000000000,5~20,2020/06/17,"3030000",서울특별시 성동구,2017-12-12,"96"
"2019","2019031319",야,수,"1","0","0","0","0",서울,성동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,958555.000000000000000,1951579.000000000000000,127.030721600000007,37.562637490000000,"33983",서울특별시 성동구청,서울특별시 성동구 왕십리로 379,서울특별시 성동구 하왕십리동 890-81,쓰레기단속,"1",300.000000000000000,하단부,30.000000000000000,"201409",02-2286-5879,37.564621000000002,127.028144999999995,2020/06/08,"3030000",서울특별시 성동구,초등학교,무학초등학교,서울특별시 성동구 무학봉15길 21,서울특별시 성동구 하왕십리동 950-1,37.563202900000000,127.029645500000001,서울특별시 성동구,성동경찰서,Y,8.000000000000000,"5",2020/06/17,"3030000",서울특별시 성동구,2018-04-26,"97"
"2019","2019093022",야,월,"1","0","0","0","0",서울,금천구,차대사람,횡단중,횡단중,신호위반,단일로,기타단일로,승용차,보행자,946703.000000000000000,1940747.000000000000000,126.897313999999994,37.464397429999998,"17828",서울특별시 금천구,서울특별시 금천구 시흥대로94길 20,서울특별시 금천구 독산동 1060-31,다목적,"5",200.000000000000000,360도전방면,30.000000000000000,"201211",02-2627-1903,37.465060999999999,126.899090999999999,2020/02/20,"3170000",서울특별시 금천구,유치원,독산유치원,서울특별시 금천구 시흥대로 98길 45,서울특별시 금천구 독산동 1051-20,37.464341750000003,126.900287999999989,서울특별시 금천구청,금천경찰서,Y,1.000000000000000,6~8,2020/02/20,"3170000",서울특별시 금천구,"0","95"
"2019","2019072409",주,수,"1","1","0","1","0",서울,동대문구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,교량위,이륜차,승용차,962157.000000000000000,1955875.000000000000000,127.071283699999995,37.601513650000001,"18215",서울특별시 중랑구청,서울특별시 중랑구 동일로123길 125,서울특별시 중랑구 중화2동 328-62,생활방범,"3",130.000000000000000,"0",30.000000000000000,"201208",02-2094-0284,37.600059870000003,127.073769099999993,2020/05/06,"3060000",서울특별시 중랑구,어린이집,세화어린이집,서울특별시 중랑구 동일로123길 125,서울특별시 중랑구 중화2동 328-62,37.599932590000002,127.073783000000006,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,"3060000",서울특별시 중랑구,"0","10"
"2019","2019091123",야,수,"1","0","0","0","0",서울,중랑구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,승용차,보행자,963595.000000000000000,1955734.000000000000000,127.087581099999994,37.600300830000002,"18063",서울특별시 중랑구청,서울특별시 중랑구 상봉중앙로 60,서울특별시 중랑구 상봉1동 225-1,생활방범,"3",200.000000000000000,"0",30.000000000000000,"201912",02-2094-0284,37.602681830000002,127.087294400000019,2020/05/06,"3060000",서울특별시 중랑구,어린이집,상봉어린이집,서울특별시 중랑구 상봉중앙로6길 57,서울특별시 중랑구 상봉1동 287-1,37.602025939999997,127.090151200000008,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,"3060000",서울특별시 중랑구,"0","96"
"2019","2019072204",야,월,"1","0","0","0","0",서울,노원구,차대사람,차도통행중,차도통행중,과속,단일로,기타단일로,승용차,보행자,962829.400000000023283,1957778.000000000000000,127.078804300000002,37.618693290000003,"8037",서울특별시 중랑구청,서울특별시 중랑구 숙선옹주로3길 19,서울특별시 중랑구 묵1동 301-4,생활방범,"1",200.000000000000000,"0",30.000000000000000,"200903",02-2094-0284,37.615240880000002,127.079516400000017,2020/05/06,"3060000",서울특별시 중랑구,유치원,미림유치원,서울특별시 중랑구 공릉로 65,서울특별시 중랑구 묵1동 162-1,37.616460359999998,127.079322300000001,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,"3060000",서울특별시 중랑구,"0","9"
"2019","2019103009",주,수,"1","0","0","0","0",서울,중랑구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승합차,보행자,962858.000000000000000,1957313.000000000000000,127.079151899999999,37.614503290000002,"8037",서울특별시 중랑구청,서울특별시 중랑구 숙선옹주로3길 19,서울특별시 중랑구 묵1동 301-4,생활방범,"1",200.000000000000000,"0",30.000000000000000,"200903",02-2094-0284,37.615240880000002,127.079516400000017,2020/05/06,"3060000",서울특별시 중랑구,유치원,미림유치원,서울특별시 중랑구 공릉로 65,서울특별시 중랑구 묵1동 162-1,37.616460359999998,127.079322300000001,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,"3060000",서울특별시 중랑구,"0","9"
"2019","2019072903",야,월,"1","0","0","0","0",서울,용산구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,951118.000000000000000,1948476.000000000000000,126.946723100000000,37.534304890000001,"4415",서울특별시 마포구청,서울특별시 마포구 삼개로 33,서울특별시 마포구 도화동 83,생활방범,"1",130.000000000000000,360도전방면,30.000000000000000,"201204",02-3153-8432,37.536640999999996,126.947753000000006,2019/06/25,"3130000",서울특별시 마포구,유치원,일민유치원,서울특벽시 용산구 효창원로 17,서울특별시 용산구 신천동 193,37.534861100000001,126.948616200000004,용산구청,용산경찰서,Y,,"15",2020/02/18,"3020000",서울특별시 용산구,"0","10"
"2019","2019092114",주,토,"1","3","3","0","0",서울,강동구,차대사람,기타,기타,기타,단일로,기타단일로,승용차,보행자,968700.000000000000000,1949504.000000000000000,127.145678799999999,37.544335369999999,"33721",서울특별시 강동구청,서울특별시 강동구 천중로51길 58 (길동),서울특별시 강동구 길동 331-1,생활방범,"1",130.000000000000000,360도전방면,30.000000000000000,"201309",02-3425-7090,37.543464659999998,127.144813499999998,2020/05/20,"3240000",서울특별시 강동구,유치원,반석유치원,서울특별시 강동구 양재대로124길 89-18,서울특별시 강동구 길동 79,37.542819919999999,127.147324900000001,서울특별시 강동구청,강동경찰서,Y,2.000000000000000,"8",2019/12/06,"3240000",서울특별시 강동구,"0","12"
"2019","2019060600",야,목,"1","0","0","0","0",서울,강동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,967904.000000000000000,1949038.000000000000000,127.136688500000005,37.540107730000003,"33694",서울특별시 강동구청,서울특별시 강동구 천중로35가길 57 (천호동),서울특별시 강동구 천호동 52-43,생활방범,"3",200.000000000000000,360도전방면,30.000000000000000,"201309",02-3425-7090,37.541538240000001,127.140579200000019,2020/05/20,"3240000",서울특별시 강동구,초등학교,천동초등학교,서울특별시 강동구 성안로 200,서울특별시 강동구 길동 371-1,37.541015000000002,127.137827599999980,서울특별시 강동구청,강동경찰서,Y,5.000000000000000,"6",2019/12/06,"3240000",서울특별시 강동구,"0","95"
"2019","2019050515",주,일,"1","0","0","0","0",서울,강동구,차대차,추돌,추돌,기타,교차로,교차로내,승용차,자전거,967257.000000000000000,1948982.000000000000000,127.129367400000007,37.539580219999998,"42546",서울특별시 강동구청,서울특별시 강동구 진황도로 27다길 31 (천호동),서울특별시 강동구 천호동 192-17,생활방범,"3",200.000000000000000,360도전방면,30.000000000000000,"201801",02-3425-7090,37.540354700000002,127.131533300000001,2020/05/20,"3240000",서울특별시 강동구,유치원,천호유치원,서울특별시 강동구 구천면로 238,서울특별시 강동구 천호3동 397-74,37.541638299999995,127.130864299999999,서울특별시 강동구청,강동경찰서,Y,1.000000000000000,"15",2019/12/06,"3240000",서울특별시 강동구,"0","95"
"2019","2019092114",주,토,"1","3","3","0","0",서울,강동구,차대사람,기타,기타,기타,단일로,기타단일로,승용차,보행자,968700.000000000000000,1949504.000000000000000,127.145678799999999,37.544335369999999,"33716",서울특별시 강동구청,서울특별시 강동구 천중로49길 23 (길동),서울특별시 강동구 길동 337-6,생활방범,"1",200.000000000000000,360도전방면,30.000000000000000,"201606",02-3425-7090,37.542022709999998,127.142959599999983,2020/05/20,"3240000",서울특별시 강동구,어린이집,한양어린이집,서울특별시 강동구 양재대로122가길 31,서울특별시 강동구 길동 335-8,37.543545799999997,127.142814700000017,서울특별시 강동구청,강동경찰서,Y,1.000000000000000,"7",2019/12/06,"3240000",서울특별시 강동구,"0","7"
"2019","2019060600",야,목,"1","0","0","0","0",서울,강동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,967904.000000000000000,1949038.000000000000000,127.136688500000005,37.540107730000003,"42548",서울특별시 강동구청,서울특별시 강동구 진황도로 29길 39 (천호동),서울특별시 강동구 천호동 167-35,생활방범,"3",200.000000000000000,360도전방면,30.000000000000000,"201801",02-3425-7090,37.539163830000000,127.133578799999995,2020/05/20,"3240000",서울특별시 강동구,어린이집,예은어린이집,서울특별시 강동구 성안로31마길 6,서울특별시 강동구 천호3동 186-7,37.540821500000000,127.133617900000004,서울특별시 강동구청,강동경찰서,Y,1.000000000000000,"4.5",2019/12/06,"3240000",서울특별시 강동구,"0","10"
"2019","2019050515",주,일,"1","0","0","0","0",서울,강동구,차대차,추돌,추돌,기타,교차로,교차로내,승용차,자전거,967257.000000000000000,1948982.000000000000000,127.129367400000007,37.539580219999998,"33640",서울특별시 강동구청,서울특별시 강동구 천호대로157길 26 (천호동),서울특별시 강동구 천호동 453-24,생활방범,"3",200.000000000000000,360도전방면,30.000000000000000,"201108",02-3425-7090,37.538856510000002,127.127517700000013,2020/05/20,"3240000",서울특별시 강동구,어린이집,강동복지관어린이집,서울특별시 강동구 진황도로23길 7,서울특별시 강동구 천호3동 555,37.540043830000002,127.129789200000005,서울특별시 강동구청,강동경찰서,Y,1.000000000000000,"6",2019/12/06,"3240000",서울특별시 강동구,"0","13"
"2019","2019061905",야,수,"1","0","0","0","0",서울,동대문구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,이륜차,없음,959731.000000000000000,1952641.000000000000000,127.043978600000003,37.572261769999997,"33627",서울특별시 성동구청,서울특별시 성동구 마장로35길 76,서울특별시 성동구 마장동 818,쓰레기단속,"1",200.000000000000000,하단부,30.000000000000000,"201712",02-2286-5879,37.570627000000002,127.042662999999990,2020/06/08,"3030000",서울특별시 성동구,초등학교,신답초교,서울특별시 동대문구 천호대로 177,서울특별시 동대문구 답십리동 463-13,37.572705419999998,127.042961500000004,서울특별시 동대문구청,동대문경찰서,Y,3.000000000000000,,2019/11/25,"3050000",서울특별시 동대문구,"0","95"
"2019","2019012504",야,금,"1","1","1","0","0",서울,도봉구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,960281.000000000000000,1965423.000000000000000,127.049511999999993,37.687492249999998,"15667",서울특별시 노원구청,서울특별시 노원구 누원로 16,서울특별시 노원구 상계동 1313-3,생활방범,"1",200.000000000000000,회전,30.000000000000000,"201709",02-2116-4917,37.686748200000004,127.051996900000006,2019/04/08,"3100000",서울특별시 노원구,초등학교,누원초등학교,서울특별시 도봉구 마들로 859-44,,37.686930400000001,127.049069400000008,도봉구청,도봉경찰서,Y,2.000000000000000,6~20,2019/09/05,"3090000",서울특별시 도봉구,2017-10-20,"96"
"2019","2019101207",주,토,"1","0","0","0","0",서울,성동구,차대차,추돌,추돌,기타,교차로,교차로부근,승용차,자전거,960397.000000000000000,1948641.000000000000000,127.051736399999996,37.536237440000001,"28813",서울특별시 성동구청,서울특별시 성동구 둘레11길 10-19,서울특별시 성동구 성수동2가 438-1,쓰레기단속,"1",200.000000000000000,하단부,30.000000000000000,"201712",02-2286-5879,37.536213000000004,127.052357000000001,2020/06/08,"3030000",서울특별시 성동구,어린이집,아이세계어린이집,서울특별시 광진구 동일로4가길 2 (자양동),서울특별시 광진구 자양4동 197-6,37.536087000000002,127.053440999999992,서울특별시청,광진경찰서,Y,2.000000000000000,,2019/02/20,"3040000",서울특별시 광진구,"0","8"
